,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,096,2008-07-10 10:09:31,116.330751,39.975388,14994,2008-07-10 10:32:21,116.32752,39.980447,14806,1370.0
498,096,2008-07-10 11:33:20,116.32752,39.980447,14806,2008-07-10 11:33:20,116.328459,39.979991,14806,0.0
1301,096,2008-07-10 12:54:53,116.328459,39.979991,14806,2008-07-10 13:13:44,116.321291,40.007065,14809,1131.0
2230,096,2008-07-10 13:47:13,116.321291,40.007065,14809,2008-07-10 14:04:26,116.319454,40.007042,14809,1033.0
3102,096,2008-07-10 14:35:06,116.319454,40.007042,14809,2008-07-10 14:36:29,116.319226,40.007866,14809,83.0
3571,096,2008-07-10 20:37:28,116.319226,40.007866,14809,2008-07-10 20:37:38,116.319293,40.007135,14809,10.0
8903,096,2008-07-11 00:39:06,116.319293,40.007135,14809,2008-07-11 00:55:06,116.327018,39.980024,14806,960.0
13148,096,2008-07-11 11:37:05,116.327018,39.980024,14806,2008-07-11 12:08:13,116.31954,40.00706,14809,1868.0
14219,096,2008-07-12 05:04:27,116.31954,40.00706,14809,2008-07-12 05:20:27,116.327107,39.980034,14806,960.0
14847,096,2008-07-12 09:28:37,116.327107,39.980034,14806,2008-07-12 10:04:08,116.301404,40.090034,14440,2131.0
16356,096,2008-07-14 00:48:38,116.301404,40.090034,14440,2008-07-14 01:01:05,116.327063,39.975172,14805,747.0
16869,096,2008-07-15 00:56:35,116.327063,39.975172,14805,2008-07-15 01:04:15,116.327076,39.980016,14806,460.0
17253,096,2008-07-15 03:58:15,116.327076,39.980016,14806,2008-07-15 04:04:09,116.313126,39.974951,14616,354.0
20841,096,2008-07-15 05:45:04,116.313126,39.974951,14616,2008-07-15 05:50:29,116.325013,39.975101,14805,325.0
21256,096,2008-07-15 10:12:45,116.325013,39.975101,14805,2008-07-15 10:18:37,116.327013,39.989122,14807,352.0
21712,096,2008-07-16 00:49:06,116.327013,39.989122,14807,2008-07-16 01:00:58,116.327119,39.98006,14806,712.0
22178,096,2008-07-16 14:01:34,116.327119,39.98006,14806,2008-07-16 14:16:16,116.321204,40.007069,14809,882.0
