,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,015,2008-10-20 09:07:16,116.321319,39.986531,14807,2008-10-20 09:24:31,116.332727,39.979395,14995,1035.0
201,015,2008-10-23 02:49:35,116.332727,39.979395,14995,2008-10-23 02:49:35,116.319786,39.984994,14806,0.0
233,015,2008-10-27 09:36:52,116.319786,39.984994,14806,2008-10-27 09:38:37,116.327239,39.979893,14806,105.0
388,015,2008-10-27 23:52:43,116.327239,39.979893,14806,2008-10-28 00:28:28,116.324914,39.985108,14806,2145.0
810,015,2008-10-28 09:15:46,116.324914,39.985108,14806,2008-10-28 10:26:46,116.301421,40.04956,14436,4260.0
1786,015,2008-10-28 23:52:39,116.301421,40.04956,14436,2008-10-29 00:19:39,116.324943,39.985091,14806,1620.0
2280,015,2008-10-29 01:05:21,116.324943,39.985091,14806,2008-10-29 01:06:16,116.325229,39.979741,14806,55.0
2410,015,2008-10-29 03:50:16,116.325229,39.979741,14806,2008-10-29 03:51:51,116.321304,39.980314,14806,95.0
2597,015,2008-10-29 09:38:00,116.321304,39.980314,14806,2008-10-29 09:42:45,116.327894,39.990237,14807,285.0
2807,015,2008-10-29 10:14:50,116.327894,39.990237,14807,2008-10-29 10:55:15,116.31318,40.04713,14624,2425.0
3596,015,2008-10-29 23:51:42,116.31318,40.04713,14624,2008-10-30 00:21:18,116.324968,39.985064,14806,1776.0
4249,015,2008-10-30 09:12:15,116.324968,39.985064,14806,2008-10-30 10:37:15,116.301411,40.049712,14436,5100.0
5368,015,2008-10-30 23:51:01,116.301411,40.049712,14436,2008-10-31 00:18:26,116.324959,39.984999,14806,1645.0
5926,015,2008-10-31 12:37:35,116.324959,39.984999,14806,2008-10-31 13:11:40,116.301426,40.049824,14436,2045.0
6335,015,2008-11-01 09:20:54,116.301426,40.049824,14436,2008-11-01 10:02:45,116.369208,39.908017,15554,2511.0
6665,015,2008-11-01 13:50:55,116.369208,39.908017,15554,2008-11-01 14:10:40,116.301431,40.049516,14436,1185.0
6950,015,2008-11-02 06:07:47,116.301431,40.049516,14436,2008-11-02 06:25:47,116.422606,40.072717,16517,1080.0
7184,015,2008-11-02 07:17:13,116.422606,40.072717,16517,2008-11-02 07:49:34,116.411089,39.98876,16319,1941.0
7685,015,2008-11-02 11:45:05,116.411089,39.98876,16319,2008-11-02 11:49:15,116.332723,39.971159,14994,250.0
7737,015,2008-11-02 12:29:00,116.332723,39.971159,14994,2008-11-02 12:39:20,116.301518,40.049552,14436,620.0
7850,015,2008-11-03 00:03:20,116.301518,40.049552,14436,2008-11-03 00:33:34,116.324921,39.985145,14806,1814.0
8281,015,2008-11-03 05:41:27,116.324921,39.985145,14806,2008-11-03 05:41:27,116.301082,40.050432,14436,0.0
8353,015,2008-11-03 06:32:37,116.301082,40.050432,14436,2008-11-03 06:56:52,116.392686,39.863929,15927,1455.0
8578,015,2008-11-03 09:02:44,116.392686,39.863929,15927,2008-11-03 09:58:54,116.332943,39.97297,14994,3370.0
9168,015,2008-11-03 15:18:36,116.332943,39.97297,14994,2008-11-03 15:33:31,116.301451,40.049857,14436,895.0
9421,015,2008-11-03 23:56:05,116.301451,40.049857,14436,2008-11-04 00:24:00,116.324952,39.985006,14806,1675.0
9797,015,2008-11-04 23:49:59,116.324952,39.985006,14806,2008-11-05 00:22:14,116.324842,39.985008,14806,1935.0
10321,015,2008-11-05 04:00:01,116.324842,39.985008,14806,2008-11-05 04:20:01,116.301421,40.049632,14436,1200.0
10690,015,2008-11-05 05:13:21,116.301421,40.049632,14436,2008-11-05 05:43:51,116.324967,39.984978,14806,1830.0
11145,015,2008-11-05 09:12:31,116.324967,39.984978,14806,2008-11-05 09:52:31,116.324866,40.039201,14812,2400.0
11990,015,2008-11-05 23:30:40,116.324866,40.039201,14812,2008-11-06 00:04:50,116.324791,39.984983,14806,2050.0
12438,015,2008-11-06 09:46:54,116.324791,39.984983,14806,2008-11-06 09:58:54,116.320688,39.989096,14807,720.0
12615,015,2008-11-06 10:53:04,116.320688,39.989096,14807,2008-11-06 11:18:44,116.301425,40.049696,14436,1540.0
13283,015,2008-11-06 23:56:26,116.301425,40.049696,14436,2008-11-07 00:24:16,116.324958,39.985286,14806,1670.0
14047,015,2008-11-07 09:11:36,116.324958,39.985286,14806,2008-11-07 09:41:41,116.301425,40.049666,14436,1805.0
14355,015,2008-11-08 05:36:16,116.301425,40.049666,14436,2008-11-08 05:55:56,116.333136,39.979323,14995,1180.0
14843,015,2008-11-08 06:39:31,116.333136,39.979323,14995,2008-11-08 07:51:16,116.327828,40.039585,14813,4305.0
15878,015,2008-11-08 13:42:27,116.327828,40.039585,14813,2008-11-08 13:48:52,116.312953,40.048108,14624,385.0
16006,015,2008-11-09 08:12:25,116.312953,40.048108,14624,2008-11-09 09:15:50,116.318691,39.980531,14806,3805.0
17061,015,2008-11-09 09:51:55,116.318691,39.980531,14806,2008-11-09 10:33:40,116.301417,40.049647,14436,2505.0
17790,015,2008-11-09 23:23:03,116.301417,40.049647,14436,2008-11-09 23:52:48,116.324932,39.985054,14806,1785.0
18226,015,2008-11-10 09:21:20,116.324932,39.985054,14806,2008-11-10 09:29:45,116.309869,39.980054,14617,505.0
18559,015,2008-11-10 11:27:31,116.309869,39.980054,14617,2008-11-10 11:46:10,116.301502,40.049613,14436,1119.0
18896,015,2008-11-10 23:20:44,116.301502,40.049613,14436,2008-11-10 23:49:12,116.32493,39.984858,14806,1708.0
19712,015,2008-11-11 09:10:08,116.32493,39.984858,14806,2008-11-11 09:33:08,116.301416,40.049506,14436,1380.0
20070,015,2008-11-12 00:09:41,116.301416,40.049506,14436,2008-11-12 00:21:41,116.32492,39.984999,14806,720.0
20310,015,2008-11-12 02:06:59,116.32492,39.984999,14806,2008-11-12 03:18:35,116.322666,39.988839,14807,4296.0
21199,015,2008-11-12 05:58:02,116.322666,39.988839,14807,2008-11-12 06:06:52,116.327321,39.979876,14806,530.0
21324,015,2008-11-12 14:58:08,116.327321,39.979876,14806,2008-11-12 15:12:18,116.301453,40.049838,14436,850.0
21687,015,2008-11-12 23:51:23,116.301453,40.049838,14436,2008-11-13 00:22:23,116.324959,39.984956,14806,1860.0
22190,015,2008-11-13 06:22:14,116.324959,39.984956,14806,2008-11-13 06:23:19,116.327193,39.979903,14806,65.0
23408,015,2008-11-13 07:00:44,116.327193,39.979903,14806,2008-11-13 07:18:09,116.336721,39.974529,14994,1045.0
23884,015,2008-11-13 12:31:39,116.336721,39.974529,14994,2008-11-13 13:21:29,116.301415,40.049727,14436,2990.0
26245,015,2008-11-13 23:49:42,116.301415,40.049727,14436,2008-11-14 00:30:37,116.31377,39.983561,14617,2455.0
26802,015,2008-11-14 09:15:24,116.31377,39.983561,14617,2008-11-14 09:48:04,116.301414,40.049619,14436,1960.0
28058,015,2008-11-15 06:39:36,116.301414,40.049619,14436,2008-11-15 06:57:26,116.333989,39.975215,14994,1070.0
28575,015,2008-11-15 08:18:26,116.333989,39.975215,14994,2008-11-15 08:25:26,116.333893,39.973483,14994,420.0
29018,015,2008-11-15 09:36:06,116.333893,39.973483,14994,2008-11-15 10:12:06,116.325169,40.041487,14813,2160.0
