,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,061,2007-07-31 11:46:00,116.329083333333,39.9757333333333,14994,2007-07-31 11:46:00,116.329083333333,39.9757333333333,14994,0.0
0,061,2007-07-31 12:21:45,116.329083333333,39.9757333333333,14994,2007-07-31 12:54:19,116.282816666667,39.92305,14233,1954.0
103,061,2007-08-01 00:32:42,116.282816666667,39.92305,14233,2007-08-01 00:32:42,116.329516666667,39.9756,14994,0.0
125,061,2007-08-01 13:00:06,116.329516666667,39.9756,14994,2007-08-01 13:36:39,116.289166666667,39.9228833333333,14233,2193.0
280,061,2007-08-01 23:50:41,116.289166666667,39.9228833333333,14233,2007-08-02 00:33:28,116.3255,39.9751666666667,14805,2567.0
422,061,2007-08-02 04:33:25,116.3255,39.9751666666667,14805,2007-08-02 04:42:32,116.328366666667,39.9799666666667,14806,547.0
502,061,2007-08-02 13:08:37,116.328366666667,39.9799666666667,14806,2007-08-02 13:39:03,116.2864,39.9229166666667,14233,1826.0
619,061,2007-08-02 23:55:30,116.2864,39.9229166666667,14233,2007-08-03 00:55:44,116.3304,39.9799666666667,14995,3614.0
797,061,2007-08-03 11:03:31,116.3304,39.9799666666667,14995,2007-08-03 11:12:42,116.361783333333,39.9858333333333,15374,551.0
856,061,2007-08-05 09:33:47,116.361783333333,39.9858333333333,15374,2007-08-05 09:42:17,117.324483333333,39.76205,30847,510.0
1840,061,2007-08-05 23:48:25,117.324483333333,39.76205,30847,2007-08-06 00:29:34,116.327716666667,39.9759166666667,14805,2469.0
1921,061,2007-08-06 11:46:50,116.327716666667,39.9759166666667,14805,2007-08-06 12:25:38,116.27885,39.9225,14044,2328.0
2079,061,2007-08-06 23:49:06,116.27885,39.9225,14044,2007-08-07 00:47:00,116.330266666667,39.9799333333333,14995,3474.0
2266,061,2007-08-07 13:09:25,116.330266666667,39.9799333333333,14995,2007-08-07 13:38:14,116.28305,39.9229333333333,14233,1729.0
2366,061,2007-08-07 23:48:39,116.28305,39.9229333333333,14233,2007-08-07 23:48:39,116.290683333333,39.9226333333333,14233,0.0
2402,061,2007-08-08 23:48:29,116.290683333333,39.9226333333333,14233,2007-08-09 00:41:10,116.328933333333,39.9751833333333,14994,3161.0
2500,061,2007-08-09 12:27:53,116.328933333333,39.9751833333333,14994,2007-08-09 13:06:52,116.278183333333,39.9204833333333,14043,2339.0
2630,061,2007-08-09 23:54:09,116.278183333333,39.9204833333333,14043,2007-08-10 00:56:52,116.32925,39.9790833333333,14995,3763.0
