,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,136,2008-05-09 08:12:52,116.329883333333,39.9766333333333,14995,2008-05-09 08:12:52,116.329883333333,39.9766333333333,14995,0.0
0,136,2008-05-09 10:10:56,116.329883333333,39.9766333333333,14995,2008-05-09 10:24:50,116.324916666667,39.9996,14808,834.0
64,136,2008-05-10 00:17:33,116.324916666667,39.9996,14808,2008-05-10 00:40:40,116.328933333333,39.97845,14995,1387.0
163,136,2008-05-10 05:11:44,116.328933333333,39.97845,14995,2008-05-10 05:11:44,116.3301,39.99195,14996,0.0
178,136,2008-05-10 07:11:34,116.3301,39.99195,14996,2008-05-10 07:39:12,116.333366666667,39.9768833333333,14995,1658.0
250,136,2008-05-10 13:37:41,116.333366666667,39.9768833333333,14995,2008-05-10 13:57:53,116.32265,40.0070666666667,14809,1212.0
347,136,2008-05-11 02:51:08,116.32265,40.0070666666667,14809,2008-05-11 03:51:28,116.4546,39.9537166666667,16882,3620.0
497,136,2008-05-12 01:55:48,116.4546,39.9537166666667,16882,2008-05-12 02:49:01,116.322133333333,40.0068166666667,14809,3193.0
559,136,2008-05-12 04:01:18,116.322133333333,40.0068166666667,14809,2008-05-12 04:32:44,116.32205,40.0069833333333,14809,1886.0
570,136,2008-05-12 05:13:06,116.32205,40.0069833333333,14809,2008-05-12 05:59:36,116.322433333333,40.007,14809,2790.0
616,136,2008-05-22 15:15:29,116.322433333333,40.007,14809,2008-05-22 15:15:29,116.331816666667,39.9758833333333,14994,0.0
618,136,2008-05-25 08:33:13,116.331816666667,39.9758833333333,14994,2008-05-25 08:40:08,116.372333333333,39.9753166666667,15561,415.0
720,136,2008-05-25 12:02:00,116.372333333333,39.9753166666667,15561,2008-05-25 12:16:34,116.429466666667,39.9057,16499,874.0
773,136,2008-05-25 13:02:42,116.429466666667,39.9057,16499,2008-05-25 13:51:09,116.375466666667,39.9731,15561,2907.0
920,136,2008-05-25 14:29:53,116.375466666667,39.9731,15561,2008-05-25 14:35:13,116.33365,39.9751333333333,14994,320.0
929,136,2008-05-27 13:02:10,116.33365,39.9751333333333,14994,2008-05-27 13:02:18,116.32635,39.9745833333333,14805,8.0
1005,136,2008-05-30 07:24:10,116.32635,39.9745833333333,14805,2008-05-30 08:02:14,116.545416666667,40.0147833333333,18401,2284.0
1195,136,2008-05-30 12:00:31,116.545416666667,40.0147833333333,18401,2008-05-30 12:48:06,116.331883333333,39.9750166666667,14994,2855.0
1260,136,2008-06-02 01:28:03,116.331883333333,39.9750166666667,14994,2008-06-02 01:28:03,116.330783333333,39.9762,14994,0.0
