,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,125,2008-05-09 08:12:52,116.329883333333,39.9766333333333,14995,2008-05-09 08:12:52,116.329883333333,39.9766333333333,14995,0.0
0,125,2008-05-09 10:10:56,116.329883333333,39.9766333333333,14995,2008-05-09 10:24:50,116.324916666667,39.9996,14808,834.0
64,125,2008-05-10 00:17:33,116.324916666667,39.9996,14808,2008-05-10 00:40:40,116.328933333333,39.97845,14995,1387.0
163,125,2008-05-10 05:11:44,116.328933333333,39.97845,14995,2008-05-10 05:11:44,116.3301,39.99195,14996,0.0
178,125,2008-05-10 07:11:34,116.3301,39.99195,14996,2008-05-10 07:39:12,116.333366666667,39.9768833333333,14995,1658.0
250,125,2008-05-10 13:37:41,116.333366666667,39.9768833333333,14995,2008-05-10 13:57:53,116.32265,40.0070666666667,14809,1212.0
347,125,2008-05-11 02:51:08,116.32265,40.0070666666667,14809,2008-05-11 03:51:28,116.4546,39.9537166666667,16882,3620.0
497,125,2008-05-12 01:55:48,116.4546,39.9537166666667,16882,2008-05-12 02:49:01,116.322133333333,40.0068166666667,14809,3193.0
559,125,2008-05-12 04:01:18,116.322133333333,40.0068166666667,14809,2008-05-12 04:32:44,116.32205,40.0069833333333,14809,1886.0
570,125,2008-05-12 05:13:06,116.32205,40.0069833333333,14809,2008-05-12 05:59:36,116.322433333333,40.007,14809,2790.0
616,125,2008-05-22 15:09:00,116.322433333333,40.007,14809,2008-05-22 15:36:36,116.309172,39.998069,14619,1656.0
1350,125,2008-05-23 01:41:54,116.309172,39.998069,14619,2008-05-23 02:52:14,116.270648,40.034007,14056,4220.0
3152,125,2008-05-23 05:31:19,116.270648,40.034007,14056,2008-05-23 06:41:12,116.183568,40.100289,12551,4193.0
5708,125,2008-05-23 08:43:05,116.183568,40.100289,12551,2008-05-23 09:44:01,116.331465,40.043042,15002,3656.0
8358,125,2008-05-23 12:20:53,116.331465,40.043042,15002,2008-05-23 12:42:39,116.336708,39.975125,14994,1306.0
10180,125,2008-05-23 13:53:47,116.336708,39.975125,14994,2008-05-23 16:01:17,116.321985,40.00694,14809,7650.0
13297,125,2008-05-24 02:14:06,116.321985,40.00694,14809,2008-05-24 02:21:01,116.326164,39.998035,14808,415.0
