userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
88,2008-09-28 08:47:50,2008-09-28 10:15:03,116.3675483,39.9170599,5233.0,15555,"User 88 will move from grid 15555 to grid 16115, arriving around in about 4 days, on 2008-10-02.","User 88 will move from grid 15555 to grid 16115, at 2008-10-02 13:18:51."
88,2008-09-28 10:15:03,2008-09-28 12:11:15,116.3673349,39.9077816,6972.0,15554,"User 88 will move from grid 15554 to grid 16116, arriving around in about 1 days, on 2008-09-29.","User 88 will move from grid 15554 to grid 16116, at 2008-09-29 12:29:23."
88,2008-09-28 12:23:06,2008-09-28 13:19:43,116.3670216,39.9261799,3397.0,15556,,
88,2008-09-29 12:29:23,2008-09-30 12:43:09,116.4074483,39.8596899,87226.0,16116,"User 88 will move from grid 16116 to grid 16304, at 2008-09-30 12:47:09.","User 88 will move from grid 16116 to grid 16304, at 2008-09-30 12:47:09."
88,2008-09-30 12:47:09,2008-09-30 13:30:42,116.4126833,39.8542966,2613.0,16304,"User 88 will move from grid 16304 to grid 16305, at 2008-10-03 02:38:40.","User 88 will move from grid 16304 to grid 16305, at 2008-10-03 02:38:40."
88,2008-09-30 13:30:42,2008-10-01 00:54:33,116.4074333,39.8587433,41031.0,16115,,
88,2008-10-01 12:52:31,2008-10-02 12:58:32,116.4074149,39.8597166,86761.0,16116,"User 88 will move from grid 16116 to grid 16116, arriving around later today, late at night.","User 88 will move from grid 16116 to grid 16116, at 2008-10-03 04:49:02."
88,2008-10-02 13:18:51,2008-10-03 02:02:32,116.4074316,39.8588382,45821.0,16115,"User 88 will move from grid 16115 to grid 16116, arriving around later today, late at night.","User 88 will move from grid 16115 to grid 16116, at 2008-10-03 02:03:53."
88,2008-10-03 02:03:53,2008-10-03 02:38:40,116.4074649,39.8597666,2087.0,16116,,
88,2008-10-03 02:38:40,2008-10-03 04:41:30,116.4154649,39.8631649,7370.0,16305,"User 88 will move from grid 16305 to grid 16138, at 2008-10-08 02:10:32.","User 88 will move from grid 16305 to grid 16138, at 2008-10-08 02:10:32."
88,2008-10-03 04:49:02,2008-10-03 09:32:32,116.407425,39.8598516,17010.0,16116,,
88,2008-10-03 10:09:02,2008-10-04 12:26:29,116.4074233,39.8560016,94647.0,16115,"User 88 will move from grid 16115 to grid 16115, at 2008-10-04 13:11:45.","User 88 will move from grid 16115 to grid 16115, at 2008-10-04 13:11:45."
88,2008-10-04 12:26:29,2008-10-04 13:11:45,116.4074616,39.8587583,2716.0,16115,,
88,2008-10-04 13:11:45,2008-10-04 22:40:38,116.4073916,39.8588166,34133.0,16115,,
88,2008-10-08 02:10:32,2008-10-08 09:17:40,116.407475,40.0647066,25628.0,16138,"User 88 will move from grid 16138 to grid 14617, at 2008-10-11 04:46:53.","User 88 will move from grid 16138 to grid 14617, at 2008-10-11 04:46:53."
88,2008-10-08 09:30:26,2008-10-08 10:30:37,116.4077383,40.0635583,3611.0,16138,,
88,2008-10-11 04:46:53,2008-10-11 06:23:50,116.3130083,39.9844599,5817.0,14617,,
88,2008-10-11 06:33:10,2008-10-11 07:07:37,116.3013533,39.9743833,2067.0,14427,,
88,2008-10-11 07:24:57,2008-10-11 07:58:37,116.3270683,39.9892566,2020.0,14807,"User 88 will move from grid 14807 to grid 15371, at 2008-10-12 07:11:12.","User 88 will move from grid 14807 to grid 15371, at 2008-10-12 07:11:12."
88,2008-10-12 06:40:38,2008-10-12 07:11:12,116.3635583,39.9710616,1834.0,15372,,
88,2008-10-12 07:11:12,2008-10-12 07:43:33,116.3602649,39.9663083,1941.0,15371,,
