userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
52,2008-01-17 10:03:38,2008-01-17 23:31:13,116.312766666667,39.9750333333333,48455.0,14616,"User 52 will move from grid 14616 to grid 16313, arriving around in about 5 months.","User 52 will move from grid 14616 to grid 16313, at 2008-06-07 11:59:21."
52,2008-01-18 00:39:48,2008-01-18 06:56:53,116.418833333333,39.9245666666667,22625.0,16312,"User 52 will move from grid 16312 to grid 15941, arriving around in about 2 months.","User 52 will move from grid 16312 to grid 15941, at 2008-03-11 00:33:21."
52,2008-02-23 04:46:42,2008-02-23 08:48:40,116.301333333333,39.9844,14518.0,14428,"User 52 will move from grid 14428 to grid 15373, arriving around in about 3 months.","User 52 will move from grid 14428 to grid 15373, at 2008-05-28 12:02:02."
52,2008-02-26 03:02:06,2008-02-26 03:43:19,116.419483333333,39.9363333333333,2473.0,16313,"User 52 will move from grid 16313 to grid 14617, arriving around in about 3 months.","User 52 will move from grid 16313 to grid 14617, at 2008-05-20 12:47:26."
52,2008-02-26 03:43:19,2008-02-28 10:09:50,116.355183333333,39.9804166666667,195991.0,15373,"User 52 will move from grid 15373 to grid 14995, arriving around in about 3 months.","User 52 will move from grid 15373 to grid 14995, at 2008-05-23 05:57:08."
52,2008-02-28 11:28:23,2008-03-02 12:10:59,116.246933333333,39.90845,261756.0,13664,"User 52 will move from grid 13664 to grid 14990, arriving around in about 3 months.","User 52 will move from grid 13664 to grid 14990, at 2008-06-07 09:45:13."
52,2008-03-02 12:59:06,2008-03-02 13:51:11,116.544033333333,39.9261833333333,3125.0,18391,"User 52 will move from grid 18391 to grid 14990, arriving around in about 3 months.","User 52 will move from grid 18391 to grid 14990, at 2008-06-01 10:21:52."
52,2008-03-02 14:22:58,2008-03-04 00:22:23,116.352366666667,39.9846,122365.0,15373,"User 52 will move from grid 15373 to grid 15185, arriving around in about 3 months.","User 52 will move from grid 15373 to grid 15185, at 2008-06-15 15:41:11."
52,2008-03-04 00:26:04,2008-03-04 06:28:14,116.408083333333,39.9869666666667,21730.0,16130,"User 52 will move from grid 16130 to grid 14806, arriving around in about 3 months.","User 52 will move from grid 16130 to grid 14806, at 2008-05-23 05:16:04."
52,2008-03-04 07:21:23,2008-03-11 00:33:21,116.35475,39.98035,580318.0,15373,"User 52 will move from grid 15373 to grid 14806, at 2008-06-16 06:27:45.","User 52 will move from grid 15373 to grid 14806, at 2008-06-16 06:27:45."
52,2008-03-11 00:33:21,2008-03-13 07:16:29,116.396566666667,39.9865166666667,196988.0,15941,"User 52 will move from grid 15941 to grid 14989, arriving around in about 3 months.","User 52 will move from grid 15941 to grid 14989, at 2008-05-31 09:54:14."
52,2008-03-13 07:52:36,2008-03-14 05:29:12,116.253933333333,39.9063833333333,77796.0,13664,"User 52 will move from grid 13664 to grid 14618, at 2008-03-15 05:31:21.","User 52 will move from grid 13664 to grid 14618, at 2008-03-15 05:31:21."
52,2008-03-15 05:31:21,2008-03-18 11:56:29,116.306966666667,39.9892166666667,282308.0,14618,"User 52 will move from grid 14618 to grid 13665, arriving around in about 2 months.","User 52 will move from grid 14618 to grid 13665, at 2008-05-22 13:05:36."
52,2008-05-20 12:47:26,2008-05-20 14:17:16,116.306233,39.980193,5390.0,14617,"User 52 will move from grid 14617 to grid 14807, arriving around in about 2 months.","User 52 will move from grid 14617 to grid 14807, at 2008-07-26 12:31:11."
52,2008-05-21 04:21:52,2008-05-21 06:40:05,116.300976,39.989052,8293.0,14429,"User 52 will move from grid 14429 to grid 15373, arriving around in about 6 days, on 2008-05-27.","User 52 will move from grid 14429 to grid 15373, at 2008-05-27 13:20:35."
52,2008-05-21 06:57:01,2008-05-21 07:28:37,116.301448,39.983326,1896.0,14428,"User 52 will move from grid 14428 to grid 15554, at 2008-05-21 12:35:03.","User 52 will move from grid 14428 to grid 15554, at 2008-05-21 12:35:03."
52,2008-05-21 10:32:39,2008-05-21 12:15:43,116.407486,39.987031,6184.0,16130,"User 52 will move from grid 16130 to grid 16309, arriving around in about 2 months.","User 52 will move from grid 16130 to grid 16309, at 2008-07-09 22:05:55."
52,2008-05-21 12:35:03,2008-05-21 13:13:39,116.367752,39.908151,2316.0,15554,"User 52 will move from grid 15554 to grid 14429, at 2008-05-26 14:44:01.","User 52 will move from grid 15554 to grid 14429, at 2008-05-26 14:44:01."
52,2008-05-21 13:13:39,2008-05-21 13:51:09,116.367815,39.908078,2250.0,15554,"User 52 will move from grid 15554 to grid 14806, arriving around in the next month.","User 52 will move from grid 15554 to grid 14806, at 2008-06-21 01:47:26."
52,2008-05-22 09:05:54,2008-05-22 09:44:06,116.336432,39.985253,2292.0,14995,"User 52 will move from grid 14995 to grid 13664, at 2008-05-22 10:37:34.","User 52 will move from grid 14995 to grid 13664, at 2008-05-22 10:37:34."
52,2008-05-22 10:37:34,2008-05-22 12:38:08,116.254214,39.906313,7234.0,13664,"User 52 will move from grid 13664 to grid 14616, arriving around in about 1 weeks, specifically next Saturday.","User 52 will move from grid 13664 to grid 14616, at 2008-05-31 03:56:24."
52,2008-05-22 13:05:36,2008-05-23 04:40:08,116.246647,39.91376,56072.0,13665,"User 52 will move from grid 13665 to grid 16502, arriving around in about 2 months.","User 52 will move from grid 13665 to grid 16502, at 2008-07-25 07:23:14."
52,2008-05-23 05:16:04,2008-05-23 05:56:50,116.327432,39.980093,2446.0,14806,"User 52 will move from grid 14806 to grid 15185, arriving around in the next month.","User 52 will move from grid 14806 to grid 15185, at 2008-07-01 10:48:49."
52,2008-05-23 05:57:08,2008-05-23 06:46:28,116.329809,39.980081,2960.0,14995,"User 52 will move from grid 14995 to grid 13475, arriving around in about 1 weeks, specifically next Tuesday.","User 52 will move from grid 14995 to grid 13475, at 2008-06-03 01:30:07."
52,2008-05-25 08:35:47,2008-05-25 09:06:57,116.306828,39.98905,1870.0,14618,"User 52 will move from grid 14618 to grid 13664, at 2008-05-29 07:55:31.","User 52 will move from grid 14618 to grid 13664, at 2008-05-29 07:55:31."
52,2008-05-25 09:35:01,2008-05-25 11:00:53,116.327531,39.926153,5152.0,14800,"User 52 will move from grid 14800 to grid 15753, arriving around in about 2 months.","User 52 will move from grid 14800 to grid 15753, at 2008-07-16 15:39:37."
52,2008-05-26 13:00:41,2008-05-26 14:19:49,116.30653,39.989063,4748.0,14618,"User 52 will move from grid 14618 to grid 13664, at 2008-05-27 08:53:55.","User 52 will move from grid 14618 to grid 13664, at 2008-05-27 08:53:55."
52,2008-05-26 14:44:01,2008-05-26 16:36:53,116.301355,39.989595,6772.0,14429,"User 52 will move from grid 14429 to grid 15373, arriving around in about 2 weeks, specifically next Monday.","User 52 will move from grid 14429 to grid 15373, at 2008-06-09 15:57:49."
52,2008-05-27 08:53:55,2008-05-27 10:13:57,116.246747,39.908068,4802.0,13664,"User 52 will move from grid 13664 to grid 14617, arriving around in about 3 days, on 2008-05-31.","User 52 will move from grid 13664 to grid 14617, at 2008-05-31 06:35:36."
52,2008-05-27 13:20:35,2008-05-28 09:24:34,116.353727,39.980315,72239.0,15373,"User 52 will move from grid 15373 to grid 14989, arriving around in about 2 weeks, specifically next Saturday.","User 52 will move from grid 15373 to grid 14989, at 2008-06-14 09:30:35."
52,2008-05-28 09:46:28,2008-05-28 11:31:42,116.313173,39.974833,6314.0,14616,"User 52 will move from grid 14616 to grid 15185, at 2008-05-30 11:29:47.","User 52 will move from grid 14616 to grid 15185, at 2008-05-30 11:29:47."
