,userID,stime,etime,lon,lat,duration,grid,context
539,42,2008-10-04 10:05:35,2008-10-04 10:37:45,116.3211899,40.0070833,1930.0,14809,"User 42 will move from grid 14809 to grid 14809, arriving around 2008-10-05 06:55:06."
621,42,2008-10-04 10:37:45,2008-10-04 11:13:53,116.3187449,40.0070233,2168.0,14809,"User 42 will move from grid 14809 to grid 16318, arriving around in the next month."
949,42,2008-10-04 11:27:53,2008-10-04 14:05:00,116.3319183,39.9783533,9427.0,14995,"User 42 will move from grid 14995 to grid 17823, arriving around in about 4 months."
1551,42,2008-10-04 14:18:44,2008-10-05 06:34:13,116.3201266,40.00704,58529.0,14809,"User 42 will move from grid 14809 to grid 14617, arriving around in about 3 months."
2007,42,2008-10-05 06:55:06,2008-10-05 09:41:10,116.3212799,40.0070983,9964.0,14809,"User 42 will move from grid 14809 to grid 14219, arriving around in about 4 months."
2608,42,2008-10-05 09:59:18,2008-10-06 00:32:02,116.32439,40.0071199,52364.0,14809,"User 42 will move from grid 14809 to grid 14806, arriving around later today, in the morning."
2792,42,2008-10-06 00:35:43,2008-10-06 06:26:38,116.3270733,39.9800083,21055.0,14806,"User 42 will move from grid 14806 to grid 14808, arriving around 2008-10-30 06:43:41."
3870,42,2008-10-06 07:20:39,2008-10-06 12:59:09,116.3272866,39.9800283,20310.0,14806,"User 42 will move from grid 14806 to grid 14806, arriving around in about 4 days, on 2008-10-11."
4306,42,2008-10-06 13:12:22,2008-10-07 00:25:08,116.3212516,40.0070549,40366.0,14809,"User 42 will move from grid 14809 to grid 13477, arriving around in about 5 months."
4951,42,2008-10-07 00:59:34,2008-10-07 07:20:11,116.2870316,40.051995,22837.0,14247,"User 42 will move from grid 14247 to grid 16310, arriving around in about 6 months."
6297,42,2008-10-07 08:11:09,2008-10-07 08:59:30,116.3249066,39.9964549,2901.0,14808,"User 42 will move from grid 14808 to grid 12123, arriving around in about 4 months."
6588,42,2008-10-07 09:07:56,2008-10-07 13:53:04,116.3266783,39.9800466,17108.0,14806,"User 42 will move from grid 14806 to grid 15176, arriving around 2009-02-11 02:45:10."
6999,42,2008-10-07 14:04:58,2008-10-08 00:53:36,116.3242799,40.0071199,38918.0,14809,"User 42 will move from grid 14809 to grid 14808, arriving around in about 3 weeks, specifically next Friday."
7144,42,2008-10-08 00:56:17,2008-10-08 06:08:26,116.3272016,39.9800266,18729.0,14806,"User 42 will move from grid 14806 to grid 14806, arriving around 2008-10-16 12:19:42."
7599,42,2008-10-08 06:20:27,2008-10-09 02:37:37,116.3188383,40.0070683,73030.0,14809,"User 42 will move from grid 14809 to grid 15001, arriving around in about 1 weeks, specifically next Thursday."
7817,42,2008-10-09 02:43:13,2008-10-09 04:50:10,116.3273883,39.9800116,7617.0,14806,"User 42 will move from grid 14806 to grid 14420, arriving around in about 5 months."
8466,42,2008-10-09 05:02:54,2008-10-09 05:45:34,116.3248866,40.0012916,2560.0,14808,"User 42 will move from grid 14808 to grid 14029, arriving around in about 5 months."
8696,42,2008-10-09 05:50:22,2008-10-10 14:26:57,116.3270516,39.9799899,117395.0,14806,"User 42 will move from grid 14806 to grid 15176, arriving around in about 4 months."
8872,42,2008-10-10 14:34:55,2008-10-11 04:26:43,116.3222283,40.0094416,49908.0,14809,"User 42 will move from grid 14809 to grid 14998, arriving around in about 4 days, on 2008-10-15."
9464,42,2008-10-11 04:58:41,2008-10-11 10:30:25,116.3269083,39.9800033,19904.0,14806,"User 42 will move from grid 14806 to grid 14807, arriving around 2008-10-16 15:17:23."
9858,42,2008-10-11 10:37:12,2008-10-13 09:29:35,116.3250733,40.0023349,168743.0,14808,"User 42 will move from grid 14808 to grid 14039, arriving around in about 4 months."
10356,42,2008-10-13 09:53:25,2008-10-13 11:36:58,116.3248933,39.9924799,6213.0,14807,"User 42 will move from grid 14807 to grid 14616, arriving around in the next month."
13368,42,2008-10-13 13:23:20,2008-10-13 14:17:24,116.3275199,39.9800116,3244.0,14806,"User 42 will move from grid 14806 to grid 14434, arriving around 2008-10-13 14:43:18."
14132,42,2008-10-13 14:43:18,2008-10-14 03:13:32,116.3011783,40.0339666,45014.0,14434,"User 42 will move from grid 14434 to grid 17064, arriving around in about 4 months."
14303,42,2008-10-14 03:18:46,2008-10-14 05:37:22,116.3268583,39.98915,8316.0,14807,"User 42 will move from grid 14807 to grid 20470, arriving around in about 4 months."
14426,42,2008-10-14 05:41:14,2008-10-14 13:05:37,116.3271966,39.9799916,26663.0,14806,"User 42 will move from grid 14806 to grid 14808, arriving around 2008-10-15 03:24:21."
14886,42,2008-10-14 13:36:42,2008-10-14 23:12:17,116.3242949,40.0071999,34535.0,14809,"User 42 will move from grid 14809 to grid 13836, arriving around in about 4 months."
15337,42,2008-10-14 23:28:37,2008-10-15 02:43:54,116.3273566,39.9800016,11717.0,14806,"User 42 will move from grid 14806 to grid 20659, arriving around 2009-02-01 11:46:02."
16359,42,2008-10-15 03:24:21,2008-10-15 05:01:37,116.3249283,39.9961733,5836.0,14808,"User 42 will move from grid 14808 to grid 14219, arriving around in about 4 months."
16617,42,2008-10-15 05:09:15,2008-10-15 12:44:32,116.3250183,39.9957599,27317.0,14808,"User 42 will move from grid 14808 to grid 14986, arriving around in about 4 months."
17287,42,2008-10-15 13:18:50,2008-10-16 11:21:55,116.3305299,40.0035749,79385.0,14998,"User 42 will move from grid 14998 to grid 13662, arriving around in about 4 months."
17346,42,2008-10-16 11:26:45,2008-10-16 12:04:17,116.3369683,40.0379416,2252.0,15001,"User 42 will move from grid 15001 to grid 14809, arriving around 2008-10-30 15:32:17."
