,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
0,69,2008-04-30 07:55:41,2008-04-30 08:38:10,116.320833333333,40.0062833333333,2549.0,14809,"User 69 will move from grid 14809 to grid 17255, at 2008-05-03 15:39:38.","User 69 will move from grid 14809 to grid 17255, at 2008-05-03 15:39:38."
9,69,2008-04-30 08:41:29,2008-04-30 10:25:25,116.320283333333,40.0068166666667,6236.0,14809,"User 69 will move from grid 14809 to grid 16309, arriving around in about 1 days, on 2008-05-01.","User 69 will move from grid 14809 to grid 16309, at 2008-05-01 23:25:36."
13,69,2008-04-30 10:25:25,2008-05-01 23:25:36,116.321366666667,40.0076666666667,133211.0,14809,"User 69 will move from grid 14809 to grid 14430, at 2008-05-10 02:14:38.","User 69 will move from grid 14809 to grid 14430, at 2008-05-10 02:14:38."
19,69,2008-05-01 23:25:36,2008-05-03 14:21:38,116.420266666667,39.9030166666667,140162.0,16309,"User 69 will move from grid 16309 to grid 25747, at 2008-05-03 14:40:18.","User 69 will move from grid 16309 to grid 25747, at 2008-05-03 14:40:18."
271,69,2008-05-03 14:40:18,2008-05-03 15:23:39,117.00815,39.7944666666667,2601.0,25747,"User 69 will move from grid 25747 to grid 12917, at 2008-05-10 02:55:34.","User 69 will move from grid 25747 to grid 12917, at 2008-05-10 02:55:34."
290,69,2008-05-03 15:39:38,2008-05-05 03:56:55,116.471416666667,39.9072333333333,130637.0,17255,"User 69 will move from grid 17255 to grid 14806, at 2008-05-06 09:54:41.","User 69 will move from grid 17255 to grid 14806, at 2008-05-06 09:54:41."
291,69,2008-05-05 03:56:55,2008-05-05 04:58:29,116.321483333333,40.0055166666667,3694.0,14809,"User 69 will move from grid 14809 to grid 14618, arriving around in about 1 days, on 2008-05-06.","User 69 will move from grid 14809 to grid 14618, at 2008-05-06 05:25:49."
296,69,2008-05-05 04:58:29,2008-05-06 05:06:17,116.322116666667,39.9974666666667,86868.0,14808,,
318,69,2008-05-06 05:25:49,2008-05-06 09:46:41,116.309783333333,39.9886,15652.0,14618,,
334,69,2008-05-06 09:54:41,2008-05-06 10:42:32,116.325,39.98495,2871.0,14806,"User 69 will move from grid 14806 to grid 12919, at 2008-05-10 07:20:55.","User 69 will move from grid 14806 to grid 12919, at 2008-05-10 07:20:55."
344,69,2008-05-06 10:46:16,2008-05-10 01:46:38,116.324483333333,40.0006333333333,313222.0,14808,,
371,69,2008-05-10 02:14:38,2008-05-10 02:55:34,116.3011,39.9965,2456.0,14430,"User 69 will move from grid 14430 to grid 12918, at 2008-05-10 03:37:54.","User 69 will move from grid 14430 to grid 12918, at 2008-05-10 03:37:54."
372,69,2008-05-10 02:55:34,2008-05-10 03:37:54,116.203883333333,39.99305,2540.0,12917,,
382,69,2008-05-10 03:37:54,2008-05-10 06:12:29,116.2025,39.9986333333333,9275.0,12918,,
432,69,2008-05-10 07:20:55,2008-05-10 08:39:47,116.2004,40.0066,4732.0,12919,,
5274,69,2008-05-27 08:01:59,2008-05-27 09:25:42,116.301395,39.917864,5023.0,14421,,
5896,69,2008-05-27 10:19:11,2008-05-27 11:30:52,116.301378,39.918057,4301.0,14421,,
9031,69,2008-05-27 13:04:16,2008-05-27 13:44:25,116.299768,39.918094,2409.0,14421,,
9863,69,2008-05-27 13:56:45,2008-05-27 14:31:41,116.301407,39.918175,2096.0,14421,"User 69 will move from grid 14421 to grid 16130, arriving around in the next month.","User 69 will move from grid 14421 to grid 16130, at 2008-06-27 01:56:00."
14524,69,2008-06-27 01:56:00,2008-06-27 05:36:35,116.407482,39.98697,13235.0,16130,,
