,userID,stime,etime,lon,lat,duration,grid,context
143,3,2008-10-23 18:15:49,2008-10-24 02:06:42,116.31799,40.007122,28253.0,14809,"User 3 will move from grid 14809 to grid 14616, arriving around in about 2 weeks, specifically next Friday."
220,3,2008-10-24 02:07:52,2008-10-24 03:38:45,116.325051,40.003421,5453.0,14809,"User 3 will move from grid 14809 to grid 12530, arriving around 2008-10-27 10:51:37."
418,3,2008-10-24 03:56:20,2008-10-24 05:14:10,116.325133,40.005408,4670.0,14809,"User 3 will move from grid 14809 to grid 14806, arriving around 2008-10-25 05:26:57."
473,3,2008-10-24 05:16:15,2008-10-24 07:06:09,116.321248,40.007112,6594.0,14809,
613,3,2008-10-24 07:11:54,2008-10-24 09:28:33,116.325027,39.999854,8199.0,14808,"User 3 will move from grid 14808 to grid 15180, arriving around 2008-10-27 09:48:42."
667,3,2008-10-24 09:28:33,2008-10-24 10:13:41,116.326787,39.99796,2708.0,14808,"User 3 will move from grid 14808 to grid 14807, arriving around 2008-10-31 07:17:42."
810,3,2008-10-24 10:13:41,2008-10-24 11:23:05,116.326606,39.998109,4164.0,14808,"User 3 will move from grid 14808 to grid 14619, arriving around later today, late at night."
925,3,2008-10-24 11:23:05,2008-10-24 12:02:37,116.326897,39.998047,2372.0,14808,
1226,3,2008-10-24 12:02:37,2008-10-24 19:34:34,116.326556,39.99806,27117.0,14808,"User 3 will move from grid 14808 to grid 14806, arriving around in about 2 weeks, specifically next Friday."
1384,3,2008-10-24 19:40:09,2008-10-25 01:55:10,116.324222,40.007049,22501.0,14809,"User 3 will move from grid 14809 to grid 14807, arriving around in about 1 days, on 2008-10-26."
1619,3,2008-10-25 02:02:15,2008-10-25 05:04:27,116.313359,39.998741,10932.0,14619,"User 3 will move from grid 14619 to grid 16307, arriving around in about 3 months."
2146,3,2008-10-25 05:26:57,2008-10-25 10:42:23,116.324374,39.980742,18926.0,14806,"User 3 will move from grid 14806 to grid 14806, arriving around in about 3 months."
2540,3,2008-10-25 11:10:53,2008-10-25 11:48:42,116.324768,39.999806,2269.0,14808,"User 3 will move from grid 14808 to grid 16307, arriving around in about 3 months."
2713,3,2008-10-25 11:53:28,2008-10-25 12:47:15,116.320878,40.007002,3227.0,14809,"User 3 will move from grid 14809 to grid 16138, arriving around in about 2 weeks, specifically next Thursday."
3130,3,2008-10-25 13:03:55,2008-10-25 18:26:29,116.324982,40.002354,19354.0,14808,"User 3 will move from grid 14808 to grid 14996, arriving around in about 3 months."
3242,3,2008-10-25 18:31:34,2008-10-26 04:40:45,116.321232,40.007153,36551.0,14809,
3340,3,2008-10-26 04:46:05,2008-10-26 05:21:15,116.324971,39.999834,2110.0,14808,"User 3 will move from grid 14808 to grid 14804, arriving around later today, in the morning."
3412,3,2008-10-26 05:23:10,2008-10-26 06:25:25,116.321885,39.998029,3735.0,14808,"User 3 will move from grid 14808 to grid 13852, arriving around in about 2 months."
3564,3,2008-10-26 06:27:05,2008-10-26 09:51:49,116.326841,39.998175,12284.0,14808,"User 3 will move from grid 14808 to grid 15554, arriving around in about 3 weeks, specifically next Friday."
3774,3,2008-10-26 10:08:44,2008-10-26 10:41:44,116.328469,39.990926,1980.0,14807,"User 3 will move from grid 14807 to grid 14805, arriving around 2008-10-26 12:13:59."
4094,3,2008-10-26 11:01:36,2008-10-26 12:13:59,116.324961,39.965913,4343.0,14804,"User 3 will move from grid 14804 to grid 14807, arriving around in about 2 weeks, specifically next Friday."
4306,3,2008-10-26 12:13:59,2008-10-26 13:36:20,116.317143,39.97129,4941.0,14805,"User 3 will move from grid 14805 to grid 22363, arriving around in about 3 months."
4694,3,2008-10-26 14:20:40,2008-10-27 04:19:51,116.326673,39.998071,50351.0,14808,"User 3 will move from grid 14808 to grid 14996, arriving around 2008-11-06 10:35:36."
4810,3,2008-10-27 04:24:36,2008-10-27 05:08:12,116.324141,40.007081,2616.0,14809,"User 3 will move from grid 14809 to grid 14807, arriving around in about 1 days, on 2008-10-28."
4979,3,2008-10-27 05:10:32,2008-10-27 07:05:35,116.32499,40.003419,6903.0,14809,"User 3 will move from grid 14809 to grid 14032, arriving around in the next month."
5288,3,2008-10-27 07:39:57,2008-10-27 09:25:57,116.326719,39.998186,6360.0,14808,
