,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
1088,122,2009-05-16 17:55:13,2009-05-16 21:52:30,116.40742,39.91278,14237.0,16121,"User 122 will move from grid 16121 to grid 15753, at 2009-09-22 12:47:35.","User 122 will move from grid 16121 to grid 15753, at 2009-09-22 12:47:35."
3587,122,2009-05-24 16:33:34,2009-05-24 17:10:40,116.396225,39.962023,2226.0,15938,"User 122 will move from grid 15938 to grid 16314, arriving around in about 3 months.","User 122 will move from grid 15938 to grid 16314, at 2009-08-23 09:54:22."
4282,122,2009-05-24 18:08:14,2009-05-28 09:11:06,116.3957,39.96713,313372.0,15938,"User 122 will move from grid 15938 to grid 15939, at 2009-06-13 19:57:09.","User 122 will move from grid 15938 to grid 15939, at 2009-06-13 19:57:09."
13895,122,2009-05-28 10:34:16,2009-05-28 12:08:42,116.195298,39.993898,5666.0,12728,"User 122 will move from grid 12728 to grid 14805, arriving around in about 4 months.","User 122 will move from grid 12728 to grid 14805, at 2009-09-10 22:58:30."
14546,122,2009-05-28 12:08:42,2009-05-28 13:27:02,116.183542,39.991632,4700.0,12539,"User 122 will move from grid 12539 to grid 17077, arriving around in about 3 months.","User 122 will move from grid 12539 to grid 17077, at 2009-08-23 18:39:11."
15522,122,2009-05-28 13:44:53,2009-05-28 14:20:13,116.176931,39.989065,2120.0,12539,"User 122 will move from grid 12539 to grid 15563, arriving around in about 4 months.","User 122 will move from grid 12539 to grid 15563, at 2009-09-22 08:03:25."
15979,122,2009-05-28 14:32:55,2009-05-28 15:16:37,116.183613,39.990942,2622.0,12539,"User 122 will move from grid 12539 to grid 14807, at 2009-05-28 16:13:10.","User 122 will move from grid 12539 to grid 14807, at 2009-05-28 16:13:10."
18202,122,2009-05-28 16:13:10,2009-05-28 18:11:10,116.325082,39.991357,7080.0,14807,"User 122 will move from grid 14807 to grid 14804, arriving around in about 2 weeks, specifically next Saturday.","User 122 will move from grid 14807 to grid 14804, at 2009-06-13 16:42:54."
22842,122,2009-06-13 16:42:54,2009-06-13 17:44:12,116.327871,39.962056,3678.0,14804,"User 122 will move from grid 14804 to grid 11988, arriving around in about 4 months.","User 122 will move from grid 14804 to grid 11988, at 2009-10-03 10:57:17."
24044,122,2009-06-13 18:11:15,2009-06-13 19:30:06,116.395721,39.967129,4731.0,15938,"User 122 will move from grid 15938 to grid 16128, at 2009-06-14 00:43:04.","User 122 will move from grid 15938 to grid 16128, at 2009-06-14 00:43:04."
24910,122,2009-06-13 19:57:09,2009-06-14 00:12:18,116.395732,39.968138,15309.0,15939,"User 122 will move from grid 15939 to grid 17077, arriving around in about 2 months.","User 122 will move from grid 15939 to grid 17077, at 2009-08-23 12:40:40."
27715,122,2009-06-14 00:43:04,2009-06-14 02:21:43,116.3991,39.967534,5919.0,16128,"User 122 will move from grid 16128 to grid 15939, arriving around in about 2 months.","User 122 will move from grid 16128 to grid 15939, at 2009-07-31 21:06:57."
36844,122,2009-07-31 21:06:57,2009-07-31 21:53:00,116.398962,39.968574,2763.0,15939,"User 122 will move from grid 15939 to grid 15939, arriving around in about 3 weeks, specifically next Sunday.","User 122 will move from grid 15939 to grid 15939, at 2009-08-23 20:21:23."
37778,122,2009-08-23 09:54:22,2009-08-23 11:52:30,116.411025,39.944098,7088.0,16314,"User 122 will move from grid 16314 to grid 17077, at 2009-08-23 15:20:47.","User 122 will move from grid 16314 to grid 17077, at 2009-08-23 15:20:47."
39368,122,2009-08-23 12:40:40,2009-08-23 14:56:56,116.46628,40.010323,8176.0,17077,"User 122 will move from grid 17077 to grid 15942, arriving around in about 4 weeks, specifically next Sunday.","User 122 will move from grid 17077 to grid 15942, at 2009-09-20 10:40:48."
40114,122,2009-08-23 15:20:47,2009-08-23 18:39:11,116.466387,40.010472,11904.0,17077,,
40119,122,2009-08-23 18:39:11,2009-08-23 19:22:57,116.466904,40.005,2626.0,17077,,
41757,122,2009-08-23 20:21:23,2009-08-23 21:00:08,116.398888,39.967534,2325.0,15939,"User 122 will move from grid 15939 to grid 11799, arriving around in the next month.","User 122 will move from grid 15939 to grid 11799, at 2009-10-03 13:52:37."
53899,122,2009-09-10 22:58:30,2009-09-17 17:44:29,116.327689,39.974504,585959.0,14805,"User 122 will move from grid 14805 to grid 14994, at 2009-09-17 20:34:08.","User 122 will move from grid 14805 to grid 14994, at 2009-09-17 20:34:08."
56225,122,2009-09-17 20:34:08,2009-09-20 09:41:09,116.331171,39.974938,220021.0,14994,,
57981,122,2009-09-20 10:40:48,2009-09-22 07:56:35,116.395637,40.000916,162947.0,15942,"User 122 will move from grid 15942 to grid 15753, arriving around later today, in the afternoon.","User 122 will move from grid 15942 to grid 15753, at 2009-09-22 13:18:21."
