,userID,stime,etime,lon,lat,duration,grid,context
2,39,2009-02-11 09:59:53,2009-02-11 10:37:36,116.454102,39.892849,2263.0,16875,"User 39 will move from grid 16875 to grid 16328, arriving around in about 3 months."
202,39,2009-02-11 10:55:06,2009-02-11 11:25:41,116.358307,39.998098,1835.0,15375,"User 39 will move from grid 15375 to grid 16876, arriving around later today, late at night."
680,39,2009-02-11 11:57:01,2009-02-11 23:55:32,116.359238,39.994295,43111.0,15374,"User 39 will move from grid 15374 to grid 15373, arriving around in about 1 days, on 2009-02-13."
811,39,2009-02-12 00:03:12,2009-02-12 00:48:15,116.363562,39.979863,2703.0,15373,"User 39 will move from grid 15373 to grid 15372, arriving around 2009-03-11 00:06:43."
890,39,2009-02-12 00:48:15,2009-02-12 04:41:48,116.453306,39.892799,14013.0,16875,"User 39 will move from grid 16875 to grid 15931, arriving around 2009-02-14 07:10:07."
945,39,2009-02-12 04:42:48,2009-02-12 23:57:04,116.454829,39.895423,69256.0,16876,"User 39 will move from grid 16876 to grid 16138, arriving around in about 3 months."
1119,39,2009-02-13 00:12:04,2009-02-13 00:53:11,116.363625,39.979821,2467.0,15373,"User 39 will move from grid 15373 to grid 16309, arriving around 2009-02-14 08:01:05."
1203,39,2009-02-13 00:53:11,2009-02-13 04:10:34,116.454135,39.892339,11843.0,16875,"User 39 will move from grid 16875 to grid 15373, arriving around in about 2 months."
1592,39,2009-02-13 04:45:44,2009-02-14 02:30:04,116.453574,39.893863,78260.0,16875,"User 39 will move from grid 16875 to grid 15373, arriving around 2009-03-13 00:09:04."
1720,39,2009-02-14 02:38:04,2009-02-14 06:44:28,116.36341,39.979815,14784.0,15373,"User 39 will move from grid 15373 to grid 15373, arriving around in about 2 weeks, specifically next Tuesday."
2079,39,2009-02-14 07:10:07,2009-02-14 08:01:05,116.392833,39.898457,3058.0,15931,"User 39 will move from grid 15931 to grid 15562, arriving around 2009-02-16 00:12:09."
2537,39,2009-02-14 08:01:05,2009-02-14 09:05:18,116.422518,39.904187,3853.0,16309,"User 39 will move from grid 16309 to grid 16876, arriving around in the next month."
