,userID,stime,etime,lon,lat,duration,grid,context
0,14,2008-10-20 05:54:11,2008-10-20 07:07:33,116.3187949,39.9846833,4402.0,14806,"User 14 will move from grid 14806 to grid 14994, arriving around in about 1 days, on 2008-10-21."
34,14,2008-10-20 07:07:58,2008-10-20 09:57:34,116.319905,39.9801716,10176.0,14806,"User 14 will move from grid 14806 to grid 15371, arriving around 2008-10-20 10:12:03."
634,14,2008-10-20 10:12:03,2008-10-20 10:44:09,116.3550766,39.9618166,1926.0,15371,"User 14 will move from grid 15371 to grid 14994, arriving around later today, late at night."
2480,14,2008-10-20 11:17:54,2008-10-20 13:54:11,116.5356399,40.151005,9377.0,18227,"User 14 will move from grid 18227 to grid 14808, arriving around in about 3 days, on 2008-10-24."
2490,14,2008-10-20 13:54:11,2008-10-20 15:07:33,116.3187949,39.9846833,4402.0,14806,"User 14 will move from grid 14806 to grid 15371, arriving around 2008-10-20 18:12:03."
2524,14,2008-10-20 15:07:58,2008-10-20 17:57:34,116.319905,39.9801716,10176.0,14806,"User 14 will move from grid 14806 to grid 14805, arriving around 2008-10-23 11:37:45."
3124,14,2008-10-20 18:12:03,2008-10-20 18:44:09,116.3550766,39.9618166,1926.0,15371,"User 14 will move from grid 15371 to grid 14807, arriving around in about 1 days, on 2008-10-22."
4970,14,2008-10-20 19:17:54,2008-10-20 23:56:20,116.5356399,40.151005,16706.0,18227,"User 14 will move from grid 18227 to grid 18222, arriving around 2008-10-21 00:24:11."
5450,14,2008-10-21 00:24:11,2008-10-21 00:55:32,116.5370166,40.1033833,1881.0,18222,"User 14 will move from grid 18222 to grid 14807, arriving around 2008-10-22 00:48:31."
5994,14,2008-10-21 01:06:52,2008-10-21 02:05:07,116.5370233,40.1505283,3495.0,18227,"User 14 will move from grid 18227 to grid 14807, arriving around 2008-10-22 03:42:30."
8412,14,2008-10-21 04:16:49,2008-10-21 08:15:36,116.3317549,39.9760533,14327.0,14994,"User 14 will move from grid 14994 to grid 14435, arriving around 2008-10-26 10:50:14."
8572,14,2008-10-21 08:16:42,2008-10-21 09:47:05,116.3215266,39.98011,5423.0,14806,"User 14 will move from grid 14806 to grid 14237, arriving around 2008-10-24 17:57:12."
11818,14,2008-10-21 12:16:49,2008-10-21 16:15:36,116.3317549,39.9760533,14327.0,14994,"User 14 will move from grid 14994 to grid 15371, arriving around in about 3 days, on 2008-10-24."
11978,14,2008-10-21 16:16:42,2008-10-21 17:47:05,116.3215266,39.98011,5423.0,14806,"User 14 will move from grid 14806 to grid 14805, arriving around 2008-10-25 09:50:23."
14117,14,2008-10-21 18:39:28,2008-10-22 00:48:31,116.5369983,40.1498883,22143.0,18227,"User 14 will move from grid 18227 to grid 14805, arriving around in about 1 days, on 2008-10-23."
14152,14,2008-10-22 00:48:31,2008-10-22 03:41:36,116.3202733,39.9854133,10385.0,14807,"User 14 will move from grid 14807 to grid 14807, arriving around in the next month."
14307,14,2008-10-22 03:42:30,2008-10-22 05:26:58,116.3250583,39.9913533,6268.0,14807,
14668,14,2008-10-22 05:41:54,2008-10-22 11:41:36,116.3214183,39.980125,21582.0,14806,"User 14 will move from grid 14806 to grid 15549, arriving around 2008-10-26 00:57:24."
