,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
0,129,2008-05-01 23:26:24,2008-05-05 09:54:48,116.419733333333,39.90305,296904.0,16309,"User 129 will move from grid 16309 to grid 14808, at 2008-05-06 10:46:34.","User 129 will move from grid 16309 to grid 14808, at 2008-05-06 10:46:34."
204,129,2008-05-05 10:01:13,2008-05-06 05:20:22,116.321216666667,40.0067833333333,69549.0,14809,"User 129 will move from grid 14809 to grid 14430, arriving around in about 1 weeks, specifically next Friday.","User 129 will move from grid 14809 to grid 14430, at 2008-05-16 11:01:52."
210,129,2008-05-06 05:26:06,2008-05-06 09:43:57,116.30985,39.9879833333333,15471.0,14618,"User 129 will move from grid 14618 to grid 16130, arriving around in about 2 months.","User 129 will move from grid 14618 to grid 16130, at 2008-06-27 01:56:00."
224,129,2008-05-06 09:55:29,2008-05-06 10:38:25,116.326516666667,39.9849833333333,2576.0,14806,,
235,129,2008-05-06 10:46:34,2008-05-07 07:41:35,116.324433333333,40.00105,75301.0,14808,"User 129 will move from grid 14808 to grid 14429, arriving around in about 1 weeks, specifically next Friday.","User 129 will move from grid 14808 to grid 14429, at 2008-05-16 13:03:05."
280,129,2008-05-16 11:01:52,2008-05-16 13:03:05,116.300383333333,39.9972333333333,7273.0,14430,,
282,129,2008-05-16 13:03:05,2008-05-16 13:34:13,116.302666666667,39.98895,1868.0,14429,,
5143,129,2008-05-27 08:01:59,2008-05-27 09:25:42,116.301395,39.917864,5023.0,14421,,
5765,129,2008-05-27 10:19:11,2008-05-27 11:30:52,116.301378,39.918057,4301.0,14421,,
8900,129,2008-05-27 13:04:16,2008-05-27 13:44:25,116.299768,39.918094,2409.0,14421,,
9732,129,2008-05-27 13:56:45,2008-05-27 14:31:41,116.301407,39.918175,2096.0,14421,,
14393,129,2008-06-27 01:56:00,2008-06-27 05:36:35,116.407482,39.98697,13235.0,16130,,
