,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
309,128,2007-04-14 03:38:53,2007-04-14 13:01:53,116.325166666667,39.9794833333333,33780.0,14806,"User 128 will move from grid 14806 to grid 18975, arriving around in about 3 months.","User 128 will move from grid 14806 to grid 18975, at 2007-07-25 00:03:53."
360,128,2007-04-14 13:23:02,2007-04-14 23:45:00,116.32855,40.07005,37318.0,15005,"User 128 will move from grid 15005 to grid 13700, arriving around in about 36 months.","User 128 will move from grid 15005 to grid 13700, at 2010-04-11 04:16:37."
395,128,2007-04-14 23:45:00,2007-04-15 00:19:15,116.3236,40.0764333333333,2055.0,14817,"User 128 will move from grid 14817 to grid 14438, at 2008-05-18 08:31:15.","User 128 will move from grid 14817 to grid 14438, at 2008-05-18 08:31:15."
437,128,2007-04-15 00:19:15,2007-04-15 01:49:30,116.3252,40.0764166666667,5415.0,14817,"User 128 will move from grid 14817 to grid 17255, arriving around in about 13 months.","User 128 will move from grid 14817 to grid 17255, at 2008-05-21 00:38:08."
1062,128,2007-04-15 05:39:51,2007-04-15 06:41:44,116.287583333333,40.2352666666667,3713.0,14267,"User 128 will move from grid 14267 to grid 17068, arriving around in about 3 months.","User 128 will move from grid 14267 to grid 17068, at 2007-07-22 12:38:50."
1128,128,2007-04-15 07:04:10,2007-04-15 08:15:58,116.25335,40.2122833333333,4308.0,13698,"User 128 will move from grid 13698 to grid 15183, at 2007-04-18 11:58:56.","User 128 will move from grid 13698 to grid 15183, at 2007-04-18 11:58:56."
1201,128,2007-04-15 08:33:23,2007-04-16 13:44:28,116.32575,40.0767,105065.0,14817,"User 128 will move from grid 14817 to grid 15755, at 2009-03-22 03:02:11.","User 128 will move from grid 14817 to grid 15755, at 2009-03-22 03:02:11."
1205,128,2007-04-16 13:45:34,2007-04-18 11:52:49,116.3289,40.0701666666667,166035.0,15005,"User 128 will move from grid 15005 to grid 14231, arriving around in about 18 months.","User 128 will move from grid 15005 to grid 14231, at 2008-10-22 10:50:25."
1253,128,2007-04-18 11:58:56,2007-04-18 14:21:54,116.346966666667,39.9680333333333,8578.0,15183,"User 128 will move from grid 15183 to grid 17066, arriving around in about 12 months.","User 128 will move from grid 15183 to grid 17066, at 2008-04-05 01:20:41."
1319,128,2007-04-18 14:44:12,2007-04-19 01:59:54,116.3289,40.0701,40542.0,15005,"User 128 will move from grid 15005 to grid 14995, arriving around in about 20 months.","User 128 will move from grid 15005 to grid 14995, at 2008-12-16 02:51:29."
1412,128,2007-04-19 02:21:57,2007-04-19 13:43:29,116.333033333333,39.9784666666667,40892.0,14995,"User 128 will move from grid 14995 to grid 9556, arriving around in about 2 weeks, specifically next Saturday.","User 128 will move from grid 14995 to grid 9556, at 2007-05-05 06:07:40."
1433,128,2007-04-19 13:44:01,2007-04-20 01:05:07,116.329066666667,40.0704666666667,40866.0,15005,"User 128 will move from grid 15005 to grid 17257, arriving around in about 13 months.","User 128 will move from grid 15005 to grid 17257, at 2008-05-22 13:49:49."
1520,128,2007-04-20 01:25:33,2007-04-20 15:00:50,116.333783333333,39.97565,48917.0,14994,"User 128 will move from grid 14994 to grid 14805, arriving around in about 37 months.","User 128 will move from grid 14994 to grid 14805, at 2010-04-22 13:15:54."
1570,128,2007-04-20 15:21:18,2007-04-21 00:57:38,116.32895,40.0701333333333,34580.0,15005,"User 128 will move from grid 15005 to grid 14805, arriving around in about 3 months.","User 128 will move from grid 15005 to grid 14805, at 2007-07-29 13:49:44."
1618,128,2007-04-21 01:03:40,2007-04-21 03:19:05,116.325,40.077,8125.0,14817,"User 128 will move from grid 14817 to grid 20308, arriving around in about 16 months.","User 128 will move from grid 14817 to grid 20308, at 2008-08-15 06:26:13."
2202,128,2007-04-21 06:20:33,2007-04-21 07:31:16,116.02335,40.0698333333333,4243.0,10091,"User 128 will move from grid 10091 to grid 14816, at 2007-04-21 15:06:15.","User 128 will move from grid 10091 to grid 14816, at 2007-04-21 15:06:15."
2274,128,2007-04-21 07:37:48,2007-04-21 08:32:43,116.033283333333,40.0696,3295.0,10091,"User 128 will move from grid 10091 to grid 14995, at 2009-09-22 01:14:54.","User 128 will move from grid 10091 to grid 14995, at 2009-09-22 01:14:54."
2577,128,2007-04-21 09:55:13,2007-04-21 11:31:23,116.254333333333,39.9116333333333,5770.0,13664,"User 128 will move from grid 13664 to grid 16319, arriving around in about 20 months.","User 128 will move from grid 13664 to grid 16319, at 2008-11-28 13:14:38."
2627,128,2007-04-21 12:04:12,2007-04-21 13:58:04,116.420266666667,39.9678,6832.0,16317,"User 128 will move from grid 16317 to grid 14994, at 2007-06-07 01:27:38.","User 128 will move from grid 16317 to grid 14994, at 2007-06-07 01:27:38."
2713,128,2007-04-21 14:34:23,2007-04-21 15:06:15,116.3287,40.0672,1912.0,15005,"User 128 will move from grid 15005 to grid 14805, arriving around in about 12 months.","User 128 will move from grid 15005 to grid 14805, at 2008-04-27 10:50:37."
2731,128,2007-04-21 15:06:15,2007-04-22 09:52:09,116.328483333333,40.0723,67554.0,14816,"User 128 will move from grid 14816 to grid 17071, arriving around in about 13 months.","User 128 will move from grid 14816 to grid 17071, at 2008-05-14 00:57:02."
2778,128,2007-04-30 12:57:23,2007-05-04 23:58:06,116.2948,40.0615333333333,385243.0,14437,"User 128 will move from grid 14437 to grid 13892, arriving around in about 25 months.","User 128 will move from grid 14437 to grid 13892, at 2009-05-27 08:55:49."
2780,128,2007-05-04 23:58:06,2007-05-05 00:51:53,116.322733333333,40.0757666666667,3227.0,14817,"User 128 will move from grid 14817 to grid 15570, arriving around in about 4 weeks, specifically next Sunday.","User 128 will move from grid 14817 to grid 15570, at 2007-06-03 08:57:18."
2966,128,2007-05-05 02:21:37,2007-05-05 03:04:35,116.22935,40.1855833333333,2578.0,13317,"User 128 will move from grid 13317 to grid 28065, arriving around in about 30 months.","User 128 will move from grid 13317 to grid 28065, at 2009-10-17 03:11:40."
3007,128,2007-05-05 03:48:18,2007-05-05 05:31:23,116.006933333333,40.3547833333333,6185.0,9745,"User 128 will move from grid 9745 to grid 14994, arriving around in about 12 months.","User 128 will move from grid 9745 to grid 14994, at 2008-04-24 13:08:19."
3063,128,2007-05-05 05:31:23,2007-05-05 06:06:42,116.0067,40.3542333333333,2119.0,9744,"User 128 will move from grid 9744 to grid 14995, arriving around in about 4 weeks, specifically next Monday.","User 128 will move from grid 9744 to grid 14995, at 2007-06-04 01:32:37."
3108,128,2007-05-05 06:07:40,2007-05-06 03:34:06,115.994916666667,40.3587166666667,77186.0,9556,"User 128 will move from grid 9556 to grid 17243, arriving around in about 26 months.","User 128 will move from grid 9556 to grid 17243, at 2009-06-21 04:10:12."
3111,128,2007-05-06 03:34:06,2007-05-06 04:48:44,116.3241,40.07645,4478.0,14817,"User 128 will move from grid 14817 to grid 17069, arriving around in about 12 months.","User 128 will move from grid 14817 to grid 17069, at 2008-05-13 14:28:05."
3263,128,2007-05-06 05:30:29,2007-05-06 06:07:30,116.3859,39.98665,2221.0,15752,"User 128 will move from grid 15752 to grid 12728, arriving around in about 13 months.","User 128 will move from grid 15752 to grid 12728, at 2008-05-16 07:55:20."
3333,128,2007-05-06 06:15:43,2007-05-06 07:21:07,116.383966666667,39.9845333333333,3924.0,15751,"User 128 will move from grid 15751 to grid 17257, arriving around in about 13 months.","User 128 will move from grid 15751 to grid 17257, at 2008-05-20 10:44:51."
3454,128,2007-05-06 08:15:00,2007-05-06 08:46:27,116.385333333333,40.0321833333333,1887.0,15757,"User 128 will move from grid 15757 to grid 15555, arriving around in about 12 months.","User 128 will move from grid 15757 to grid 15555, at 2008-04-26 14:52:43."
3455,128,2007-05-06 08:46:27,2007-05-08 01:04:31,116.316983333333,40.0755833333333,145084.0,14817,"User 128 will move from grid 14817 to grid 17255, arriving around in about 3 months.","User 128 will move from grid 14817 to grid 17255, at 2007-07-24 00:40:07."
4004,128,2007-05-27 04:07:29,2007-05-27 05:10:12,116.111033333333,40.2315166666667,3763.0,11432,"User 128 will move from grid 11432 to grid 16503, arriving around in about 23 months.","User 128 will move from grid 11432 to grid 16503, at 2009-04-11 04:24:35."
4867,128,2007-05-27 10:08:07,2007-05-27 10:52:06,116.315683333333,40.0789833333333,2639.0,14628,"User 128 will move from grid 14628 to grid 18590, arriving around in about 14 months.","User 128 will move from grid 14628 to grid 18590, at 2008-07-06 07:24:44."
4901,128,2007-05-27 10:52:06,2007-05-28 13:04:20,116.325666666667,40.07665,94334.0,14817,"User 128 will move from grid 14817 to grid 15195, arriving around in about 11 months.","User 128 will move from grid 14817 to grid 15195, at 2008-04-27 04:05:03."
4923,128,2007-05-28 13:30:20,2007-05-29 01:09:38,116.328983333333,40.0701,41958.0,15005,"User 128 will move from grid 15005 to grid 17257, at 2008-05-29 13:16:48.","User 128 will move from grid 15005 to grid 17257, at 2008-05-29 13:16:48."
4989,128,2007-05-29 01:36:16,2007-05-29 14:41:18,116.331866666667,39.9757,47102.0,14994,"User 128 will move from grid 14994 to grid 17257, arriving around in about 11 months.","User 128 will move from grid 14994 to grid 17257, at 2008-04-26 20:53:45."
5003,128,2007-05-29 14:42:04,2007-05-30 01:19:29,116.329166666667,40.07005,38245.0,15005,"User 128 will move from grid 15005 to grid 15935, arriving around in about 15 months.","User 128 will move from grid 15005 to grid 15935, at 2008-08-25 12:32:06."
5054,128,2007-05-30 01:19:29,2007-05-30 11:41:57,116.329016666667,40.0698,37348.0,15005,"User 128 will move from grid 15005 to grid 14627, arriving around in about 4 weeks, specifically next Monday.","User 128 will move from grid 15005 to grid 14627, at 2007-06-25 01:44:18."
5070,128,2007-05-30 11:45:57,2007-05-31 00:59:25,116.347033333333,39.96795,47608.0,15183,"User 128 will move from grid 15183 to grid 14994, arriving around in about 16 months.","User 128 will move from grid 15183 to grid 14994, at 2008-09-10 02:29:35."
5176,128,2007-05-31 01:41:56,2007-05-31 13:16:08,116.333466666667,39.9754166666667,41652.0,14994,"User 128 will move from grid 14994 to grid 13891, arriving around in about 20 months.","User 128 will move from grid 14994 to grid 13891, at 2009-01-10 01:52:09."
5264,128,2007-05-31 14:00:08,2007-05-31 23:58:43,116.325166666667,40.07625,35915.0,14817,"User 128 will move from grid 14817 to grid 14994, arriving around in about 16 months.","User 128 will move from grid 14817 to grid 14994, at 2008-09-25 02:42:36."
5379,128,2007-06-01 01:01:33,2007-06-01 02:29:25,116.453433333333,39.9454333333333,5272.0,16881,"User 128 will move from grid 16881 to grid 14805, arriving around in about 11 months.","User 128 will move from grid 16881 to grid 14805, at 2008-04-24 02:14:12."
5403,128,2007-06-01 02:51:26,2007-06-01 14:47:32,116.327716666667,39.9742666666667,42966.0,14805,"User 128 will move from grid 14805 to grid 20737, arriving around in about 25 months.","User 128 will move from grid 14805 to grid 20737, at 2009-06-14 05:12:46."
5435,128,2007-06-01 15:06:55,2007-06-03 07:24:29,116.328933333333,40.07025,145054.0,15005,"User 128 will move from grid 15005 to grid 14995, arriving around in about 1 days, on 2007-06-05.","User 128 will move from grid 15005 to grid 14995, at 2007-06-05 01:42:58."
5760,128,2007-06-03 08:57:18,2007-06-04 01:03:53,116.3676,40.05195,57995.0,15570,"User 128 will move from grid 15570 to grid 14627, arriving around in about 37 months.","User 128 will move from grid 15570 to grid 14627, at 2010-06-24 12:08:00."
5808,128,2007-06-04 01:32:37,2007-06-04 13:08:36,116.33265,39.9798833333333,41759.0,14995,"User 128 will move from grid 14995 to grid 17257, arriving around in about 12 months.","User 128 will move from grid 14995 to grid 17257, at 2008-05-19 11:44:56."
