,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
95,155,2009-05-16 06:58:27,2009-05-16 09:52:04,116.336795,39.970246,10417.0,14994,"User 155 will move from grid 14994 to grid 14994, arriving around in about 2 weeks, specifically next Sunday.","User 155 will move from grid 14994 to grid 14994, at 2009-05-31 13:25:53."
1868,155,2009-05-16 10:31:48,2009-05-16 12:02:52,116.332487,39.971015,5464.0,14994,"User 155 will move from grid 14994 to grid 16682, arriving around in about 2 months.","User 155 will move from grid 14994 to grid 16682, at 2009-07-20 13:21:02."
1961,155,2009-05-16 12:02:52,2009-05-16 12:41:30,116.332386,39.971079,2318.0,14994,"User 155 will move from grid 14994 to grid 16493, arriving around in about 3 months.","User 155 will move from grid 14994 to grid 16493, at 2009-08-03 12:30:51."
3668,155,2009-05-16 13:51:32,2009-05-21 13:28:39,116.400347,40.052042,430627.0,16137,"User 155 will move from grid 16137 to grid 15948, at 2009-06-02 16:09:19.","User 155 will move from grid 16137 to grid 15948, at 2009-06-02 16:09:19."
5166,155,2009-05-21 14:16:42,2009-05-21 23:20:25,116.401616,40.051946,32623.0,16137,"User 155 will move from grid 16137 to grid 17832, arriving around in about 5 days, on 2009-05-27.","User 155 will move from grid 16137 to grid 17832, at 2009-05-27 10:33:55."
6651,155,2009-05-21 23:47:17,2009-05-27 07:08:58,116.332807,39.979913,458501.0,14995,"User 155 will move from grid 14995 to grid 16682, arriving around in about 2 months.","User 155 will move from grid 14995 to grid 16682, at 2009-07-21 10:24:50."
8451,155,2009-05-27 07:47:55,2009-05-27 10:33:52,116.513513,39.997667,9957.0,17832,"User 155 will move from grid 17832 to grid 16138, at 2009-08-01 03:33:30.","User 155 will move from grid 17832 to grid 16138, at 2009-08-01 03:33:30."
8530,155,2009-05-27 10:33:55,2009-05-27 12:50:40,116.513929,39.994916,8205.0,17832,"User 155 will move from grid 17832 to grid 14806, arriving around in the next month.","User 155 will move from grid 17832 to grid 14806, at 2009-07-10 12:29:58."
10831,155,2009-05-27 13:51:50,2009-05-31 13:25:53,116.400602,40.052016,344043.0,16137,"User 155 will move from grid 16137 to grid 14994, at 2009-07-16 13:15:05.","User 155 will move from grid 16137 to grid 14994, at 2009-07-16 13:15:05."
10833,155,2009-05-31 13:25:53,2009-05-31 13:56:28,116.332438,39.975183,1835.0,14994,"User 155 will move from grid 14994 to grid 16493, arriving around in about 2 months.","User 155 will move from grid 14994 to grid 16493, at 2009-08-04 13:20:34."
11669,155,2009-05-31 14:20:31,2009-06-01 01:17:43,116.401137,40.05199,39432.0,16137,"User 155 will move from grid 16137 to grid 14994, at 2009-06-01 01:17:43.","User 155 will move from grid 16137 to grid 14994, at 2009-06-01 01:17:43."
11671,155,2009-06-01 01:17:43,2009-06-01 13:56:25,116.332268,39.97477,45522.0,14994,"User 155 will move from grid 14994 to grid 16682, arriving around in the next month.","User 155 will move from grid 14994 to grid 16682, at 2009-07-09 14:04:24."
12703,155,2009-06-01 14:21:40,2009-06-02 13:24:23,116.403598,40.050324,82963.0,16137,"User 155 will move from grid 16137 to grid 16873, arriving around in about 2 months.","User 155 will move from grid 16137 to grid 16873, at 2009-07-19 02:41:33."
13900,155,2009-06-02 14:43:35,2009-06-02 15:18:21,116.401062,40.052047,2086.0,16137,"User 155 will move from grid 16137 to grid 14995, at 2009-06-22 01:38:36.","User 155 will move from grid 16137 to grid 14995, at 2009-06-22 01:38:36."
14791,155,2009-06-02 16:09:19,2009-06-08 13:16:11,116.396903,40.05515,508012.0,15948,"User 155 will move from grid 15948 to grid 16493, arriving around in the next month.","User 155 will move from grid 15948 to grid 16493, at 2009-07-23 08:50:43."
16116,155,2009-06-08 13:52:50,2009-06-09 00:37:02,116.401607,40.05201,38652.0,16137,"User 155 will move from grid 16137 to grid 16493, arriving around in the next month.","User 155 will move from grid 16137 to grid 16493, at 2009-07-14 10:15:52."
18729,155,2009-06-22 01:38:36,2009-06-22 14:14:17,116.332795,39.980029,45341.0,14995,"User 155 will move from grid 14995 to grid 16682, arriving around in about 3 weeks, specifically next Saturday.","User 155 will move from grid 14995 to grid 16682, at 2009-07-11 06:40:12."
19027,155,2009-06-22 14:23:28,2009-06-23 00:54:42,116.401835,40.052074,37874.0,16137,"User 155 will move from grid 16137 to grid 16493, arriving around in the next month.","User 155 will move from grid 16137 to grid 16493, at 2009-07-28 10:44:37."
20722,155,2009-07-09 14:04:24,2009-07-10 00:02:23,116.442758,39.858113,35879.0,16682,"User 155 will move from grid 16682 to grid 14994, at 2009-07-10 10:09:25.","User 155 will move from grid 16682 to grid 14994, at 2009-07-10 10:09:25."
20976,155,2009-07-10 00:05:03,2009-07-10 09:31:06,116.419208,39.857003,33963.0,16304,"User 155 will move from grid 16304 to grid 14995, at 2009-07-20 11:21:05.","User 155 will move from grid 16304 to grid 14995, at 2009-07-20 11:21:05."
21489,155,2009-07-10 10:09:25,2009-07-10 12:29:51,116.336216,39.971137,8426.0,14994,"User 155 will move from grid 14994 to grid 14805, at 2009-07-20 12:07:51.","User 155 will move from grid 14994 to grid 14805, at 2009-07-20 12:07:51."
21730,155,2009-07-10 12:29:58,2009-07-10 14:08:12,116.327987,39.977669,5894.0,14806,"User 155 will move from grid 14806 to grid 16682, at 2009-07-10 14:14:22.","User 155 will move from grid 14806 to grid 16682, at 2009-07-10 14:14:22."
21993,155,2009-07-10 14:14:22,2009-07-11 02:08:07,116.44278,39.858072,42825.0,16682,"User 155 will move from grid 16682 to grid 15553, arriving around in about 3 weeks, specifically next Monday.","User 155 will move from grid 16682 to grid 15553, at 2009-08-03 09:50:15."
23161,155,2009-07-11 02:44:11,2009-07-11 05:51:04,116.45451,39.932652,11213.0,16880,"User 155 will move from grid 16880 to grid 16493, at 2009-07-13 10:55:32.","User 155 will move from grid 16880 to grid 16493, at 2009-07-13 10:55:32."
24037,155,2009-07-11 06:40:12,2009-07-13 10:15:36,116.442677,39.858072,185724.0,16682,,
24730,155,2009-07-13 10:55:32,2009-07-14 09:31:46,116.43314,39.854164,81374.0,16493,"User 155 will move from grid 16493 to grid 16121, arriving around in about 3 weeks, specifically next Tuesday.","User 155 will move from grid 16493 to grid 16121, at 2009-08-04 11:55:18."
25064,155,2009-07-14 10:15:52,2009-07-16 13:15:05,116.431135,39.857491,183553.0,16493,"User 155 will move from grid 16493 to grid 16682, at 2009-07-16 14:24:48.","User 155 will move from grid 16493 to grid 16682, at 2009-07-16 14:24:48."
25220,155,2009-07-16 13:15:05,2009-07-16 14:19:37,116.330964,39.976099,3872.0,14994,,
25488,155,2009-07-16 14:24:48,2009-07-17 00:07:05,116.442772,39.858154,34937.0,16682,"User 155 will move from grid 16682 to grid 14994, arriving around in about 1 weeks, specifically next Monday.","User 155 will move from grid 16682 to grid 14994, at 2009-07-27 13:10:29."
25908,155,2009-07-17 00:20:58,2009-07-17 01:03:09,116.419158,39.856934,2531.0,16304,"User 155 will move from grid 16304 to grid 16682, at 2009-07-19 03:18:22.","User 155 will move from grid 16304 to grid 16682, at 2009-07-19 03:18:22."
26304,155,2009-07-17 01:17:39,2009-07-19 02:19:59,116.353183,39.908117,176540.0,15365,"User 155 will move from grid 15365 to grid 15553, at 2009-08-03 11:44:31.","User 155 will move from grid 15365 to grid 15553, at 2009-08-03 11:44:31."
26835,155,2009-07-19 02:41:33,2009-07-19 03:12:29,116.453971,39.876262,1856.0,16873,,
27074,155,2009-07-19 03:18:22,2009-07-20 11:21:05,116.44274,39.858051,115363.0,16682,,
27241,155,2009-07-20 11:21:05,2009-07-20 12:07:28,116.329365,39.977002,2783.0,14995,"User 155 will move from grid 14995 to grid 16310, arriving around in about 1 days, on 2009-07-22.","User 155 will move from grid 14995 to grid 16310, at 2009-07-22 11:03:08."
27572,155,2009-07-20 12:07:51,2009-07-20 13:20:11,116.32502,39.97607,4340.0,14805,"User 155 will move from grid 14805 to grid 16493, at 2009-07-22 13:16:29.","User 155 will move from grid 14805 to grid 16493, at 2009-07-22 13:16:29."
27767,155,2009-07-20 13:21:02,2009-07-21 09:34:06,116.442752,39.858046,72784.0,16682,"User 155 will move from grid 16682 to grid 16885, at 2009-07-26 05:49:57.","User 155 will move from grid 16682 to grid 16885, at 2009-07-26 05:49:57."
28024,155,2009-07-21 09:42:01,2009-07-21 10:24:50,116.352477,39.908107,2569.0,15365,"User 155 will move from grid 15365 to grid 16682, arriving around in about 6 days, on 2009-07-27.","User 155 will move from grid 15365 to grid 16682, at 2009-07-27 14:14:50."
28049,155,2009-07-21 10:24:50,2009-07-22 10:53:04,116.437718,39.857605,88094.0,16682,,
28300,155,2009-07-22 11:03:08,2009-07-22 12:47:15,116.413354,39.911208,6247.0,16310,,
29264,155,2009-07-22 13:16:29,2009-07-23 08:39:36,116.432886,39.854172,69787.0,16493,,
29551,155,2009-07-23 08:50:43,2009-07-24 00:06:05,116.432589,39.85422,54922.0,16493,,
29659,155,2009-07-24 00:08:45,2009-07-26 01:29:35,116.419214,39.856961,177650.0,16304,"User 155 will move from grid 16304 to grid 16308, at 2009-07-26 01:50:06.","User 155 will move from grid 16304 to grid 16308, at 2009-07-26 01:50:06."
30191,155,2009-07-26 01:50:06,2009-07-26 05:46:57,116.41283,39.890132,14211.0,16308,,
30535,155,2009-07-26 05:49:57,2009-07-26 09:08:04,116.454642,39.97705,11887.0,16885,"User 155 will move from grid 16885 to grid 16682, arriving around in about 3 days, on 2009-07-29.","User 155 will move from grid 16885 to grid 16682, at 2009-07-29 10:47:45."
31737,155,2009-07-26 10:02:52,2009-07-27 13:10:29,116.401651,40.052015,97657.0,16137,"User 155 will move from grid 16137 to grid 16493, at 2009-07-30 14:09:22.","User 155 will move from grid 16137 to grid 16493, at 2009-07-30 14:09:22."
31844,155,2009-07-27 13:10:29,2009-07-27 14:08:23,116.332691,39.975728,3474.0,14994,"User 155 will move from grid 14994 to grid 15366, arriving around in about 2 days, on 2009-07-30.","User 155 will move from grid 14994 to grid 15366, at 2009-07-30 00:51:50."
32145,155,2009-07-27 14:14:50,2009-07-28 09:31:35,116.44271,39.857999,69405.0,16682,,
32411,155,2009-07-28 09:38:46,2009-07-28 10:14:43,116.353176,39.908085,2157.0,15365,,
32830,155,2009-07-28 10:44:37,2009-07-29 00:00:56,116.43291,39.85423,47779.0,16493,,
