,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
93,174,2007-12-07 10:56:13,2007-12-07 12:27:36,116.313366666667,39.9710333333333,5483.0,14616,"User 174 will move from grid 14616 to grid 14236, arriving around in about 1 weeks, specifically next Saturday.","User 174 will move from grid 14616 to grid 14236, at 2007-12-15 08:59:21."
122,174,2007-12-07 12:27:36,2007-12-07 23:10:21,116.3131,39.9682166666667,38565.0,14616,"User 174 will move from grid 14616 to grid 11005, at 2007-12-08 00:05:37.","User 174 will move from grid 14616 to grid 11005, at 2007-12-08 00:05:37."
225,174,2007-12-08 00:05:37,2007-12-11 05:55:36,116.0851,39.7923166666667,280199.0,11005,"User 174 will move from grid 11005 to grid 15935, arriving around in about 1 weeks, specifically next Friday.","User 174 will move from grid 11005 to grid 15935, at 2007-12-21 06:35:01."
345,174,2007-12-11 06:05:02,2007-12-12 09:48:03,116.3069,39.9715166666667,99781.0,14616,"User 174 will move from grid 14616 to grid 14803, arriving around in about 7 months.","User 174 will move from grid 14616 to grid 14803, at 2008-07-08 00:46:38."
367,174,2007-12-12 09:52:55,2007-12-15 01:52:52,116.313166666667,39.96855,230397.0,14616,"User 174 will move from grid 14616 to grid 14807, at 2008-01-11 09:06:48.","User 174 will move from grid 14616 to grid 14807, at 2008-01-11 09:06:48."
418,174,2007-12-15 02:00:53,2007-12-15 03:07:56,116.304383333333,39.9836166666667,4023.0,14428,"User 174 will move from grid 14428 to grid 15935, at 2007-12-21 03:43:22.","User 174 will move from grid 14428 to grid 15935, at 2007-12-21 03:43:22."
440,174,2007-12-15 03:07:56,2007-12-15 03:45:57,116.300416666667,39.9844166666667,2281.0,14428,"User 174 will move from grid 14428 to grid 14617, arriving around in about 4 months.","User 174 will move from grid 14428 to grid 14617, at 2008-04-02 07:14:23."
442,174,2007-12-15 03:45:57,2007-12-15 08:56:27,116.300033333333,39.97005,18630.0,14427,"User 174 will move from grid 14427 to grid 14803, arriving around in about 4 months.","User 174 will move from grid 14427 to grid 14803, at 2008-04-07 03:36:11."
462,174,2007-12-15 08:59:21,2007-12-15 14:06:57,116.288966666667,39.95735,18456.0,14236,"User 174 will move from grid 14236 to grid 14805, arriving around in about 7 months.","User 174 will move from grid 14236 to grid 14805, at 2008-06-30 07:10:23."
508,174,2007-12-15 14:16:55,2007-12-21 02:25:15,116.300016666667,39.9711333333333,475700.0,14427,"User 174 will move from grid 14427 to grid 14618, at 2008-01-12 08:40:45.","User 174 will move from grid 14427 to grid 14618, at 2008-01-12 08:40:45."
620,174,2007-12-21 03:43:22,2007-12-21 04:15:16,116.396533333333,39.9350166666667,1914.0,15935,"User 174 will move from grid 15935 to grid 15935, at 2007-12-21 07:42:08.","User 174 will move from grid 15935 to grid 15935, at 2007-12-21 07:42:08."
637,174,2007-12-21 04:39:03,2007-12-21 05:11:42,116.396683333333,39.9349333333333,1959.0,15935,"User 174 will move from grid 15935 to grid 14614, arriving around in about 6 months.","User 174 will move from grid 15935 to grid 14614, at 2008-06-30 00:33:46."
638,174,2007-12-21 05:11:42,2007-12-21 05:47:30,116.39695,39.93525,2148.0,15935,"User 174 will move from grid 15935 to grid 15935, arriving around later today, in the morning.","User 174 will move from grid 15935 to grid 15935, at 2007-12-21 08:42:18."
659,174,2007-12-21 06:35:01,2007-12-21 07:21:10,116.396916666667,39.93495,2769.0,15935,,
672,174,2007-12-21 07:42:08,2007-12-21 08:22:22,116.396733333333,39.9350166666667,2414.0,15935,,
681,174,2007-12-21 08:42:18,2007-12-22 10:31:40,116.396766666667,39.93495,92962.0,15935,"User 174 will move from grid 15935 to grid 14996, arriving around in about 3 weeks, specifically next Friday.","User 174 will move from grid 15935 to grid 14996, at 2008-01-11 10:14:10."
