,userID,stime,etime,lon,lat,duration,grid,context
540,23,2009-01-11 07:12:13,2009-01-11 07:43:43,116.29905,39.971015,1890.0,14427,
1318,23,2009-01-11 08:27:23,2009-01-11 09:26:02,116.31891,39.9440683333333,3519.0,14802,"User 23 will move from grid 14802 to grid 14427, arriving around in the next month."
1596,23,2009-01-11 09:40:42,2009-01-11 10:34:57,116.312606666667,39.9498866666667,3255.0,14614,"User 23 will move from grid 14614 to grid 16309, arriving around 2009-01-12 13:24:19."
2392,23,2009-01-11 11:05:12,2009-01-11 11:36:32,116.31298,39.9498516666667,1880.0,14614,"User 23 will move from grid 14614 to grid 14427, arriving around 2009-01-11 15:12:13."
2756,23,2009-01-11 11:40:27,2009-01-11 14:17:08,116.312993333333,39.9491766666667,9401.0,14613,
3697,23,2009-01-11 15:12:13,2009-01-11 15:43:43,116.299051,39.971015,1890.0,14427,
4473,23,2009-01-11 16:27:23,2009-01-11 17:26:02,116.318911,39.944068,3519.0,14802,
4751,23,2009-01-11 17:40:42,2009-01-11 18:34:57,116.312607,39.949887,3255.0,14614,"User 23 will move from grid 14614 to grid 15179, arriving around 2009-01-12 12:54:19."
5540,23,2009-01-11 19:05:12,2009-01-11 19:36:32,116.312979,39.949852,1880.0,14614,"User 23 will move from grid 14614 to grid 16309, arriving around 2009-01-12 14:17:29."
5901,23,2009-01-11 19:40:27,2009-01-12 04:44:39,116.312993,39.949177,32652.0,14613,
7876,23,2009-01-12 07:31:49,2009-01-12 10:22:44,116.311885,39.9501483333333,10255.0,14614,
9461,23,2009-01-12 10:53:49,2009-01-12 11:46:54,116.313186666667,39.94944,3185.0,14614,
10568,23,2009-01-12 12:54:19,2009-01-12 13:24:19,116.348578333333,39.93843,1800.0,15179,
10598,23,2009-01-12 13:24:19,2009-01-12 13:57:49,116.422105,39.9030766666667,2010.0,16309,"User 23 will move from grid 16309 to grid 14803, arriving around in the next month."
10884,23,2009-01-12 14:17:29,2009-01-12 15:20:59,116.419476666667,39.9007266666667,3810.0,16309,
12105,23,2009-01-12 17:02:54,2009-01-12 17:44:09,116.313115,39.9494483333333,2475.0,14614,
12971,23,2009-01-12 18:45:39,2009-01-12 19:22:14,116.312838333333,39.9498583333333,2195.0,14614,
13325,23,2009-01-12 19:25:09,2009-01-12 20:05:14,116.312946666667,39.9489983333333,2405.0,14613,
13737,23,2009-01-12 20:05:24,2009-01-12 21:44:19,116.313098333333,39.9496083333333,5935.0,14614,
14699,23,2009-01-12 21:44:29,2009-01-12 22:46:24,116.31314,39.9490033333333,3715.0,14613,
15410,23,2009-01-12 23:02:39,2009-01-13 00:37:24,116.313138333333,39.94957,5685.0,14614,
16451,23,2009-01-13 00:37:34,2009-01-13 01:25:59,116.312283333333,39.9499766666667,2905.0,14614,"User 23 will move from grid 14614 to grid 17063, arriving around in the next month."
16919,23,2009-01-13 01:30:14,2009-01-13 02:13:39,116.312448333333,39.94995,2605.0,14614,
17556,23,2009-01-13 02:45:39,2009-01-13 03:22:14,116.312838,39.949858,2195.0,14614,"User 23 will move from grid 14614 to grid 14995, arriving around 2009-02-15 07:35:11."
17909,23,2009-01-13 03:25:09,2009-01-13 04:05:14,116.312946,39.948999,2405.0,14613,
18322,23,2009-01-13 04:05:24,2009-01-13 05:44:19,116.313098,39.949608,5935.0,14614,
19280,23,2009-01-13 05:44:29,2009-01-13 06:46:24,116.31314,39.949003,3715.0,14613,
19986,23,2009-01-13 07:02:39,2009-01-13 08:37:24,116.313139,39.94957,5685.0,14614,"User 23 will move from grid 14614 to grid 14994, arriving around in the next month."
21021,23,2009-01-13 08:37:34,2009-01-13 09:25:59,116.312284,39.949977,2905.0,14614,
21489,23,2009-01-13 09:30:14,2009-01-16 06:40:50,116.312448,39.949951,249036.0,14614,"User 23 will move from grid 14614 to grid 14607, arriving around later today, in the morning."
22403,23,2009-01-16 07:39:54,2009-01-16 08:16:09,116.3148,39.890445,2175.0,14607,
115210,23,2009-02-14 03:28:54,2009-02-14 05:50:45,116.318705,39.947121,8511.0,14802,
115871,23,2009-02-14 06:47:15,2009-02-14 07:43:14,116.30061,39.971097,3359.0,14427,
116541,23,2009-02-14 08:35:59,2009-02-14 09:34:24,116.466246,39.883397,3505.0,17063,
116800,23,2009-02-14 09:47:54,2009-02-14 11:07:29,116.317109,39.952664,4775.0,14803,
117023,23,2009-02-14 11:07:29,2009-02-15 06:08:25,116.313178,39.949954,68456.0,14614,
117691,23,2009-02-15 06:46:50,2009-02-15 07:33:01,116.333948,39.971897,2771.0,14994,
118126,23,2009-02-15 07:35:11,2009-02-15 09:05:21,116.334228,39.976686,5410.0,14995,
119891,23,2009-02-15 10:15:43,2009-02-15 23:07:35,116.318764,39.944379,46312.0,14802,
119943,23,2009-02-15 23:17:45,2009-02-22 11:12:28,116.313542,39.9552,561283.0,14614,
