,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
0,61,2007-07-31 11:46:00,2007-07-31 12:21:45,116.329083333333,39.9757333333333,2145.0,14994,"User 61 will move from grid 14994 to grid 30847, at 2007-08-05 09:42:17.","User 61 will move from grid 14994 to grid 30847, at 2007-08-05 09:42:17."
103,61,2007-07-31 12:54:19,2007-08-01 00:32:42,116.282816666667,39.92305,41903.0,14233,"User 61 will move from grid 14233 to grid 14044, arriving around in about 5 days, on 2007-08-06.","User 61 will move from grid 14233 to grid 14044, at 2007-08-06 12:25:38."
125,61,2007-08-01 00:32:42,2007-08-01 13:00:06,116.329516666667,39.9756,44844.0,14994,"User 61 will move from grid 14994 to grid 14806, at 2007-08-02 04:42:32.","User 61 will move from grid 14994 to grid 14806, at 2007-08-02 04:42:32."
280,61,2007-08-01 13:36:39,2007-08-01 23:50:41,116.289166666667,39.9228833333333,36842.0,14233,"User 61 will move from grid 14233 to grid 15374, arriving around in about 1 days, on 2007-08-03.","User 61 will move from grid 14233 to grid 15374, at 2007-08-03 11:12:42."
422,61,2007-08-02 00:33:28,2007-08-02 04:33:25,116.3255,39.9751666666667,14397.0,14805,"User 61 will move from grid 14805 to grid 14995, at 2007-08-07 00:47:00.","User 61 will move from grid 14805 to grid 14995, at 2007-08-07 00:47:00."
502,61,2007-08-02 04:42:32,2007-08-02 13:08:37,116.328366666667,39.9799666666667,30365.0,14806,"User 61 will move from grid 14806 to grid 14995, at 2007-08-03 00:55:44.","User 61 will move from grid 14806 to grid 14995, at 2007-08-03 00:55:44."
619,61,2007-08-02 13:39:03,2007-08-02 23:55:30,116.2864,39.9229166666667,36987.0,14233,,
797,61,2007-08-03 00:55:44,2007-08-03 11:03:31,116.3304,39.9799666666667,36467.0,14995,,
856,61,2007-08-03 11:12:42,2007-08-05 09:33:47,116.361783333333,39.9858333333333,166865.0,15374,,
1840,61,2007-08-05 09:42:17,2007-08-05 23:48:25,117.324483333333,39.76205,50768.0,30847,,
1921,61,2007-08-06 00:29:34,2007-08-06 11:46:50,116.327716666667,39.9759166666667,40636.0,14805,,
2079,61,2007-08-06 12:25:38,2007-08-06 23:49:06,116.27885,39.9225,41008.0,14044,,
2266,61,2007-08-07 00:47:00,2007-08-07 13:09:25,116.330266666667,39.9799333333333,44545.0,14995,"User 61 will move from grid 14995 to grid 14043, at 2007-08-09 13:06:52.","User 61 will move from grid 14995 to grid 14043, at 2007-08-09 13:06:52."
2366,61,2007-08-07 13:38:14,2007-08-07 23:48:39,116.28305,39.9229333333333,36625.0,14233,,
2402,61,2007-08-07 23:48:39,2007-08-08 23:48:29,116.290683333333,39.9226333333333,86390.0,14233,,
2500,61,2007-08-09 00:41:10,2007-08-09 12:27:53,116.328933333333,39.9751833333333,42403.0,14994,,
2630,61,2007-08-09 13:06:52,2007-08-09 23:54:09,116.278183333333,39.9204833333333,38837.0,14043,,
