,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
26,111,2007-04-13 15:41:51,2007-04-14 03:36:24,116.41935,39.9398666666667,42873.0,16313,"User 111 will move from grid 16313 to grid 14267, at 2007-04-15 05:28:26.","User 111 will move from grid 16313 to grid 14267, at 2007-04-15 05:28:26."
92,111,2007-04-14 03:52:51,2007-04-15 00:50:07,116.335716666667,39.9752166666667,75436.0,14994,,
905,111,2007-04-15 05:28:26,2007-04-15 06:42:00,116.28875,40.234,4414.0,14267,"User 111 will move from grid 14267 to grid 14995, arriving around in about 4 months.","User 111 will move from grid 14267 to grid 14995, at 2007-08-18 02:50:26."
1423,111,2007-04-15 09:01:58,2007-04-15 10:45:04,116.33525,39.9752333333333,6186.0,14994,"User 111 will move from grid 14994 to grid 6493, arriving around in about 2 months.","User 111 will move from grid 14994 to grid 6493, at 2007-06-09 06:31:49."
1454,111,2007-04-15 11:02:46,2007-04-16 14:44:49,116.419516666667,39.9345166666667,99723.0,16313,,
1489,111,2007-04-16 15:07:58,2007-04-17 02:07:30,116.41895,39.9344166666667,39572.0,16313,"User 111 will move from grid 16313 to grid 16317, arriving around later today, late at night.","User 111 will move from grid 16313 to grid 16317, at 2007-04-17 02:07:30."
1493,111,2007-04-17 02:07:30,2007-04-17 14:46:30,116.4182,39.9684666666667,45540.0,16317,,
1522,111,2007-04-17 14:54:12,2007-04-18 00:52:36,116.419333333333,39.9343666666667,35904.0,16313,,
1592,111,2007-04-18 01:27:16,2007-04-18 13:39:58,116.336733333333,39.9754666666667,43962.0,14994,"User 111 will move from grid 14994 to grid 14995, at 2007-04-20 08:31:14.","User 111 will move from grid 14994 to grid 14995, at 2007-04-20 08:31:14."
1735,111,2007-04-18 14:13:34,2007-04-19 00:46:46,116.410883333333,39.9350166666667,37992.0,16313,,
1843,111,2007-04-19 01:43:11,2007-04-19 13:24:20,116.33585,39.9752833333333,42069.0,14994,"User 111 will move from grid 14994 to grid 10072, arriving around in about 1 days, on 2007-04-21.","User 111 will move from grid 14994 to grid 10072, at 2007-04-21 04:11:17."
1876,111,2007-04-19 14:03:48,2007-04-20 01:02:44,116.419083333333,39.9343666666667,39536.0,16313,"User 111 will move from grid 16313 to grid 16314, at 2007-04-23 14:32:36.","User 111 will move from grid 16313 to grid 16314, at 2007-04-23 14:32:36."
1914,111,2007-04-20 01:24:35,2007-04-20 08:31:01,116.3362,39.9754666666667,25586.0,14994,"User 111 will move from grid 14994 to grid 14801, at 2007-04-21 11:28:13.","User 111 will move from grid 14994 to grid 14801, at 2007-04-21 11:28:13."
1939,111,2007-04-20 08:31:14,2007-04-21 01:14:44,116.329983333333,39.9769,60210.0,14995,"User 111 will move from grid 14995 to grid 10072, arriving around later today, in the morning.","User 111 will move from grid 14995 to grid 10072, at 2007-04-21 05:13:16."
2368,111,2007-04-21 04:11:17,2007-04-21 05:13:16,116.02435,39.8990166666667,3719.0,10072,,
2406,111,2007-04-21 05:13:16,2007-04-21 11:20:17,116.024383333333,39.8991833333333,22021.0,10072,"User 111 will move from grid 10072 to grid 6872, arriving around in about 2 months.","User 111 will move from grid 10072 to grid 6872, at 2007-06-09 03:22:56."
2571,111,2007-04-21 11:28:13,2007-04-23 14:21:52,116.3194,39.9381833333333,183219.0,14801,"User 111 will move from grid 14801 to grid 5167, arriving around in about 2 months.","User 111 will move from grid 14801 to grid 5167, at 2007-06-09 04:28:31."
2591,111,2007-04-23 14:32:36,2007-04-27 06:11:14,116.419166666667,39.9433666666667,315518.0,16314,,
3219,111,2007-06-09 03:22:56,2007-06-09 04:00:24,115.825616666667,40.0159833333333,2248.0,6872,,
3335,111,2007-06-09 04:28:31,2007-06-09 06:14:14,115.724066666667,39.9816333333333,6343.0,5167,,
3399,111,2007-06-09 06:31:49,2007-06-10 09:46:35,115.808566666667,40.00715,98086.0,6493,,
3439,111,2007-06-10 10:03:04,2007-06-16 00:00:29,116.33045,39.9753166666667,482245.0,14994,,
4925,111,2007-08-17 15:11:43,2007-08-18 02:50:26,116.32825,39.9801833333333,41923.0,14806,,
4936,111,2007-08-18 02:50:26,2007-08-18 09:24:49,116.328733333333,39.9794,23663.0,14995,,
4948,111,2007-08-18 09:24:49,2007-08-19 02:21:12,116.328266666667,39.98065,60983.0,14806,"User 111 will move from grid 14806 to grid 16327, arriving around in about 23 months.","User 111 will move from grid 14806 to grid 16327, at 2009-07-14 21:42:29."
4949,111,2007-08-19 02:21:12,2007-08-20 00:45:31,116.3283,39.9786,80659.0,14806,,
5417,111,2009-07-14 21:42:29,2009-07-15 00:41:16,116.421316666667,40.0633,10727.0,16327,"User 111 will move from grid 16327 to grid 16138, at 2009-07-15 00:41:16.","User 111 will move from grid 16327 to grid 16138, at 2009-07-15 00:41:16."
5478,111,2009-07-15 00:41:16,2009-07-15 01:21:04,116.406633333333,40.0645166666667,2388.0,16138,,
