,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
0,43,2009-02-07 02:17:59,2009-02-07 03:02:42,116.302766,39.969859,2683.0,14427,"User 43 will move from grid 14427 to grid 15368, at 2009-02-11 00:08:44.","User 43 will move from grid 14427 to grid 15368, at 2009-02-11 00:08:44."
715,43,2009-02-07 03:55:47,2009-02-07 04:34:17,116.313128,39.949948,2310.0,14614,"User 43 will move from grid 14614 to grid 14994, arriving around in the next month.","User 43 will move from grid 14614 to grid 14994, at 2009-03-13 02:58:56."
1114,43,2009-02-07 04:40:17,2009-02-07 10:05:22,116.314225,39.949754,19505.0,14614,"User 43 will move from grid 14614 to grid 14613, arriving around in about 1 weeks, specifically next Saturday.","User 43 will move from grid 14614 to grid 14613, at 2009-02-14 23:38:41."
1123,43,2009-02-07 10:05:22,2009-02-07 10:48:32,116.311103,39.951174,2590.0,14614,"User 43 will move from grid 14614 to grid 15558, arriving around in about 3 days, on 2009-02-11.","User 43 will move from grid 14614 to grid 15558, at 2009-02-11 00:42:04."
1425,43,2009-02-07 10:51:02,2009-02-08 05:25:05,116.313179,39.949644,66843.0,14614,"User 43 will move from grid 14614 to grid 14613, arriving around in about 6 days, on 2009-02-14.","User 43 will move from grid 14614 to grid 14613, at 2009-02-14 06:32:30."
1935,43,2009-02-08 05:25:05,2009-02-08 10:19:40,116.313299,39.949839,17675.0,14614,"User 43 will move from grid 14614 to grid 14994, arriving around in about 2 weeks, specifically next Wednesday.","User 43 will move from grid 14614 to grid 14994, at 2009-02-25 13:24:18."
2328,43,2009-02-08 10:29:50,2009-02-08 12:22:55,116.31324,39.950085,6785.0,14614,"User 43 will move from grid 14614 to grid 14996, arriving around in about 2 months.","User 43 will move from grid 14614 to grid 14996, at 2009-04-15 18:49:55."
3272,43,2009-02-08 12:26:55,2009-02-10 23:55:29,116.313045,39.949555,214114.0,14614,"User 43 will move from grid 14614 to grid 14616, at 2009-02-27 02:36:41.","User 43 will move from grid 14614 to grid 14616, at 2009-02-27 02:36:41."
3530,43,2009-02-11 00:08:44,2009-02-11 00:41:29,116.36071,39.939215,1965.0,15368,"User 43 will move from grid 15368 to grid 14996, arriving around in about 2 months.","User 43 will move from grid 15368 to grid 14996, at 2009-04-08 05:02:31."
3810,43,2009-02-11 00:42:04,2009-02-11 01:53:44,116.370388,39.941846,4300.0,15558,"User 43 will move from grid 15558 to grid 14802, at 2009-02-14 03:50:00.","User 43 will move from grid 15558 to grid 14802, at 2009-02-14 03:50:00."
4195,43,2009-02-11 02:37:49,2009-02-14 03:45:05,116.31399,39.949393,263236.0,14614,"User 43 will move from grid 14614 to grid 14613, at 2009-02-15 06:32:51.","User 43 will move from grid 14614 to grid 14613, at 2009-02-15 06:32:51."
5299,43,2009-02-14 03:50:00,2009-02-14 05:49:55,116.320032,39.944209,7195.0,14802,"User 43 will move from grid 14802 to grid 14613, arriving around later today, late at night.","User 43 will move from grid 14802 to grid 14613, at 2009-02-15 00:30:36."
6022,43,2009-02-14 05:54:05,2009-02-14 06:31:40,116.313188,39.949855,2255.0,14614,"User 43 will move from grid 14614 to grid 14616, at 2009-02-15 03:22:56.","User 43 will move from grid 14614 to grid 14616, at 2009-02-15 03:22:56."
6367,43,2009-02-14 06:32:30,2009-02-14 23:36:56,116.31644,39.944237,61466.0,14613,"User 43 will move from grid 14613 to grid 14805, arriving around in about 3 weeks, specifically next Saturday.","User 43 will move from grid 14613 to grid 14805, at 2009-03-07 01:37:53."
7077,43,2009-02-14 23:38:41,2009-02-15 00:28:46,116.313263,39.949126,3005.0,14613,"User 43 will move from grid 14613 to grid 14616, at 2009-02-22 00:16:03.","User 43 will move from grid 14613 to grid 14616, at 2009-02-22 00:16:03."
7543,43,2009-02-15 00:30:36,2009-02-15 02:54:21,116.313997,39.949285,8625.0,14613,"User 43 will move from grid 14613 to grid 14996, at 2009-04-12 13:27:19.","User 43 will move from grid 14613 to grid 14996, at 2009-04-12 13:27:19."
8658,43,2009-02-15 03:22:56,2009-02-15 04:08:21,116.311353,39.969764,2725.0,14616,"User 43 will move from grid 14616 to grid 15365, arriving around in about 1 weeks, specifically next Wednesday.","User 43 will move from grid 14616 to grid 15365, at 2009-02-25 05:53:07."
8904,43,2009-02-15 04:35:51,2009-02-15 06:31:46,116.313223,39.949359,6955.0,14614,"User 43 will move from grid 14614 to grid 14616, arriving around in about 2 months.","User 43 will move from grid 14614 to grid 14616, at 2009-04-08 07:14:14."
10004,43,2009-02-15 06:32:51,2009-02-19 09:43:03,116.316152,39.944204,357012.0,14613,"User 43 will move from grid 14613 to grid 14613, arriving around in about 4 weeks, specifically next Tuesday.","User 43 will move from grid 14613 to grid 14613, at 2009-03-17 11:03:52."
10695,43,2009-02-19 10:23:33,2009-02-19 11:40:33,116.301419,39.969283,4620.0,14427,"User 43 will move from grid 14427 to grid 14805, at 2009-03-14 02:06:37.","User 43 will move from grid 14427 to grid 14805, at 2009-03-14 02:06:37."
10870,43,2009-02-19 11:40:33,2009-02-21 14:01:37,116.304788,39.971608,181264.0,14427,"User 43 will move from grid 14427 to grid 16315, at 2009-02-21 14:20:27.","User 43 will move from grid 14427 to grid 16315, at 2009-02-21 14:20:27."
11163,43,2009-02-21 14:20:27,2009-02-21 22:52:58,116.412491,39.952668,30751.0,16315,"User 43 will move from grid 16315 to grid 14994, arriving around in about 4 weeks, specifically next Friday.","User 43 will move from grid 16315 to grid 14994, at 2009-03-20 02:48:15."
11338,43,2009-02-21 23:24:18,2009-02-21 23:59:48,116.300405,39.975259,2130.0,14427,"User 43 will move from grid 14427 to grid 14805, at 2009-02-27 04:00:51.","User 43 will move from grid 14427 to grid 14805, at 2009-02-27 04:00:51."
11709,43,2009-02-22 00:16:03,2009-02-25 05:31:37,116.305276,39.971114,278134.0,14616,"User 43 will move from grid 14616 to grid 14807, arriving around in about 1 weeks, specifically next Thursday.","User 43 will move from grid 14616 to grid 14807, at 2009-03-05 14:51:17."
12134,43,2009-02-25 05:53:07,2009-02-25 13:14:18,116.360376,39.905825,26471.0,15365,"User 43 will move from grid 15365 to grid 18378, arriving around in about 4 months.","User 43 will move from grid 15365 to grid 18378, at 2009-06-11 01:10:45."
12286,43,2009-02-25 13:24:18,2009-02-27 02:36:41,116.33536,39.971153,133943.0,14994,"User 43 will move from grid 14994 to grid 14807, arriving around in about 2 days, on 2009-03-01.","User 43 will move from grid 14994 to grid 14807, at 2009-03-01 16:01:40."
12350,43,2009-02-27 02:36:41,2009-02-27 03:34:41,116.306433,39.968779,3480.0,14616,"User 43 will move from grid 14616 to grid 14990, arriving around in about 2 months.","User 43 will move from grid 14616 to grid 14990, at 2009-04-15 07:29:56."
13025,43,2009-02-27 04:00:51,2009-03-01 15:50:40,116.325161,39.974919,215389.0,14805,"User 43 will move from grid 14805 to grid 14616, at 2009-03-05 18:13:13.","User 43 will move from grid 14805 to grid 14616, at 2009-03-05 18:13:13."
13830,43,2009-03-01 16:01:40,2009-03-05 14:42:07,116.325433,39.991332,340827.0,14807,"User 43 will move from grid 14807 to grid 14807, arriving around in about 1 weeks, specifically next Friday.","User 43 will move from grid 14807 to grid 14807, at 2009-03-13 15:24:59."
13994,43,2009-03-05 14:51:17,2009-03-05 18:00:38,116.325451,39.99134,11361.0,14807,,
14213,43,2009-03-05 18:13:13,2009-03-07 01:22:43,116.305263,39.971087,112170.0,14616,,
14418,43,2009-03-07 01:37:53,2009-03-07 09:27:10,116.325174,39.975077,28157.0,14805,"User 43 will move from grid 14805 to grid 14801, arriving around in the next month.","User 43 will move from grid 14805 to grid 14801, at 2009-04-15 05:49:06."
14893,43,2009-03-07 10:45:31,2009-03-07 11:30:11,116.300089,39.971107,2680.0,14427,"User 43 will move from grid 14427 to grid 14805, arriving around in the next month.","User 43 will move from grid 14427 to grid 14805, at 2009-04-07 02:53:51."
15084,43,2009-03-07 11:44:46,2009-03-07 13:06:37,116.299891,39.971177,4911.0,14427,,
15292,43,2009-03-07 13:22:22,2009-03-07 15:34:58,116.313313,39.952013,7956.0,14614,"User 43 will move from grid 14614 to grid 14996, arriving around in about 5 days, on 2009-03-13.","User 43 will move from grid 14614 to grid 14996, at 2009-03-13 13:09:34."
15498,43,2009-03-07 15:45:48,2009-03-10 05:13:43,116.304497,39.971069,221275.0,14427,"User 43 will move from grid 14427 to grid 14033, at 2009-03-10 06:12:08.","User 43 will move from grid 14427 to grid 14033, at 2009-03-10 06:12:08."
16236,43,2009-03-10 06:12:08,2009-03-11 05:43:27,116.277384,39.824622,84679.0,14033,"User 43 will move from grid 14033 to grid 17998, arriving around in about 3 months.","User 43 will move from grid 14033 to grid 17998, at 2009-06-09 01:07:34."
