,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
76,80,2007-06-27 10:21:52,2007-06-29 00:14:20,116.3602,39.95655,136348.0,15370,"User 80 will move from grid 15370 to grid 15182, arriving around later today, in the morning.","User 80 will move from grid 15370 to grid 15182, at 2007-06-29 10:59:24."
170,80,2007-06-29 00:51:41,2007-06-29 09:39:37,116.489733333333,39.9712333333333,31676.0,17451,"User 80 will move from grid 17451 to grid 15371, at 2007-06-29 10:28:26.","User 80 will move from grid 17451 to grid 15371, at 2007-06-29 10:28:26."
241,80,2007-06-29 10:28:26,2007-06-29 10:59:24,116.3602,39.9667833333333,1858.0,15371,"User 80 will move from grid 15371 to grid 17068, arriving around in about 5 days, on 2007-07-04.","User 80 will move from grid 15371 to grid 17068, at 2007-07-04 13:27:09."
284,80,2007-06-29 10:59:24,2007-07-04 12:59:54,116.350733333333,39.9619166666667,439230.0,15182,"User 80 will move from grid 15182 to grid 15183, at 2007-07-05 12:56:07.","User 80 will move from grid 15182 to grid 15183, at 2007-07-05 12:56:07."
328,80,2007-07-04 13:27:09,2007-07-05 00:50:46,116.466533333333,39.9294,41017.0,17068,,
403,80,2007-07-05 01:53:26,2007-07-05 12:49:28,116.334033333333,39.974,39362.0,14994,"User 80 will move from grid 14994 to grid 14805, arriving around later today, late at night.","User 80 will move from grid 14994 to grid 14805, at 2007-07-06 00:48:36."
451,80,2007-07-05 12:56:07,2007-07-06 00:41:18,116.344866666667,39.9707,42311.0,15183,,
499,80,2007-07-06 00:48:36,2007-07-06 10:16:42,116.327983333333,39.9716333333333,34086.0,14805,,
521,80,2007-07-06 10:16:42,2007-07-06 11:04:35,116.336916666667,39.9754333333333,2873.0,14994,"User 80 will move from grid 14994 to grid 17074, at 2007-07-06 11:45:18.","User 80 will move from grid 14994 to grid 17074, at 2007-07-06 11:45:18."
627,80,2007-07-06 11:45:18,2007-07-06 13:57:54,116.460183333333,39.9800333333333,7956.0,17074,,
