,userID,stime,etime,lon,lat,duration,grid,context
495,17,2008-10-30 10:30:56,2008-10-30 23:46:20,116.341345,40.0178533,47724.0,15188,"User 17 will move from grid 15188 to grid 16138, arriving around in about 1 days, on 2008-11-01."
1070,17,2008-10-30 23:57:50,2008-10-31 09:19:18,116.3249416,39.9849483,33688.0,14806,"User 17 will move from grid 14806 to grid 15365, arriving around in about 5 days, on 2008-11-06."
1486,17,2008-10-31 09:41:45,2008-11-01 02:08:49,116.3401766,40.0161099,59224.0,14999,"User 17 will move from grid 14999 to grid 14994, arriving around in about 3 months."
2048,17,2008-11-01 02:46:11,2008-11-01 05:11:20,116.3356616,39.9365383,8709.0,14990,"User 17 will move from grid 14990 to grid 16127, arriving around in about 4 months."
2151,17,2008-11-01 05:11:20,2008-11-01 05:50:17,116.3370599,39.9362683,2337.0,14990,"User 17 will move from grid 14990 to grid 16129, arriving around in about 2 months."
2958,17,2008-11-01 06:13:19,2008-11-01 07:37:42,116.3457483,40.0160949,5063.0,15188,"User 17 will move from grid 15188 to grid 14049, arriving around in about 6 months."
3567,17,2008-11-01 08:28:23,2008-11-01 09:00:25,116.4028166,40.0610583,1922.0,16138,"User 17 will move from grid 16138 to grid 15189, arriving around in the next month."
4287,17,2008-11-01 09:27:07,2008-11-02 07:01:27,116.3403433,40.0164316,77660.0,15188,"User 17 will move from grid 15188 to grid 14996, arriving around in about 3 months."
4306,17,2008-11-02 07:01:27,2008-11-02 08:33:27,116.3393033,40.0297433,5520.0,15000,"User 17 will move from grid 15000 to grid 15372, arriving around in about 3 weeks, specifically next Saturday."
4366,17,2008-11-02 08:33:27,2008-11-03 00:01:02,116.3444216,40.0250066,55655.0,15189,"User 17 will move from grid 15189 to grid 15178, arriving around in about 3 days, on 2008-11-06."
7892,17,2008-11-03 01:59:38,2008-11-03 04:09:01,116.4074783,39.9673916,7763.0,16128,"User 17 will move from grid 16128 to grid 16882, arriving around in about 7 months."
8633,17,2008-11-03 04:29:00,2008-11-03 23:46:54,116.3402149,40.0160883,69474.0,14999,"User 17 will move from grid 14999 to grid 14994, arriving around in about 2 weeks, specifically next Monday."
