,userID,stime,etime,lon,lat,duration,grid,context
111,26,2009-01-13 11:47:50,2009-01-13 12:48:04,116.313209,40.022785,3614.0,14622,"User 26 will move from grid 14622 to grid 16308, arriving around in about 3 months."
417,26,2009-01-13 12:48:04,2009-01-14 08:59:59,116.313098,40.022831,72715.0,14622,"User 26 will move from grid 14622 to grid 14621, arriving around 2009-01-17 03:03:04."
924,26,2009-01-14 09:41:47,2009-01-14 11:51:21,116.308529,40.024946,7774.0,14622,"User 26 will move from grid 14622 to grid 14993, arriving around 2009-01-17 09:34:08."
944,26,2009-01-14 11:51:21,2009-01-14 12:48:35,116.309225,40.025045,3434.0,14622,"User 26 will move from grid 14622 to grid 14422, arriving around in about 2 months."
1308,26,2009-01-14 12:49:28,2009-01-15 11:45:42,116.309229,40.025058,82574.0,14622,"User 26 will move from grid 14622 to grid 14608, arriving around in about 3 days, on 2009-01-19."
2545,26,2009-01-15 13:08:33,2009-01-16 09:29:39,116.308593,40.024936,73266.0,14622,"User 26 will move from grid 14622 to grid 16502, arriving around in the next month."
2728,26,2009-01-16 09:44:31,2009-01-16 10:47:36,116.314934,40.02385,3785.0,14622,"User 26 will move from grid 14622 to grid 14608, arriving around in about 2 months."
3592,26,2009-01-16 11:30:50,2009-01-17 03:03:04,116.308593,40.025008,55934.0,14622,"User 26 will move from grid 14622 to grid 15935, arriving around 2009-02-20 09:37:07."
3721,26,2009-01-17 03:03:04,2009-01-17 03:41:21,116.313275,40.020013,2297.0,14621,"User 26 will move from grid 14621 to grid 15183, arriving around in about 3 months."
3914,26,2009-01-17 03:42:54,2009-01-17 07:08:40,116.313107,40.025543,12346.0,14622,"User 26 will move from grid 14622 to grid 14607, arriving around in the next month."
6238,26,2009-01-17 09:34:08,2009-01-17 11:38:04,116.328788,39.96207,7436.0,14993,
6676,26,2009-01-17 11:46:39,2009-01-17 12:47:57,116.326963,39.989063,3678.0,14807,"User 26 will move from grid 14807 to grid 16314, arriving around in the next month."
7029,26,2009-01-17 12:47:57,2009-01-18 10:41:26,116.32494,39.991937,78809.0,14807,
7440,26,2009-01-18 10:41:26,2009-01-18 12:17:10,116.309779,40.025742,5744.0,14622,"User 26 will move from grid 14622 to grid 14427, arriving around in about 2 months."
7831,26,2009-01-18 12:24:36,2009-01-19 00:55:35,116.308525,40.024982,45059.0,14622,
9626,26,2009-01-19 02:29:32,2009-01-19 03:16:33,116.315078,39.899114,2821.0,14608,"User 26 will move from grid 14608 to grid 16502, arriving around 2009-02-23 08:10:39."
83734,26,2009-02-18 13:18:21,2009-02-18 14:02:52,116.3132,39.89406,2671.0,14607,"User 26 will move from grid 14607 to grid 14808, arriving around in about 2 months."
85799,26,2009-02-18 15:03:20,2009-02-20 06:53:23,116.308638,40.025206,143403.0,14622,"User 26 will move from grid 14622 to grid 14994, arriving around 2009-03-21 23:58:15."
88782,26,2009-02-20 09:37:07,2009-02-20 10:42:24,116.395665,39.939414,3917.0,15935,"User 26 will move from grid 15935 to grid 14994, arriving around in the next month."
90005,26,2009-02-20 11:28:11,2009-02-20 12:03:36,116.313157,40.029463,2125.0,14622,"User 26 will move from grid 14622 to grid 16307, arriving around 2009-03-22 00:53:21."
90555,26,2009-02-20 12:11:50,2009-02-20 23:47:00,116.309022,40.025068,41710.0,14622,
90691,26,2009-02-21 00:19:14,2009-02-23 06:52:59,116.419317,39.946925,196425.0,16314,
91592,26,2009-02-23 07:26:06,2009-02-23 08:10:39,116.431018,39.939438,2673.0,16502,"User 26 will move from grid 16502 to grid 14996, arriving around 2009-03-22 04:55:42."
91662,26,2009-02-23 08:10:39,2009-02-23 09:23:12,116.430997,39.939531,4353.0,16502,"User 26 will move from grid 16502 to grid 14795, arriving around 2009-03-07 08:52:28."
92305,26,2009-02-23 09:57:45,2009-02-23 12:42:41,116.324893,39.99207,9896.0,14807,"User 26 will move from grid 14807 to grid 16307, arriving around in about 4 weeks, specifically next Sunday."
93015,26,2009-02-23 12:54:38,2009-02-25 11:47:44,116.30921,40.025097,168786.0,14622,
95045,26,2009-03-07 07:41:06,2009-03-07 08:15:55,116.314907,39.899007,2089.0,14608,"User 26 will move from grid 14608 to grid 14427, arriving around 2009-03-08 11:01:57."
95707,26,2009-03-07 08:52:28,2009-03-07 11:14:45,116.324983,39.883324,8537.0,14795,"User 26 will move from grid 14795 to grid 14995, arriving around in the next month."
98347,26,2009-03-07 12:38:21,2009-03-08 10:01:09,116.309192,40.025067,76968.0,14622,"User 26 will move from grid 14622 to grid 14616, arriving around 2009-03-15 05:44:59."
99008,26,2009-03-08 10:24:27,2009-03-08 11:01:57,116.301298,39.974796,2250.0,14427,
99095,26,2009-03-08 11:01:57,2009-03-08 11:33:22,116.301463,39.97482,1885.0,14427,
99927,26,2009-03-08 11:56:18,2009-03-08 12:44:50,116.307726,40.025053,2912.0,14622,
100147,26,2009-03-08 12:51:34,2009-03-11 06:56:00,116.308609,40.025071,237866.0,14622,"User 26 will move from grid 14622 to grid 14423, arriving around in about 1 days, on 2009-03-12."
100646,26,2009-03-11 07:17:40,2009-03-11 08:55:29,116.313262,39.990985,5869.0,14618,"User 26 will move from grid 14618 to grid 14428, arriving around 2009-03-11 09:03:27."
100896,26,2009-03-11 09:03:27,2009-03-11 09:43:27,116.299111,39.979981,2400.0,14428,"User 26 will move from grid 14428 to grid 14616, arriving around 2009-04-11 03:52:19."
101605,26,2009-03-11 10:06:50,2009-03-11 11:51:17,116.325085,39.991193,6267.0,14807,
103165,26,2009-03-11 12:10:50,2009-03-11 13:00:00,116.306976,40.025049,2950.0,14622,"User 26 will move from grid 14622 to grid 16307, arriving around in about 1 weeks, specifically next Saturday."
103595,26,2009-03-11 13:08:55,2009-03-12 08:54:05,116.308494,40.025054,71110.0,14622,"User 26 will move from grid 14622 to grid 15183, arriving around in about 3 weeks, specifically next Sunday."
103740,26,2009-03-12 09:04:07,2009-03-12 10:01:16,116.301393,39.928022,3429.0,14422,"User 26 will move from grid 14422 to grid 14616, arriving around in about 1 days, on 2009-03-13."
104452,26,2009-03-12 10:13:32,2009-03-12 12:39:31,116.303673,39.93513,8759.0,14423,"User 26 will move from grid 14423 to grid 14801, arriving around 2009-04-05 16:59:04."
106724,26,2009-03-12 14:04:27,2009-03-13 06:03:35,116.308649,40.025092,57548.0,14622,
107391,26,2009-03-13 06:37:55,2009-03-13 09:26:28,116.305691,39.989046,10113.0,14618,
108677,26,2009-03-13 10:06:05,2009-03-13 10:38:33,116.313365,39.991027,1948.0,14618,
109856,26,2009-03-13 11:37:57,2009-03-13 13:31:05,116.313183,39.970647,6788.0,14616,
110863,26,2009-03-13 14:39:07,2009-03-14 09:30:08,116.308812,40.025023,67861.0,14622,
110867,26,2009-03-14 09:30:08,2009-03-15 04:07:06,116.30641,40.025947,67018.0,14622,
111336,26,2009-03-15 04:11:03,2009-03-15 04:52:16,116.314218,40.024977,2473.0,14622,
112424,26,2009-03-15 05:44:59,2009-03-15 09:28:22,116.313163,39.970445,13403.0,14616,
112798,26,2009-03-15 09:53:07,2009-03-15 10:41:55,116.313344,39.990763,2928.0,14618,
113389,26,2009-03-15 11:07:19,2009-03-21 06:37:25,116.308566,40.025072,502206.0,14622,"User 26 will move from grid 14622 to grid 14617, arriving around in about 2 weeks, specifically next Tuesday."
115112,26,2009-03-21 08:12:34,2009-03-21 08:55:35,116.419231,39.882817,2581.0,16307,
116062,26,2009-03-21 09:26:18,2009-03-21 23:46:30,116.308292,40.025181,51612.0,14622,"User 26 will move from grid 14622 to grid 16124, arriving around in about 2 weeks, specifically next Wednesday."
116329,26,2009-03-21 23:58:15,2009-03-22 00:50:44,116.33349,39.974048,3149.0,14994,"User 26 will move from grid 14994 to grid 15183, arriving around 2009-04-05 05:08:22."
116383,26,2009-03-22 00:53:21,2009-03-22 03:53:46,116.419266,39.882858,10825.0,16307,
117536,26,2009-03-22 03:53:46,2009-03-22 04:49:47,116.419187,39.882815,3361.0,16307,"User 26 will move from grid 16307 to grid 14616, arriving around in about 3 weeks, specifically next Saturday."
117757,26,2009-03-22 04:55:42,2009-03-22 05:48:27,116.331713,39.989139,3165.0,14996,
118733,26,2009-03-22 06:10:12,2009-03-25 08:15:30,116.309283,40.025074,266718.0,14622,
119487,26,2009-03-25 09:05:38,2009-03-25 10:46:21,116.325028,39.991999,6043.0,14807,
121144,26,2009-03-25 11:23:24,2009-03-25 12:05:10,116.306932,40.025073,2506.0,14622,"User 26 will move from grid 14622 to grid 14994, arriving around in about 2 weeks, specifically next Wednesday."
122208,26,2009-04-05 04:01:00,2009-04-05 04:59:30,116.336771,39.970473,3510.0,14994,
122653,26,2009-04-05 05:08:22,2009-04-05 06:25:48,116.342729,39.971018,4646.0,15183,
123549,26,2009-04-05 06:43:14,2009-04-05 07:42:12,116.343095,39.970981,3538.0,15183,
124227,26,2009-04-05 07:42:20,2009-04-05 16:50:50,116.344245,39.97093,32910.0,15183,"User 26 will move from grid 15183 to grid 14033, arriving around in about 1 weeks, specifically next Wednesday."
124749,26,2009-04-05 16:59:04,2009-04-05 19:18:08,116.324872,39.937184,8344.0,14801,
125807,26,2009-04-05 19:41:46,2009-04-07 09:52:28,116.309504,40.025055,137442.0,14622,
126456,26,2009-04-07 10:14:15,2009-04-07 11:09:49,116.324992,39.991389,3334.0,14807,
127267,26,2009-04-07 11:18:21,2009-04-07 13:00:51,116.310387,39.980031,6150.0,14617,
128197,26,2009-04-07 13:29:19,2009-04-08 04:09:23,116.308821,40.025513,52804.0,14622,"User 26 will move from grid 14622 to grid 16309, arriving around later today, in the afternoon."
128656,26,2009-04-08 04:27:28,2009-04-08 06:24:13,116.33284,39.979999,7005.0,14995,"User 26 will move from grid 14995 to grid 16309, arriving around 2009-04-08 11:32:51."
129747,26,2009-04-08 06:24:37,2009-04-08 08:23:29,116.333575,39.971749,7132.0,14994,
130843,26,2009-04-08 08:23:29,2009-04-08 09:03:41,116.410751,39.931804,2412.0,16124,
131021,26,2009-04-08 09:03:41,2009-04-08 10:49:47,116.411835,39.892017,6366.0,16308,
131845,26,2009-04-08 11:32:51,2009-04-08 12:55:00,116.419122,39.897615,4929.0,16309,
132766,26,2009-04-08 13:27:57,2009-04-08 14:20:35,116.417258,39.898569,3158.0,16309,
133469,26,2009-04-08 14:54:02,2009-04-11 01:15:05,116.308395,40.024967,210063.0,14622,
134329,26,2009-04-11 02:02:38,2009-04-11 03:35:39,116.313175,39.968423,5581.0,14616,
135379,26,2009-04-11 03:52:19,2009-04-11 04:38:56,116.309055,39.970487,2797.0,14616,
136860,26,2009-04-11 06:27:02,2009-04-14 09:19:58,116.309274,40.025203,269576.0,14622,
137044,26,2009-04-14 09:33:52,2009-04-14 10:34:17,116.317936,39.998021,3625.0,14808,
137883,26,2009-04-14 11:19:27,2009-04-14 12:19:41,116.32495,39.991301,3614.0,14807,"User 26 will move from grid 14807 to grid 15374, arriving around 2009-04-18 04:08:13."
138445,26,2009-04-14 12:33:13,2009-04-15 01:52:11,116.307584,40.025179,47938.0,14622,
141506,26,2009-04-15 03:50:10,2009-04-15 06:53:37,116.27784,39.825282,11007.0,14033,
145536,26,2009-04-15 09:08:46,2009-04-18 03:25:39,116.308513,40.025067,238613.0,14622,
146477,26,2009-04-18 04:08:13,2009-04-18 05:02:05,116.360365,39.992333,3232.0,15374,"User 26 will move from grid 15374 to grid 15563, arriving around later today, in the morning."
146995,26,2009-04-18 05:02:11,2009-04-18 06:18:55,116.364853,39.99421,4604.0,15563,
