,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
0,73,2008-05-19 03:07:04,2008-05-23 10:18:04,116.3296083,39.9762533,371460.0,14994,"User 73 will move from grid 14994 to grid 15372, at 2008-05-23 10:52:03.","User 73 will move from grid 14994 to grid 15372, at 2008-05-23 10:52:03."
536,73,2008-05-23 10:52:03,2008-05-23 11:24:47,116.3630483,39.9749283,1964.0,15372,"User 73 will move from grid 15372 to grid 15372, at 2008-05-23 13:02:57.","User 73 will move from grid 15372 to grid 15372, at 2008-05-23 13:02:57."
1043,73,2008-05-23 11:24:51,2008-05-23 13:02:57,116.3760383,39.9801833,5886.0,15751,"User 73 will move from grid 15751 to grid 12908, arriving around later today, in the morning.","User 73 will move from grid 15751 to grid 12908, at 2008-05-24 06:20:50."
1048,73,2008-05-23 13:02:57,2008-05-24 01:26:20,116.3607133,39.9753116,44603.0,15372,"User 73 will move from grid 15372 to grid 14052, arriving around later today, late at night.","User 73 will move from grid 15372 to grid 14052, at 2008-05-24 02:09:30."
1332,73,2008-05-24 01:28:21,2008-05-24 02:03:12,116.2828816,39.9818633,2091.0,14239,"User 73 will move from grid 14239 to grid 13866, at 2008-05-31 04:10:11.","User 73 will move from grid 14239 to grid 13866, at 2008-05-31 04:10:11."
1343,73,2008-05-24 02:09:30,2008-05-24 03:09:18,116.2735466,39.998075,3588.0,14052,"User 73 will move from grid 14052 to grid 17066, arriving around in about 1 weeks, specifically next Saturday.","User 73 will move from grid 14052 to grid 17066, at 2008-05-31 05:20:54."
1968,73,2008-05-24 03:19:04,2008-05-24 04:34:39,116.2694566,40.0007149,4535.0,13863,"User 73 will move from grid 13863 to grid 17628, at 2008-06-20 00:53:16.","User 73 will move from grid 13863 to grid 17628, at 2008-06-20 00:53:16."
3340,73,2008-05-24 05:07:30,2008-05-24 05:46:51,116.262895,39.9980483,2361.0,13863,"User 73 will move from grid 13863 to grid 12719, at 2008-05-24 09:08:50.","User 73 will move from grid 13863 to grid 12719, at 2008-05-24 09:08:50."
4153,73,2008-05-24 06:20:50,2008-05-24 08:51:34,116.2022383,39.90814,9044.0,12908,,
4996,73,2008-05-24 09:08:50,2008-05-28 02:43:11,116.1921183,39.9082632,322461.0,12719,"User 73 will move from grid 12719 to grid 14616, at 2008-05-28 03:09:16.","User 73 will move from grid 12719 to grid 14616, at 2008-05-28 03:09:16."
5600,73,2008-05-28 03:09:16,2008-05-28 04:21:30,116.313095,39.97435,4334.0,14616,"User 73 will move from grid 14616 to grid 14806, arriving around in about 2 months.","User 73 will move from grid 14616 to grid 14806, at 2008-07-13 09:57:29."
6167,73,2008-05-28 04:41:10,2008-05-30 12:11:17,116.3249816,39.9750866,199807.0,14805,,
7118,73,2008-05-30 12:47:39,2008-05-31 02:00:26,116.3366116,39.9748683,47567.0,14994,,
7324,73,2008-05-31 02:07:03,2008-05-31 03:23:26,116.32277,39.9731883,4583.0,14805,,
8063,73,2008-05-31 04:10:11,2008-05-31 05:17:21,116.2633116,40.0225399,4030.0,13866,,
8104,73,2008-05-31 05:20:54,2008-05-31 06:08:07,116.4676466,39.9086949,2833.0,17066,"User 73 will move from grid 17066 to grid 17440, arriving around in about 3 weeks, specifically next Friday.","User 73 will move from grid 17066 to grid 17440, at 2008-06-20 05:57:36."
8771,73,2008-05-31 06:57:12,2008-05-31 07:42:55,116.4899333,39.8674516,2743.0,17439,"User 73 will move from grid 17439 to grid 17628, at 2008-05-31 13:44:21.","User 73 will move from grid 17439 to grid 17628, at 2008-05-31 13:44:21."
9236,73,2008-05-31 07:42:55,2008-05-31 09:16:04,116.4899216,39.8677016,5589.0,17439,,
10539,73,2008-05-31 10:15:43,2008-05-31 13:32:31,116.4895316,39.8677433,11808.0,17439,,
12487,73,2008-05-31 13:44:21,2008-05-31 14:54:35,116.4943716,39.8631516,4214.0,17628,"User 73 will move from grid 17628 to grid 17063, arriving around later today, in the afternoon.","User 73 will move from grid 17628 to grid 17063, at 2008-05-31 15:00:18."
13187,73,2008-05-31 15:00:18,2008-06-03 16:34:34,116.466365,39.8831766,264856.0,17063,,
14292,73,2008-06-19 04:51:43,2008-06-20 00:53:16,116.332405,39.9712066,72093.0,14994,"User 73 will move from grid 14994 to grid 17628, at 2008-06-20 01:24:37.","User 73 will move from grid 14994 to grid 17628, at 2008-06-20 01:24:37."
14353,73,2008-06-20 00:53:16,2008-06-20 01:24:37,116.4936633,39.8602349,1881.0,17628,,
14704,73,2008-06-20 01:24:37,2008-06-20 02:18:39,116.4938299,39.8631616,3242.0,17628,,
15530,73,2008-06-20 02:54:18,2008-06-20 03:31:06,116.4899283,39.8656516,2208.0,17439,,
15870,73,2008-06-20 03:33:26,2008-06-20 05:15:23,116.4899283,39.8667733,6117.0,17439,"User 73 will move from grid 17439 to grid 14806, at 2008-06-21 04:52:30.","User 73 will move from grid 17439 to grid 14806, at 2008-06-21 04:52:30."
16973,73,2008-06-20 05:57:36,2008-06-20 06:46:06,116.4876633,39.8683783,2910.0,17440,,
17531,73,2008-06-20 06:48:09,2008-06-20 07:55:15,116.4894033,39.8635283,4026.0,17439,,
18872,73,2008-06-20 09:08:33,2008-06-20 10:00:22,116.4821333,39.8673333,3109.0,17439,"User 73 will move from grid 17439 to grid 14995, at 2008-06-24 01:08:40.","User 73 will move from grid 17439 to grid 14995, at 2008-06-24 01:08:40."
