,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
1345,38,2009-02-06 13:25:39,2009-02-06 13:58:41,116.3252949,39.97512,1982.0,14805,"User 38 will move from grid 14805 to grid 16320, arriving around later today, in the afternoon.","User 38 will move from grid 14805 to grid 16320, at 2009-02-07 13:00:04."
1944,38,2009-02-06 14:31:35,2009-02-07 05:20:37,116.3250416,40.0790166,53342.0,14817,"User 38 will move from grid 14817 to grid 14428, at 2009-02-07 23:48:22.","User 38 will move from grid 14817 to grid 14428, at 2009-02-07 23:48:22."
2398,38,2009-02-07 05:54:48,2009-02-07 06:56:12,116.3362816,39.9753249,3684.0,14994,"User 38 will move from grid 14994 to grid 15554, at 2009-02-08 09:41:10.","User 38 will move from grid 14994 to grid 15554, at 2009-02-08 09:41:10."
3232,38,2009-02-07 07:26:36,2009-02-07 10:51:57,116.3177883,39.9178933,12321.0,14799,"User 38 will move from grid 14799 to grid 14422, at 2009-02-11 00:31:32.","User 38 will move from grid 14799 to grid 14422, at 2009-02-11 00:31:32."
4193,38,2009-02-07 11:31:34,2009-02-07 12:09:55,116.3131433,39.9684766,2301.0,14616,"User 38 will move from grid 14616 to grid 14608, at 2009-02-07 15:43:38.","User 38 will move from grid 14616 to grid 14608, at 2009-02-07 15:43:38."
4810,38,2009-02-07 12:12:51,2009-02-07 12:50:39,116.3005616,39.9710933,2268.0,14427,"User 38 will move from grid 14427 to grid 16877, at 2009-02-07 13:40:21.","User 38 will move from grid 14427 to grid 16877, at 2009-02-07 13:40:21."
5046,38,2009-02-07 13:00:04,2009-02-07 13:38:09,116.41111,39.9976183,2285.0,16320,"User 38 will move from grid 16320 to grid 14421, arriving around in about 1 days, on 2009-02-09.","User 38 will move from grid 16320 to grid 14421, at 2009-02-09 01:47:10."
5113,38,2009-02-07 13:40:21,2009-02-07 14:14:07,116.4545866,39.9052483,2026.0,16877,"User 38 will move from grid 16877 to grid 14422, at 2009-02-10 03:57:04.","User 38 will move from grid 16877 to grid 14422, at 2009-02-10 03:57:04."
5976,38,2009-02-07 14:14:07,2009-02-07 15:06:51,116.4635833,39.9081333,3164.0,17066,"User 38 will move from grid 17066 to grid 14611, at 2009-02-13 12:57:34.","User 38 will move from grid 17066 to grid 14611, at 2009-02-13 12:57:34."
7653,38,2009-02-07 15:43:38,2009-02-07 16:17:22,116.3132016,39.8956883,2024.0,14608,"User 38 will move from grid 14608 to grid 14610, at 2009-02-10 05:29:33.","User 38 will move from grid 14608 to grid 14610, at 2009-02-10 05:29:33."
9474,38,2009-02-07 17:15:05,2009-02-07 23:36:23,116.3036666,39.9710783,22878.0,14427,,
9684,38,2009-02-07 23:48:22,2009-02-08 06:35:11,116.2996049,39.9800799,24409.0,14428,"User 38 will move from grid 14428 to grid 15554, at 2009-02-08 10:31:25.","User 38 will move from grid 14428 to grid 15554, at 2009-02-08 10:31:25."
14145,38,2009-02-08 09:41:10,2009-02-08 10:31:25,116.3681783,39.9081232,3015.0,15554,"User 38 will move from grid 15554 to grid 14610, at 2009-02-09 05:40:36.","User 38 will move from grid 15554 to grid 14610, at 2009-02-09 05:40:36."
14504,38,2009-02-08 10:31:25,2009-02-08 11:40:49,116.3675699,39.9081083,4164.0,15554,"User 38 will move from grid 15554 to grid 10129, arriving around in the next month.","User 38 will move from grid 15554 to grid 10129, at 2009-03-16 00:50:02."
15258,38,2009-02-08 12:08:25,2009-02-08 13:15:41,116.3132083,39.96834,4036.0,14616,"User 38 will move from grid 14616 to grid 14802, at 2009-03-09 04:15:54.","User 38 will move from grid 14616 to grid 14802, at 2009-03-09 04:15:54."
17355,38,2009-02-08 14:07:44,2009-02-08 14:37:47,116.3014316,39.9696249,1803.0,14427,"User 38 will move from grid 14427 to grid 14619, at 2009-02-28 11:30:48.","User 38 will move from grid 14427 to grid 14619, at 2009-02-28 11:30:48."
17939,38,2009-02-08 14:37:47,2009-02-09 01:14:50,116.3042499,39.9710816,38223.0,14427,"User 38 will move from grid 14427 to grid 14610, at 2009-02-09 04:35:54.","User 38 will move from grid 14427 to grid 14610, at 2009-02-09 04:35:54."
18601,38,2009-02-09 01:47:10,2009-02-09 04:13:05,116.30435,39.9171933,8755.0,14421,"User 38 will move from grid 14421 to grid 14618, at 2009-02-15 08:29:10.","User 38 will move from grid 14421 to grid 14618, at 2009-02-15 08:29:10."
20025,38,2009-02-09 04:35:54,2009-02-09 05:20:12,116.3130766,39.9213049,2658.0,14610,,
21378,38,2009-02-09 05:40:36,2009-02-09 10:32:48,116.3131866,39.921915,17532.0,14610,"User 38 will move from grid 14610 to grid 14610, at 2009-02-12 01:57:01.","User 38 will move from grid 14610 to grid 14610, at 2009-02-12 01:57:01."
23178,38,2009-02-09 10:50:22,2009-02-09 11:38:21,116.3131399,39.9685483,2879.0,14616,,
23602,38,2009-02-09 11:39:31,2009-02-09 12:35:16,116.3037766,39.971085,3345.0,14427,"User 38 will move from grid 14427 to grid 15753, at 2009-02-16 10:20:56.","User 38 will move from grid 14427 to grid 15753, at 2009-02-16 10:20:56."
23605,38,2009-02-09 12:35:16,2009-02-09 13:37:54,116.3042849,39.9706066,3758.0,14427,,
24086,38,2009-02-09 13:37:54,2009-02-10 03:40:09,116.3043516,39.971085,50535.0,14427,,
24526,38,2009-02-10 03:57:04,2009-02-10 04:28:08,116.3042383,39.9260616,1864.0,14422,"User 38 will move from grid 14422 to grid 14421, arriving around later today, late at night.","User 38 will move from grid 14422 to grid 14421, at 2009-02-10 04:28:08."
25020,38,2009-02-10 04:28:08,2009-02-10 05:05:52,116.3006349,39.9204883,2264.0,14421,,
25281,38,2009-02-10 05:29:33,2009-02-10 07:52:12,116.3130216,39.9196866,8559.0,14610,"User 38 will move from grid 14610 to grid 14232, at 2009-02-10 07:53:09.","User 38 will move from grid 14610 to grid 14232, at 2009-02-10 07:53:09."
26594,38,2009-02-10 07:53:09,2009-02-10 13:02:40,116.2895033,39.9214199,18571.0,14232,"User 38 will move from grid 14232 to grid 14422, at 2009-02-13 04:30:29.","User 38 will move from grid 14232 to grid 14422, at 2009-02-13 04:30:29."
