,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
0,125,2008-05-09 08:12:52,2008-05-09 10:10:56,116.329883333333,39.9766333333333,7084.0,14995,"User 125 will move from grid 14995 to grid 14996, at 2008-05-10 05:11:44.","User 125 will move from grid 14995 to grid 14996, at 2008-05-10 05:11:44."
64,125,2008-05-09 10:24:50,2008-05-10 00:17:33,116.324916666667,39.9996,49963.0,14808,"User 125 will move from grid 14808 to grid 14995, at 2008-05-10 07:39:12.","User 125 will move from grid 14808 to grid 14995, at 2008-05-10 07:39:12."
163,125,2008-05-10 00:40:40,2008-05-10 05:11:44,116.328933333333,39.97845,16264.0,14995,"User 125 will move from grid 14995 to grid 15565, arriving around in about 3 months.","User 125 will move from grid 14995 to grid 15565, at 2008-08-20 06:10:13."
178,125,2008-05-10 05:11:44,2008-05-10 07:11:34,116.3301,39.99195,7190.0,14996,"User 125 will move from grid 14996 to grid 14056, arriving around in about 2 weeks, specifically next Friday.","User 125 will move from grid 14996 to grid 14056, at 2008-05-23 02:52:14."
250,125,2008-05-10 07:39:12,2008-05-10 13:37:41,116.333366666667,39.9768833333333,21509.0,14995,"User 125 will move from grid 14995 to grid 16120, arriving around in the next month.","User 125 will move from grid 14995 to grid 16120, at 2008-06-22 05:29:15."
347,125,2008-05-10 13:57:53,2008-05-11 02:51:08,116.32265,40.0070666666667,46395.0,14809,"User 125 will move from grid 14809 to grid 15565, arriving around in about 2 months.","User 125 will move from grid 14809 to grid 15565, at 2008-07-19 01:11:43."
497,125,2008-05-11 03:51:28,2008-05-12 01:55:48,116.4546,39.9537166666667,79460.0,16882,"User 125 will move from grid 16882 to grid 16877, arriving around in about 2 weeks, specifically next Saturday.","User 125 will move from grid 16882 to grid 16877, at 2008-05-24 04:45:44."
559,125,2008-05-12 02:49:01,2008-05-12 04:01:18,116.322133333333,40.0068166666667,4337.0,14809,"User 125 will move from grid 14809 to grid 14805, at 2008-06-05 05:39:33.","User 125 will move from grid 14809 to grid 14805, at 2008-06-05 05:39:33."
570,125,2008-05-12 04:32:44,2008-05-12 05:13:06,116.32205,40.0069833333333,2422.0,14809,"User 125 will move from grid 14809 to grid 14619, at 2008-05-22 15:36:36.","User 125 will move from grid 14809 to grid 14619, at 2008-05-22 15:36:36."
1350,125,2008-05-22 15:36:36,2008-05-23 01:41:54,116.309172,39.998069,36318.0,14619,"User 125 will move from grid 14619 to grid 15752, arriving around in about 4 weeks, specifically next Friday.","User 125 will move from grid 14619 to grid 15752, at 2008-06-20 00:53:43."
3152,125,2008-05-23 02:52:14,2008-05-23 05:31:19,116.270648,40.034007,9545.0,14056,"User 125 will move from grid 14056 to grid 12551, at 2008-05-23 06:41:12.","User 125 will move from grid 14056 to grid 12551, at 2008-05-23 06:41:12."
5708,125,2008-05-23 06:41:12,2008-05-23 08:43:05,116.183568,40.100289,7313.0,12551,"User 125 will move from grid 12551 to grid 15754, arriving around in about 3 months.","User 125 will move from grid 12551 to grid 15754, at 2008-08-20 05:15:08."
8358,125,2008-05-23 09:44:01,2008-05-23 12:20:53,116.331465,40.043042,9412.0,15002,"User 125 will move from grid 15002 to grid 14995, at 2008-06-03 04:50:20.","User 125 will move from grid 15002 to grid 14995, at 2008-06-03 04:50:20."
10180,125,2008-05-23 12:42:39,2008-05-23 13:53:47,116.336708,39.975125,4268.0,14994,"User 125 will move from grid 14994 to grid 14995, at 2008-09-13 09:40:42.","User 125 will move from grid 14994 to grid 14995, at 2008-09-13 09:40:42."
13297,125,2008-05-23 16:01:17,2008-05-24 02:14:06,116.321985,40.00694,36769.0,14809,"User 125 will move from grid 14809 to grid 15935, arriving around in about 4 months.","User 125 will move from grid 14809 to grid 15935, at 2008-09-20 11:02:30."
13492,125,2008-05-24 02:21:01,2008-05-24 03:26:24,116.326164,39.998035,3923.0,14808,"User 125 will move from grid 14808 to grid 16309, arriving around in about 4 weeks, specifically next Saturday.","User 125 will move from grid 14808 to grid 16309, at 2008-06-21 07:30:58."
16075,125,2008-05-24 04:45:44,2008-05-29 13:41:30,116.449299,39.908149,464146.0,16877,"User 125 will move from grid 16877 to grid 16309, arriving around in about 3 weeks, specifically next Sunday.","User 125 will move from grid 16877 to grid 16309, at 2008-06-22 06:05:36."
16111,125,2008-05-29 13:41:30,2008-05-30 00:16:36,116.331046,39.976566,38106.0,14995,"User 125 will move from grid 14995 to grid 15180, arriving around in about 3 months.","User 125 will move from grid 14995 to grid 15180, at 2008-09-06 02:15:04."
