,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
0,78,2008-04-29 16:17:44,2008-04-30 20:03:13,116.330835,39.9765016,99929.0,14995,"User 78 will move from grid 14995 to grid 14618, at 2008-04-30 20:12:56.","User 78 will move from grid 14995 to grid 14618, at 2008-04-30 20:12:56."
323,78,2008-04-30 20:12:56,2008-04-30 22:16:23,116.3064883,39.9890666,7407.0,14618,"User 78 will move from grid 14618 to grid 12914, at 2008-05-03 12:49:36.","User 78 will move from grid 14618 to grid 12914, at 2008-05-03 12:49:36."
1123,78,2008-04-30 22:22:55,2008-05-01 10:38:18,116.3272533,39.98004,44123.0,14806,"User 78 will move from grid 14806 to grid 16145, at 2008-05-24 03:49:51.","User 78 will move from grid 14806 to grid 16145, at 2008-05-24 03:49:51."
1367,78,2008-05-01 10:39:47,2008-05-01 23:54:01,116.32502,39.9720966,47654.0,14805,"User 78 will move from grid 14805 to grid 34434, arriving around in about 3 months.","User 78 will move from grid 14805 to grid 34434, at 2008-07-25 12:17:12."
1662,78,2008-05-01 23:56:08,2008-05-02 08:53:51,116.3249799,39.9716516,32263.0,14805,"User 78 will move from grid 14805 to grid 14806, arriving around in about 2 weeks, specifically next Sunday.","User 78 will move from grid 14805 to grid 14806, at 2008-05-18 13:25:28."
1706,78,2008-05-02 08:55:13,2008-05-02 23:53:23,116.3251183,39.9725583,53890.0,14805,,
2160,78,2008-05-02 23:53:23,2008-05-03 12:28:38,116.3249549,39.9722683,45315.0,14805,,
2549,78,2008-05-03 12:49:36,2008-05-03 23:43:40,116.2068283,39.9656616,39244.0,12914,,
2633,78,2008-05-03 23:57:22,2008-05-05 23:54:15,116.3256816,39.9710816,172613.0,14805,"User 78 will move from grid 14805 to grid 15005, arriving around in about 5 days, on 2008-05-11.","User 78 will move from grid 14805 to grid 15005, at 2008-05-11 22:55:27."
2918,78,2008-05-05 23:55:58,2008-05-06 22:22:32,116.3249283,39.9717499,80794.0,14805,,
3325,78,2008-05-06 22:39:53,2008-05-07 10:32:09,116.3249733,39.9717699,42736.0,14805,,
3408,78,2008-05-07 10:33:51,2008-05-07 23:02:22,116.3250266,39.972155,44911.0,14805,"User 78 will move from grid 14805 to grid 14816, arriving around in about 3 days, on 2008-05-11.","User 78 will move from grid 14805 to grid 14816, at 2008-05-11 15:09:42."
3928,78,2008-05-07 23:04:06,2008-05-08 09:38:04,116.3249883,39.9715966,38038.0,14805,"User 78 will move from grid 14805 to grid 14817, at 2008-05-11 12:52:50.","User 78 will move from grid 14805 to grid 14817, at 2008-05-11 12:52:50."
3980,78,2008-05-08 09:39:30,2008-05-08 23:35:37,116.3249733,39.9722333,50167.0,14805,"User 78 will move from grid 14805 to grid 14816, arriving around in about 2 days, on 2008-05-11.","User 78 will move from grid 14805 to grid 14816, at 2008-05-11 18:02:33."
4539,78,2008-05-08 23:37:07,2008-05-09 23:40:44,116.3249733,39.9716683,86617.0,14805,,
4894,78,2008-05-09 23:43:28,2008-05-10 11:29:45,116.3249833,39.9721199,42377.0,14805,,
4940,78,2008-05-10 11:34:45,2008-05-10 23:36:57,116.3251683,39.9724766,43332.0,14805,,
5369,78,2008-05-10 23:38:49,2008-05-11 11:29:04,116.3249949,39.9717633,42615.0,14805,,
5424,78,2008-05-11 11:30:26,2008-05-11 12:39:00,116.3250166,39.9723299,4114.0,14805,"User 78 will move from grid 14805 to grid 13702, at 2008-05-24 04:57:25.","User 78 will move from grid 14805 to grid 13702, at 2008-05-24 04:57:25."
6091,78,2008-05-11 12:52:50,2008-05-11 14:47:07,116.3194833,40.0784899,6857.0,14817,,
6436,78,2008-05-11 15:09:42,2008-05-11 18:01:49,116.3249583,40.0719616,10327.0,14816,,
6478,78,2008-05-11 18:02:33,2008-05-11 22:52:29,116.3250483,40.070915,17396.0,14816,,
6700,78,2008-05-11 22:55:27,2008-05-11 23:43:46,116.3289933,40.0712899,2899.0,15005,,
6896,78,2008-05-11 23:51:28,2008-05-12 23:53:25,116.3270566,39.9735716,86517.0,14805,,
7133,78,2008-05-12 23:54:55,2008-05-17 01:18:40,116.3249816,39.9717433,350625.0,14805,,
7569,78,2008-05-17 01:20:49,2008-05-17 11:44:52,116.3249766,39.9717366,37443.0,14805,,
