,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
0,7,2008-10-25 14:22:05,2008-10-26 02:16:29,116.345549,39.980547,42864.0,15184,"User 7 will move from grid 15184 to grid 9322, at 2008-10-26 02:46:04.","User 7 will move from grid 15184 to grid 9322, at 2008-10-26 02:46:04."
370,7,2008-10-26 02:46:04,2008-10-26 03:41:34,115.976642,39.953054,3330.0,9322,"User 7 will move from grid 9322 to grid 15371, at 2008-10-31 12:06:21.","User 7 will move from grid 9322 to grid 15371, at 2008-10-31 12:06:21."
1354,7,2008-10-26 04:11:59,2008-10-26 06:13:14,115.983275,39.94213,7275.0,9321,"User 7 will move from grid 9321 to grid 10832, arriving around later today, in the morning.","User 7 will move from grid 9321 to grid 10832, at 2008-10-26 10:03:39."
2283,7,2008-10-26 06:13:14,2008-10-26 07:11:59,115.985916,39.93508,3525.0,9320,"User 7 will move from grid 9320 to grid 14994, arriving around in about 4 days, on 2008-10-31.","User 7 will move from grid 9320 to grid 14994, at 2008-10-31 04:01:41."
4754,7,2008-10-26 10:03:39,2008-10-26 11:01:41,116.077541,39.940329,3482.0,10832,"User 7 will move from grid 10832 to grid 12530, at 2008-10-26 11:01:41.","User 7 will move from grid 10832 to grid 12530, at 2008-10-26 11:01:41."
4761,7,2008-10-26 11:01:41,2008-10-26 16:09:40,116.186602,39.906304,18479.0,12530,"User 7 will move from grid 12530 to grid 11763, arriving around in about 1 days, on 2008-10-28.","User 7 will move from grid 12530 to grid 11763, at 2008-10-28 05:15:17."
5524,7,2008-10-26 16:10:55,2008-10-27 01:02:48,116.342954,39.979979,31913.0,15184,"User 7 will move from grid 15184 to grid 20731, at 2008-11-01 02:39:30.","User 7 will move from grid 15184 to grid 20731, at 2008-11-01 02:39:30."
5698,7,2008-10-27 01:12:23,2008-10-27 06:29:39,116.338485,39.980359,19036.0,14995,"User 7 will move from grid 14995 to grid 14617, at 2008-12-07 03:21:50.","User 7 will move from grid 14995 to grid 14617, at 2008-12-07 03:21:50."
5860,7,2008-10-27 06:36:19,2008-10-27 10:21:22,116.345569,39.980138,13503.0,15184,"User 7 will move from grid 15184 to grid 14994, arriving around in about 2 weeks, specifically next Sunday.","User 7 will move from grid 15184 to grid 14994, at 2008-11-09 07:28:08."
6248,7,2008-10-27 10:21:22,2008-10-27 13:13:58,116.338322,39.980059,10356.0,14995,,
6449,7,2008-10-27 13:13:58,2008-10-28 00:26:12,116.341986,39.980086,40334.0,15184,"User 7 will move from grid 15184 to grid 11952, at 2008-10-28 02:20:42.","User 7 will move from grid 15184 to grid 11952, at 2008-10-28 02:20:42."
7892,7,2008-10-28 02:20:42,2008-10-28 05:14:52,116.148116,39.809372,10450.0,11952,"User 7 will move from grid 11952 to grid 21487, arriving around in about 4 days, on 2008-11-01.","User 7 will move from grid 11952 to grid 21487, at 2008-11-01 08:03:51."
8271,7,2008-10-28 05:15:17,2008-10-28 06:26:43,116.138593,39.812847,4286.0,11763,,
9997,7,2008-10-28 08:02:17,2008-10-28 16:19:22,116.347634,39.980387,29825.0,15184,"User 7 will move from grid 15184 to grid 20802, arriving around in the next month.","User 7 will move from grid 15184 to grid 20802, at 2008-12-06 07:18:00."
10309,7,2008-10-28 16:23:42,2008-10-29 00:37:50,116.338848,39.978037,29648.0,14995,,
10384,7,2008-10-29 01:04:35,2008-10-29 04:50:49,116.33828,39.9801,13574.0,14995,,
10586,7,2008-10-29 04:51:59,2008-10-29 07:02:40,116.338985,39.980096,7841.0,14995,,
10676,7,2008-10-29 07:16:20,2008-10-29 07:53:25,116.338153,39.980086,2225.0,14995,"User 7 will move from grid 14995 to grid 15185, at 2008-10-29 12:59:03.","User 7 will move from grid 14995 to grid 15185, at 2008-10-29 12:59:03."
11137,7,2008-10-29 07:54:20,2008-10-29 09:50:18,116.345542,39.979986,6958.0,15184,"User 7 will move from grid 15184 to grid 11605, arriving around in about 5 days, on 2008-11-04.","User 7 will move from grid 15184 to grid 11605, at 2008-11-04 04:12:32."
11206,7,2008-10-29 09:57:38,2008-10-29 12:01:23,116.340239,39.980014,7425.0,14995,,
12384,7,2008-10-29 12:08:18,2008-10-29 12:58:43,116.344904,39.98264,3025.0,15184,"User 7 will move from grid 15184 to grid 15371, arriving around in about 2 days, on 2008-10-31.","User 7 will move from grid 15184 to grid 15371, at 2008-10-31 14:07:21."
12924,7,2008-10-29 12:59:03,2008-10-29 15:55:13,116.34525,39.988313,10570.0,15185,"User 7 will move from grid 15185 to grid 20919, arriving around in about 2 days, on 2008-11-01.","User 7 will move from grid 15185 to grid 20919, at 2008-11-01 04:17:15."
13226,7,2008-10-29 15:59:03,2008-10-30 10:06:55,116.339052,39.980346,65272.0,14995,,
13469,7,2008-10-30 10:13:35,2008-10-30 12:33:56,116.337778,39.979465,8421.0,14995,,
13755,7,2008-10-30 12:40:11,2008-10-30 16:20:08,116.345678,39.983946,13197.0,15184,"User 7 will move from grid 15184 to grid 11605, arriving around in about 2 weeks, specifically next Friday.","User 7 will move from grid 15184 to grid 11605, at 2008-11-14 04:17:42."
13759,7,2008-10-30 16:20:08,2008-10-31 03:35:41,116.345173,39.977662,40533.0,15184,"User 7 will move from grid 15184 to grid 20542, arriving around later today, late at night.","User 7 will move from grid 15184 to grid 20542, at 2008-11-01 01:44:10."
14040,7,2008-10-31 04:01:41,2008-10-31 06:22:06,116.337497,39.974381,8425.0,14994,,
14611,7,2008-10-31 06:58:48,2008-10-31 11:34:16,116.344998,39.980073,16528.0,15184,"User 7 will move from grid 15184 to grid 14807, arriving around in about 1 days, on 2008-11-02.","User 7 will move from grid 15184 to grid 14807, at 2008-11-02 02:45:34."
15241,7,2008-10-31 12:06:21,2008-10-31 14:07:16,116.360332,39.959243,7255.0,15371,,
15345,7,2008-10-31 14:07:21,2008-10-31 14:48:07,116.360321,39.959514,2446.0,15371,,
16079,7,2008-10-31 15:18:13,2008-11-01 01:44:10,116.341771,39.980073,37557.0,15184,,
16112,7,2008-11-01 01:44:10,2008-11-01 02:21:30,116.670923,40.575073,2240.0,20542,,
16618,7,2008-11-01 02:39:30,2008-11-01 03:17:50,116.685848,40.573611,2300.0,20731,"User 7 will move from grid 20731 to grid 20730, at 2008-11-01 03:17:50.","User 7 will move from grid 20731 to grid 20730, at 2008-11-01 03:17:50."
16934,7,2008-11-01 03:17:50,2008-11-01 04:17:15,116.690263,40.569489,3565.0,20730,,
17456,7,2008-11-01 04:17:15,2008-11-01 05:56:01,116.69542,40.564613,5926.0,20919,"User 7 will move from grid 20919 to grid 21490, arriving around later today, in the morning.","User 7 will move from grid 20919 to grid 21490, at 2008-11-01 09:52:46."
19334,7,2008-11-01 08:03:51,2008-11-01 08:45:31,116.729666,40.573634,2500.0,21487,"User 7 will move from grid 21487 to grid 15185, at 2008-11-02 05:10:28.","User 7 will move from grid 21487 to grid 15185, at 2008-11-02 05:10:28."
20653,7,2008-11-01 09:52:46,2008-11-02 01:53:59,116.731416,40.600611,57673.0,21490,"User 7 will move from grid 21490 to grid 14807, at 2008-11-02 03:57:06.","User 7 will move from grid 21490 to grid 14807, at 2008-11-02 03:57:06."
21282,7,2008-11-02 02:45:34,2008-11-02 03:40:26,116.324935,39.98736,3292.0,14807,,
21377,7,2008-11-02 03:57:06,2008-11-02 05:06:48,116.327052,39.989085,4182.0,14807,,
21572,7,2008-11-02 05:10:28,2008-11-02 10:30:04,116.347087,39.988947,19176.0,15185,,
21848,7,2008-11-02 10:45:31,2008-11-02 11:27:16,116.336723,39.984654,2505.0,14995,"User 7 will move from grid 14995 to grid 16315, arriving around in the next month.","User 7 will move from grid 14995 to grid 16315, at 2008-12-03 06:34:21."
22733,7,2008-11-02 13:10:21,2008-11-03 09:20:29,116.336847,39.981804,72608.0,14995,,
22943,7,2008-11-03 09:23:49,2008-11-03 10:16:54,116.337981,39.980412,3185.0,14995,"User 7 will move from grid 14995 to grid 15930, arriving around in the next month.","User 7 will move from grid 14995 to grid 15930, at 2008-12-12 09:45:17."
23294,7,2008-11-03 10:17:54,2008-11-03 11:19:09,116.339119,39.980185,3675.0,14995,"User 7 will move from grid 14995 to grid 12348, arriving around in about 4 days, on 2008-11-08.","User 7 will move from grid 14995 to grid 12348, at 2008-11-08 03:28:20."
23924,7,2008-11-03 11:49:14,2008-11-03 13:13:02,116.337943,39.981654,5028.0,14995,,
23946,7,2008-11-03 13:13:02,2008-11-03 13:57:06,116.33891,39.979311,2644.0,14995,,
24229,7,2008-11-03 13:58:11,2008-11-03 16:07:12,116.345162,39.980093,7741.0,15184,,
24251,7,2008-11-03 16:07:12,2008-11-04 02:50:09,116.342331,39.979288,38577.0,15184,,
25180,7,2008-11-04 04:12:32,2008-11-04 05:02:38,116.124654,40.08885,3006.0,11605,,
28757,7,2008-11-04 10:31:40,2008-11-04 11:44:40,116.339208,39.980086,4380.0,14995,"User 7 will move from grid 14995 to grid 11416, arriving around in about 6 days, on 2008-11-11.","User 7 will move from grid 14995 to grid 11416, at 2008-11-11 08:42:36."
29410,7,2008-11-04 11:45:30,2008-11-05 14:47:03,116.341046,39.980918,97293.0,15184,,
30990,7,2008-11-05 16:46:01,2008-11-06 01:14:08,116.338818,39.980047,30487.0,14995,"User 7 will move from grid 14995 to grid 15374, arriving around in about 1 days, on 2008-11-07.","User 7 will move from grid 14995 to grid 15374, at 2008-11-07 12:06:49."
31414,7,2008-11-06 01:14:08,2008-11-06 09:38:05,116.343602,39.980301,30237.0,15184,"User 7 will move from grid 15184 to grid 14994, at 2008-11-08 10:55:03.","User 7 will move from grid 15184 to grid 14994, at 2008-11-08 10:55:03."
32338,7,2008-11-06 10:46:02,2008-11-06 11:21:11,116.33699,39.980078,2109.0,14995,,
32762,7,2008-11-06 12:10:16,2008-11-07 01:37:07,116.338216,39.980093,48411.0,14995,"User 7 will move from grid 14995 to grid 15180, at 2008-11-08 00:20:02.","User 7 will move from grid 14995 to grid 15180, at 2008-11-08 00:20:02."
33048,7,2008-11-07 01:49:47,2008-11-07 04:23:55,116.346303,39.979977,9248.0,15184,,
33049,7,2008-11-07 04:23:55,2008-11-07 10:54:53,116.345779,39.980501,23458.0,15184,"User 7 will move from grid 15184 to grid 12345, at 2008-11-08 01:45:17.","User 7 will move from grid 15184 to grid 12345, at 2008-11-08 01:45:17."
33433,7,2008-11-07 10:54:53,2008-11-07 11:43:19,116.339257,39.979758,2906.0,14995,,
33868,7,2008-11-07 12:06:49,2008-11-07 23:50:11,116.353305,39.988069,42202.0,15374,,
34187,7,2008-11-08 00:20:02,2008-11-08 01:24:57,116.345511,39.9439,3895.0,15180,"User 7 will move from grid 15180 to grid 12343, at 2008-11-08 08:36:55.","User 7 will move from grid 15180 to grid 12343, at 2008-11-08 08:36:55."
34404,7,2008-11-08 01:45:17,2008-11-08 02:22:28,116.171994,39.944995,2231.0,12345,"User 7 will move from grid 12345 to grid 21179, arriving around in about 4 weeks, specifically next Saturday.","User 7 will move from grid 12345 to grid 21179, at 2008-12-06 07:54:25."
35500,7,2008-11-08 03:28:20,2008-11-08 07:20:20,116.171736,39.973683,13920.0,12348,"User 7 will move from grid 12348 to grid 11416, arriving around in about 2 days, on 2008-11-11.","User 7 will move from grid 12348 to grid 11416, at 2008-11-11 04:55:59."
38187,7,2008-11-08 08:36:55,2008-11-08 10:53:13,116.171684,39.92471,8178.0,12343,,
38227,7,2008-11-08 10:55:03,2008-11-08 12:02:53,116.336792,39.97539,4070.0,14994,,
38834,7,2008-11-08 13:00:33,2008-11-09 04:31:57,116.338359,39.980076,55884.0,14995,,
39129,7,2008-11-09 04:32:12,2008-11-09 07:28:08,116.336857,39.98342,10556.0,14995,,
39398,7,2008-11-09 07:28:08,2008-11-09 09:28:27,116.338767,39.976297,7219.0,14994,,
39800,7,2008-11-09 09:57:37,2008-11-09 10:53:27,116.337063,39.977537,3350.0,14995,,
39984,7,2008-11-09 11:08:32,2008-11-10 00:53:59,116.339339,39.980097,49527.0,14995,,
40226,7,2008-11-10 01:07:09,2008-11-10 03:48:23,116.346077,39.980648,9674.0,15184,,
40408,7,2008-11-10 04:10:38,2008-11-10 05:00:32,116.339459,39.977612,2994.0,14995,,
40419,7,2008-11-10 05:01:02,2008-11-11 02:55:06,116.339547,39.980222,78844.0,14995,,
42309,7,2008-11-11 04:55:59,2008-11-11 07:50:01,116.106471,40.088051,10442.0,11416,,
42729,7,2008-11-11 07:52:46,2008-11-11 08:41:01,116.105076,40.088011,2895.0,11227,"User 7 will move from grid 11227 to grid 15374, at 2008-11-21 13:33:51.","User 7 will move from grid 11227 to grid 15374, at 2008-11-21 13:33:51."
43396,7,2008-11-11 08:42:36,2008-11-11 09:17:01,116.112891,40.088434,2065.0,11416,"User 7 will move from grid 11416 to grid 11416, arriving around in about 2 days, on 2008-11-14.","User 7 will move from grid 11416 to grid 11416, at 2008-11-14 08:42:42."
44880,7,2008-11-11 10:43:31,2008-11-12 11:09:13,116.344907,39.979992,87942.0,15184,,
45037,7,2008-11-12 11:19:18,2008-11-12 12:43:01,116.348572,39.982407,5023.0,15184,"User 7 will move from grid 15184 to grid 14426, arriving around in about 2 days, on 2008-11-15.","User 7 will move from grid 15184 to grid 14426, at 2008-11-15 02:28:40."
45618,7,2008-11-12 12:43:01,2008-11-12 17:03:02,116.348519,39.983084,15601.0,15184,,
45739,7,2008-11-12 17:03:02,2008-11-13 01:19:05,116.337698,39.977832,29763.0,14995,"User 7 will move from grid 14995 to grid 11416, at 2008-11-19 08:42:47.","User 7 will move from grid 14995 to grid 11416, at 2008-11-19 08:42:47."
45892,7,2008-11-13 01:19:20,2008-11-13 04:41:07,116.343828,39.980074,12107.0,15184,,
