,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
332,95,2010-12-14 16:07:44,2010-12-19 17:49:14,116.329788,39.975178,438090.0,14994,"User 95 will move from grid 14994 to grid 9007, arriving around in about 2 months.","User 95 will move from grid 14994 to grid 9007, at 2011-02-24 04:09:49."
834,95,2010-12-19 17:57:04,2010-12-19 19:27:09,116.36116,39.979456,5405.0,15373,"User 95 will move from grid 15373 to grid 9007, arriving around in about 2 months.","User 95 will move from grid 15373 to grid 9007, at 2011-02-24 12:09:49."
1532,95,2010-12-19 19:39:04,2010-12-19 20:45:22,116.362682,39.977755,3978.0,15373,"User 95 will move from grid 15373 to grid 17628, at 2010-12-24 18:27:32.","User 95 will move from grid 15373 to grid 17628, at 2010-12-24 18:27:32."
1601,95,2010-12-19 20:45:22,2010-12-24 17:54:42,116.332616,39.974509,421760.0,14994,"User 95 will move from grid 14994 to grid 16874, at 2010-12-24 17:56:07.","User 95 will move from grid 14994 to grid 16874, at 2010-12-24 17:56:07."
1673,95,2010-12-24 17:56:07,2010-12-24 18:27:32,116.455819,39.883309,1885.0,16874,"User 95 will move from grid 16874 to grid 15180, at 2011-03-07 11:35:20.","User 95 will move from grid 16874 to grid 15180, at 2011-03-07 11:35:20."
1765,95,2010-12-24 18:27:32,2010-12-24 19:32:42,116.493858,39.865186,3910.0,17628,"User 95 will move from grid 17628 to grid 17439, arriving around later today, in the evening.","User 95 will move from grid 17628 to grid 17439, at 2010-12-24 19:54:37."
2418,95,2010-12-24 19:54:37,2010-12-24 21:26:52,116.489909,39.864846,5535.0,17439,,
5462,95,2011-02-24 04:09:49,2011-02-24 08:24:42,115.959742,40.52062,15293.0,9007,,
10093,95,2011-02-24 12:09:49,2011-02-24 16:24:42,115.959742,40.52062,15293.0,9007,"User 95 will move from grid 9007 to grid 14995, at 2011-03-07 14:13:00.","User 95 will move from grid 9007 to grid 14995, at 2011-03-07 14:13:00."
14258,95,2011-02-24 19:14:30,2011-02-27 07:32:22,116.335836,39.971311,217072.0,14994,"User 95 will move from grid 14994 to grid 14807, at 2011-02-27 07:39:52.","User 95 will move from grid 14994 to grid 14807, at 2011-02-27 07:39:52."
14532,95,2011-02-27 07:39:52,2011-02-27 08:14:12,116.324812,39.991427,2060.0,14807,"User 95 will move from grid 14807 to grid 14622, arriving around in about 1 weeks, specifically next Monday.","User 95 will move from grid 14807 to grid 14622, at 2011-03-07 08:41:29."
15228,95,2011-03-07 08:41:29,2011-03-07 10:51:45,116.313995,40.025025,7816.0,14622,,
16736,95,2011-03-07 11:35:20,2011-03-07 12:16:35,116.345519,39.944065,2475.0,15180,"User 95 will move from grid 15180 to grid 16309, at 2011-03-07 12:16:35.","User 95 will move from grid 15180 to grid 16309, at 2011-03-07 12:16:35."
16825,95,2011-03-07 12:16:35,2011-03-07 13:51:35,116.422231,39.903131,5700.0,16309,,
17292,95,2011-03-07 14:13:00,2011-03-07 14:49:00,116.329086,39.979491,2160.0,14995,,
17765,95,2011-03-07 15:23:25,2011-03-12 07:22:44,116.331861,39.974308,403159.0,14994,,
19423,95,2011-04-30 16:21:24,2011-05-01 03:54:23,116.324975,39.9750666666667,41579.0,14805,,
20063,95,2011-05-01 03:56:58,2011-05-01 15:29:39,116.313161666667,39.9753916666667,41561.0,14616,,
21358,95,2011-05-01 15:39:10,2011-05-02 01:42:44,116.325,39.97545,36214.0,14805,,
21936,95,2011-05-02 01:45:09,2011-05-02 15:51:53,116.313176666667,39.9751266666667,50804.0,14616,,
23601,95,2011-05-02 16:04:18,2011-05-03 00:40:34,116.324981666667,39.9754,30976.0,14805,,
24212,95,2011-05-03 00:45:40,2011-05-03 15:23:31,116.313176666667,39.9750083333333,52671.0,14616,,
25993,95,2011-05-03 15:35:12,2011-05-04 00:51:49,116.32498,39.9753716666667,33397.0,14805,,
26507,95,2011-05-04 00:53:40,2011-05-05 16:19:26,116.313185,39.9742966666667,141946.0,14616,,
27251,95,2011-05-05 16:19:26,2011-05-07 16:47:08,116.325373333333,39.97526,174462.0,14805,,
28506,95,2011-05-07 17:01:11,2011-05-08 04:35:52,116.324978333333,39.975225,41681.0,14805,,
29136,95,2011-05-08 04:41:26,2011-05-08 16:41:15,116.313165,39.9751016666667,43189.0,14616,,
29910,95,2011-05-08 16:42:52,2011-05-09 01:43:19,116.325041666667,39.9749416666667,32427.0,14805,,
30371,95,2011-05-09 01:45:33,2011-05-10 01:22:56,116.313181666667,39.97485,85043.0,14616,,
31387,95,2011-05-10 01:31:34,2011-05-10 15:42:51,116.313151666667,39.97479,51077.0,14616,,
33346,95,2011-05-10 15:59:34,2011-05-12 02:03:28,116.324983333333,39.9752783333333,122634.0,14805,,
35906,95,2011-05-20 16:38:11,2011-05-21 16:33:07,116.324976666667,39.9752516666667,86096.0,14805,,
37544,95,2011-05-21 16:56:00,2011-05-22 16:20:26,116.324975,39.9753783333333,84266.0,14805,,
39118,95,2011-05-22 16:42:57,2011-05-24 15:58:58,116.324983333333,39.9753,170161.0,14805,,
40438,95,2011-05-24 16:15:39,2011-05-25 16:07:38,116.32497,39.97575,85919.0,14805,,
42102,95,2011-05-25 16:31:52,2011-05-28 16:20:54,116.324971666667,39.97561,258542.0,14805,,
43434,95,2011-05-28 16:37:16,2011-05-29 17:07:56,116.324981666667,39.9755983333333,88240.0,14805,,
