,userID,stime,etime,lon,lat,duration,grid,context
0,142,2007-04-12 09:39:37,2007-04-12 11:14:45,116.33045,39.9743166666667,5708.0,14994,"User 142 will move from grid 14994 to grid 11416, arriving around in about 2 days, on 2007-04-14."
56,142,2007-04-12 11:33:40,2007-04-13 01:42:47,116.26615,39.9481666666667,50947.0,13857,"User 142 will move from grid 13857 to grid 14807, arriving around 2007-04-13 05:27:27."
90,142,2007-04-13 02:06:44,2007-04-13 05:21:55,116.329333333333,39.9769,11711.0,14995,"User 142 will move from grid 14995 to grid 11416, arriving around in about 1 weeks, specifically next Friday."
110,142,2007-04-13 05:27:27,2007-04-13 07:02:53,116.324816666667,39.99185,5726.0,14807,"User 142 will move from grid 14807 to grid 14806, arriving around 2007-04-20 01:55:58."
128,142,2007-04-13 07:13:45,2007-04-13 22:23:53,116.327416666667,39.9758333333333,54608.0,14805,"User 142 will move from grid 14805 to grid 15554, arriving around 2008-12-24 06:40:06."
136,142,2007-04-13 22:23:53,2007-04-13 23:02:10,116.269633333333,39.9464333333333,2297.0,13857,"User 142 will move from grid 13857 to grid 12356, arriving around in about 12 months."
266,142,2007-04-13 23:45:46,2007-04-14 07:08:03,116.1128,40.08845,26537.0,11416,"User 142 will move from grid 11416 to grid 14424, arriving around 2007-04-15 08:03:41."
438,142,2007-04-14 08:55:10,2007-04-14 22:43:31,116.266133333333,39.9477833333333,49701.0,13857,"User 142 will move from grid 13857 to grid 14236, arriving around in about 6 days, on 2007-04-21."
569,142,2007-04-14 23:44:39,2007-04-15 07:18:24,116.112683333333,40.0884333333333,27225.0,11416,"User 142 will move from grid 11416 to grid 14615, arriving around 2007-04-18 01:42:40."
650,142,2007-04-15 08:03:41,2007-04-16 01:40:11,116.303483333333,39.9438166666667,63390.0,14424,"User 142 will move from grid 14424 to grid 25631, arriving around in about 12 months."
724,142,2007-04-16 02:00:13,2007-04-17 11:17:35,116.327766666667,39.9747166666667,119842.0,14805,"User 142 will move from grid 14805 to grid 15941, arriving around in about 2 months."
748,142,2007-04-17 11:34:14,2007-04-18 01:41:38,116.265233333333,39.9494666666667,50844.0,13858,"User 142 will move from grid 13858 to grid 15189, arriving around in about 12 months."
764,142,2007-04-18 01:42:40,2007-04-18 11:10:18,116.314633333333,39.9655,34058.0,14615,"User 142 will move from grid 14615 to grid 13112, arriving around in about 13 months."
791,142,2007-04-18 11:33:04,2007-04-20 01:37:49,116.266133333333,39.9483333333333,137085.0,13857,"User 142 will move from grid 13857 to grid 11416, arriving around 2007-04-21 23:35:02."
825,142,2007-04-20 01:55:58,2007-04-20 11:37:23,116.327616666667,39.9764833333333,34885.0,14806,"User 142 will move from grid 14806 to grid 9450, arriving around in about 13 months."
841,142,2007-04-20 11:40:03,2007-04-20 22:41:58,116.266716666667,39.9490833333333,39715.0,13857,"User 142 will move from grid 13857 to grid 14616, arriving around 2007-04-27 04:08:23."
1021,142,2007-04-20 23:52:12,2007-04-21 07:05:18,116.111216666667,40.0880666666667,25986.0,11416,
1134,142,2007-04-21 08:26:30,2007-04-21 22:37:02,116.289433333333,39.9576333333333,51032.0,14236,"User 142 will move from grid 14236 to grid 14806, arriving around in about 5 days, on 2007-04-27."
1235,142,2007-04-21 23:35:02,2007-04-22 07:01:38,116.1125,40.0884166666667,26796.0,11416,"User 142 will move from grid 11416 to grid 14994, arriving around in about 1 days, on 2007-04-24."
1421,142,2007-04-22 08:55:07,2007-04-23 00:45:56,116.266183333333,39.9478833333333,57049.0,13857,"User 142 will move from grid 13857 to grid 15941, arriving around in about 12 months."
1440,142,2007-04-23 01:09:08,2007-04-24 01:34:34,116.327716666667,39.9745333333333,87926.0,14805,
