,userID,stime,etime,lon,lat,duration,grid,context
0,22,2009-01-09 07:17:08,2009-01-09 09:56:32,116.32005,39.984598,9564.0,14806,"User 22 will move from grid 14806 to grid 14616, arriving around in about 4 weeks, specifically next Saturday."
923,22,2009-01-09 11:28:32,2009-01-09 12:31:11,116.313234,39.965037,3759.0,14615,"User 22 will move from grid 14615 to grid 14991, arriving around in about 4 weeks, specifically next Sunday."
1752,22,2009-01-09 12:41:32,2009-01-10 03:19:35,116.303069,39.971102,52683.0,14427,"User 22 will move from grid 14427 to grid 14424, arriving around in the next month."
3989,22,2009-01-10 05:01:26,2009-01-11 06:18:11,116.313341,39.906051,91005.0,14609,"User 22 will move from grid 14609 to grid 15560, arriving around in about 4 weeks, specifically next Saturday."
5458,22,2009-01-11 06:49:46,2009-01-11 07:37:25,116.300833,39.971067,2859.0,14427,"User 22 will move from grid 14427 to grid 14997, arriving around in the next month."
6227,22,2009-01-11 07:41:32,2009-01-12 05:18:06,116.303808,39.971072,77794.0,14427,"User 22 will move from grid 14427 to grid 14798, arriving around 2009-02-06 10:36:16."
6353,22,2009-01-12 05:18:06,2009-01-12 06:01:47,116.300514,39.968016,2621.0,14427,"User 22 will move from grid 14427 to grid 14426, arriving around 2009-02-07 09:44:27."
6481,22,2009-01-12 06:08:51,2009-01-12 06:58:52,116.303696,39.971069,3001.0,14427,"User 22 will move from grid 14427 to grid 14803, arriving around in about 3 weeks, specifically next Tuesday."
6585,22,2009-01-12 07:00:45,2009-01-12 12:31:34,116.3048,39.971097,19849.0,14427,"User 22 will move from grid 14427 to grid 14803, arriving around in the next month."
7385,22,2009-01-12 13:22:33,2009-01-12 14:59:05,116.421953,39.903401,5792.0,16309,"User 22 will move from grid 16309 to grid 14806, arriving around in about 3 months."
69650,22,2009-02-03 09:11:30,2009-02-03 09:55:31,116.316987,39.953096,2641.0,14803,"User 22 will move from grid 14803 to grid 15931, arriving around in about 5 days, on 2009-02-09."
70488,22,2009-02-03 10:27:53,2009-02-03 11:06:05,116.313212,39.949785,2292.0,14614,"User 22 will move from grid 14614 to grid 15384, arriving around in the next month."
70898,22,2009-02-03 11:06:15,2009-02-03 11:36:31,116.315449,39.953047,1816.0,14614,"User 22 will move from grid 14614 to grid 14617, arriving around in about 2 months."
71084,22,2009-02-03 11:50:17,2009-02-03 12:45:26,116.317439,39.953101,3309.0,14803,"User 22 will move from grid 14803 to grid 15189, arriving around in about 4 months."
72182,22,2009-02-03 13:12:52,2009-02-04 03:36:36,116.303704,39.971093,51824.0,14427,"User 22 will move from grid 14427 to grid 15554, arriving around in about 2 weeks, specifically next Monday."
73339,22,2009-02-04 04:30:17,2009-02-04 05:34:51,116.340106,39.962071,3874.0,14993,"User 22 will move from grid 14993 to grid 14608, arriving around in about 1 weeks, specifically next Friday."
74176,22,2009-02-04 06:13:29,2009-02-04 10:17:52,116.30383,39.971178,14663.0,14427,"User 22 will move from grid 14427 to grid 14807, arriving around in about 1 weeks, specifically next Wednesday."
76064,22,2009-02-04 12:06:08,2009-02-06 04:46:05,116.303549,39.971104,146397.0,14427,"User 22 will move from grid 14427 to grid 15554, arriving around 2009-02-16 05:46:35."
77454,22,2009-02-06 05:35:26,2009-02-06 06:23:49,116.33251,39.971103,2903.0,14994,"User 22 will move from grid 14994 to grid 14993, arriving around in about 1 weeks, specifically next Friday."
77983,22,2009-02-06 06:39:24,2009-02-06 09:55:06,116.303483,39.971083,11742.0,14427,"User 22 will move from grid 14427 to grid 14426, arriving around 2009-02-09 08:43:08."
79119,22,2009-02-06 10:36:16,2009-02-06 22:50:14,116.318094,39.907683,44038.0,14798,"User 22 will move from grid 14798 to grid 14990, arriving around 2009-02-08 05:05:48."
82262,22,2009-02-07 00:03:54,2009-02-07 01:04:35,116.304094,39.971091,3641.0,14427,"User 22 will move from grid 14427 to grid 14807, arriving around in the next month."
82480,22,2009-02-07 01:18:25,2009-02-07 09:27:05,116.313227,39.96864,29320.0,14616,"User 22 will move from grid 14616 to grid 14805, arriving around 2009-02-10 01:19:37."
82927,22,2009-02-07 09:44:27,2009-02-07 11:04:57,116.301452,39.964894,4830.0,14426,"User 22 will move from grid 14426 to grid 15561, arriving around later today, in the afternoon."
83494,22,2009-02-07 11:22:47,2009-02-07 13:15:31,116.336703,39.975695,6764.0,14994,"User 22 will move from grid 14994 to grid 14805, arriving around 2009-03-26 01:05:39."
83587,22,2009-02-07 13:23:42,2009-02-07 14:22:22,116.374721,39.965949,3520.0,15560,"User 22 will move from grid 15560 to grid 15560, arriving around 2009-02-07 14:22:27."
84020,22,2009-02-07 14:22:27,2009-02-07 15:03:39,116.374647,39.964802,2472.0,15560,"User 22 will move from grid 15560 to grid 15742, arriving around 2009-02-09 06:07:43."
84367,22,2009-02-07 15:03:56,2009-02-08 05:05:24,116.372212,39.968222,50488.0,15561,"User 22 will move from grid 15561 to grid 14616, arriving around in about 2 weeks, specifically next Friday."
84498,22,2009-02-08 05:05:48,2009-02-08 07:04:06,116.336747,39.937578,7098.0,14990,"User 22 will move from grid 14990 to grid 14805, arriving around in about 3 days, on 2009-02-12."
85897,22,2009-02-08 07:17:58,2009-02-09 02:20:59,116.335404,39.944066,68581.0,14991,"User 22 will move from grid 14991 to grid 14616, arriving around in about 2 months."
88924,22,2009-02-09 04:04:09,2009-02-09 04:45:30,116.303941,39.971084,2481.0,14427,"User 22 will move from grid 14427 to grid 14805, arriving around 2009-03-07 01:37:52."
91071,22,2009-02-09 06:07:43,2009-02-09 07:20:31,116.383966,39.898802,4368.0,15742,"User 22 will move from grid 15742 to grid 14616, arriving around in about 2 months."
91858,22,2009-02-09 07:23:01,2009-02-09 07:53:13,116.390195,39.899096,1812.0,15931,"User 22 will move from grid 15931 to grid 14802, arriving around in about 2 months."
92264,22,2009-02-09 08:43:08,2009-02-10 01:04:13,116.301412,39.966529,58865.0,14426,"User 22 will move from grid 14426 to grid 14997, arriving around 2009-02-21 00:49:50."
92947,22,2009-02-10 01:19:37,2009-02-10 09:16:31,116.325064,39.97507,28614.0,14805,"User 22 will move from grid 14805 to grid 17063, arriving around in about 3 days, on 2009-02-14."
93454,22,2009-02-10 09:17:15,2009-02-10 10:10:04,116.334406,39.972743,3169.0,14994,"User 22 will move from grid 14994 to grid 14428, arriving around in about 3 months."
94825,22,2009-02-10 10:54:16,2009-02-11 15:41:29,116.30337,39.971098,103633.0,14427,"User 22 will move from grid 14427 to grid 14616, arriving around 2009-03-12 13:53:10."
95380,22,2009-02-11 15:58:22,2009-02-11 18:43:38,116.326959,39.989163,9916.0,14807,"User 22 will move from grid 14807 to grid 16137, arriving around in about 5 months."
96245,22,2009-02-11 19:06:16,2009-02-12 01:16:59,116.304449,39.971128,22243.0,14427,"User 22 will move from grid 14427 to grid 14616, arriving around 2009-02-16 09:51:24."
96720,22,2009-02-12 01:37:47,2009-02-12 10:36:53,116.32497,39.975209,32346.0,14805,"User 22 will move from grid 14805 to grid 14616, arriving around in about 1 weeks, specifically next Saturday."
