,userID,stime,etime,lon,lat,duration,grid,context
0,2,2008-10-23 12:45:24,2008-10-23 13:54:17,116.338899,39.927527,4133.0,14989,"User 2 will move from grid 14989 to grid 15178, arriving around in about 1 days, on 2008-10-25."
1034,2,2008-10-23 14:53:33,2008-10-23 16:10:59,116.337355,39.926129,4646.0,14989,"User 2 will move from grid 14989 to grid 14804, arriving around 2008-10-24 11:31:15."
1926,2,2008-10-23 16:40:41,2008-10-24 00:08:06,116.338328,39.926113,26845.0,14989,"User 2 will move from grid 14989 to grid 14804, arriving around 2008-10-24 13:09:39."
2326,2,2008-10-24 00:51:26,2008-10-24 03:43:38,116.389149,39.899189,10332.0,15931,
2796,2,2008-10-24 04:17:29,2008-10-24 11:12:10,116.383966,39.89936,24881.0,15742,
4221,2,2008-10-24 11:31:15,2008-10-24 13:09:39,116.324962,39.966252,5904.0,14804,"User 2 will move from grid 14804 to grid 13096, arriving around in about 4 weeks, specifically next Sunday."
4328,2,2008-10-24 13:09:39,2008-10-24 13:55:04,116.325029,39.966796,2725.0,14804,"User 2 will move from grid 14804 to grid 15564, arriving around in about 2 weeks, specifically next Sunday."
5640,2,2008-10-24 15:23:53,2008-10-24 16:08:04,116.337589,39.926149,2651.0,14989,
6471,2,2008-10-24 16:47:02,2008-10-24 17:27:56,116.338176,39.926141,2454.0,14989,"User 2 will move from grid 14989 to grid 15176, arriving around later today, in the afternoon."
6681,2,2008-10-24 17:27:56,2008-10-25 01:02:10,116.346725,39.912583,27254.0,15176,"User 2 will move from grid 15176 to grid 13850, arriving around in about 1 weeks, specifically next Saturday."
6708,2,2008-10-25 01:08:32,2008-10-25 02:41:18,116.336785,39.926109,5566.0,14989,"User 2 will move from grid 14989 to grid 13852, arriving around 2008-11-01 01:18:06."
6844,2,2008-10-25 02:54:10,2008-10-25 04:26:52,116.332901,39.926147,5562.0,14989,"User 2 will move from grid 14989 to grid 13663, arriving around 2008-11-01 03:07:52."
7058,2,2008-10-25 04:36:13,2008-10-25 07:07:35,116.336888,39.926073,9082.0,14989,"User 2 will move from grid 14989 to grid 14428, arriving around later today, in the morning."
8716,2,2008-10-25 09:14:06,2008-10-25 11:35:30,116.299669,39.980114,8484.0,14428,"User 2 will move from grid 14428 to grid 14428, arriving around 2008-10-25 11:35:30."
8836,2,2008-10-25 11:35:30,2008-10-25 12:37:53,116.301916,39.9779,3743.0,14428,
9870,2,2008-10-25 13:15:22,2008-10-25 13:53:23,116.3435,39.925508,2281.0,15178,"User 2 will move from grid 15178 to grid 12721, arriving around in about 6 days, on 2008-11-01."
10289,2,2008-10-25 14:53:19,2008-10-26 02:41:54,116.335298,39.925793,42515.0,14989,"User 2 will move from grid 14989 to grid 12535, arriving around later today, in the morning."
10672,2,2008-10-26 03:03:00,2008-10-26 03:46:20,116.337903,39.926045,2600.0,14989,
11186,2,2008-10-26 04:27:06,2008-10-26 05:22:56,116.208023,39.897247,3350.0,12907,
12921,2,2008-10-26 06:13:35,2008-10-26 09:25:23,116.181579,39.953087,11508.0,12535,"User 2 will move from grid 12535 to grid 13096, arriving around later today, late at night."
15851,2,2008-10-26 10:36:56,2008-10-26 23:45:42,116.20716,39.897439,47326.0,12907,
16432,2,2008-10-26 23:45:42,2008-10-27 00:38:55,116.212645,39.899133,3193.0,13096,
16658,2,2008-10-27 00:47:59,2008-10-27 10:40:17,116.385372,39.899139,35538.0,15742,
18548,2,2008-10-27 12:50:24,2008-10-27 13:40:15,116.337313,39.926103,2991.0,14989,"User 2 will move from grid 14989 to grid 13096, arriving around in about 2 months."
18889,2,2008-10-27 13:44:00,2008-10-27 14:29:20,116.336824,39.926193,2720.0,14989,
19207,2,2008-10-27 14:46:13,2008-10-28 00:28:21,116.337152,39.92607,34928.0,14989,
19382,2,2008-10-28 00:47:23,2008-10-28 04:13:23,116.383969,39.89951,12360.0,15742,"User 2 will move from grid 15742 to grid 12908, arriving around in about 2 months."
19491,2,2008-10-28 04:16:36,2008-10-28 10:22:00,116.384819,39.899147,21924.0,15742,"User 2 will move from grid 15742 to grid 15178, arriving around in about 1 weeks, specifically next Thursday."
20612,2,2008-10-28 11:35:06,2008-10-28 12:18:26,116.332941,39.926113,2600.0,14989,
20934,2,2008-10-28 12:55:23,2008-10-28 13:29:44,116.337269,39.926106,2061.0,14989,
21800,2,2008-10-28 14:44:04,2008-10-29 00:27:31,116.3374,39.926088,35007.0,14989,
22027,2,2008-10-29 00:46:47,2008-10-29 03:44:23,116.383925,39.900795,10656.0,15742,
22078,2,2008-10-29 03:44:23,2008-10-29 04:20:14,116.381003,39.900735,2151.0,15742,
22344,2,2008-10-29 04:20:14,2008-10-29 09:51:26,116.383963,39.900503,19872.0,15742,"User 2 will move from grid 15742 to grid 14801, arriving around 2008-11-12 12:25:57."
23491,2,2008-10-29 11:15:00,2008-10-30 00:17:44,116.337096,39.92617,46964.0,14989,
23664,2,2008-10-30 00:45:29,2008-10-30 03:35:30,116.383886,39.899389,10201.0,15742,
24053,2,2008-10-30 04:07:25,2008-10-30 10:24:22,116.383982,39.900578,22617.0,15742,
25126,2,2008-10-30 11:42:25,2008-10-30 12:26:29,116.338832,39.926505,2644.0,14989,
25440,2,2008-10-30 12:28:04,2008-10-30 13:28:11,116.337415,39.926109,3607.0,14989,"User 2 will move from grid 14989 to grid 15557, arriving around in about 1 weeks, specifically next Monday."
26268,2,2008-10-30 14:26:46,2008-10-31 00:09:02,116.337302,39.926159,34936.0,14989,
26587,2,2008-10-31 00:42:10,2008-10-31 03:47:05,116.38395,39.901079,11095.0,15742,
26846,2,2008-10-31 04:21:53,2008-10-31 10:41:56,116.383905,39.899338,22803.0,15742,"User 2 will move from grid 15742 to grid 12908, arriving around in about 1 weeks, specifically next Sunday."
27916,2,2008-10-31 12:12:10,2008-10-31 12:55:30,116.337498,39.926103,2600.0,14989,"User 2 will move from grid 14989 to grid 17066, arriving around 2008-12-13 10:04:46."
28837,2,2008-10-31 14:21:47,2008-11-01 01:01:24,116.337104,39.926084,38377.0,14989,
29595,2,2008-11-01 01:18:06,2008-11-01 02:05:49,116.265979,39.896946,2863.0,13852,
30163,2,2008-11-01 02:13:38,2008-11-01 02:59:50,116.265889,39.879538,2772.0,13850,"User 2 will move from grid 13850 to grid 14988, arriving around 2008-11-01 08:43:43."
30866,2,2008-11-01 03:07:52,2008-11-01 04:00:04,116.246847,39.899253,3132.0,13663,
32382,2,2008-11-01 05:18:33,2008-11-01 05:55:29,116.191489,39.925984,2216.0,12721,"User 2 will move from grid 12721 to grid 15178, arriving around in about 1 weeks, specifically next Monday."
36213,2,2008-11-01 08:43:43,2008-11-01 09:24:48,116.336647,39.921577,2465.0,14988,
36814,2,2008-11-01 10:17:31,2008-11-01 10:49:35,116.337109,39.926122,1924.0,14989,
37484,2,2008-11-01 12:02:03,2008-11-01 12:58:32,116.337234,39.926103,3389.0,14989,"User 2 will move from grid 14989 to grid 14798, arriving around 2008-11-08 06:12:30."
37917,2,2008-11-01 13:03:27,2008-11-01 14:07:45,116.337188,39.926107,3858.0,14989,
38259,2,2008-11-01 14:23:08,2008-11-01 16:21:29,116.337323,39.926129,7101.0,14989,"User 2 will move from grid 14989 to grid 15368, arriving around 2008-11-02 07:42:19."
38750,2,2008-11-01 16:59:38,2008-11-02 07:10:44,116.336629,39.92767,51066.0,14989,"User 2 will move from grid 14989 to grid 15178, arriving around 2008-11-02 10:18:23."
39176,2,2008-11-02 07:42:19,2008-11-02 09:34:10,116.360448,39.938031,6711.0,15368,"User 2 will move from grid 15368 to grid 15178, arriving around in about 2 months."
40121,2,2008-11-02 10:18:23,2008-11-02 11:09:09,116.348524,39.931328,3046.0,15178,
41025,2,2008-11-02 12:21:15,2008-11-03 00:15:11,116.337148,39.926103,42836.0,14989,"User 2 will move from grid 14989 to grid 15178, arriving around 2009-01-20 10:42:48."
41402,2,2008-11-03 00:53:01,2008-11-03 03:36:01,116.385528,39.8992,9780.0,15742,"User 2 will move from grid 15742 to grid 17068, arriving around 2008-12-13 08:11:11."
41554,2,2008-11-03 04:03:06,2008-11-03 10:23:06,116.383915,39.899303,22800.0,15742,
42253,2,2008-11-03 11:38:26,2008-11-03 12:18:11,116.337986,39.926193,2385.0,14989,
42640,2,2008-11-03 12:27:01,2008-11-03 13:20:01,116.337061,39.926122,3180.0,14989,"User 2 will move from grid 14989 to grid 14992, arriving around 2008-11-14 05:29:00."
43312,2,2008-11-03 14:12:31,2008-11-04 00:12:13,116.336674,39.926124,35982.0,14989,
43428,2,2008-11-04 00:44:28,2008-11-04 03:36:50,116.383986,39.900575,10342.0,15742,
43700,2,2008-11-04 04:12:10,2008-11-04 11:26:40,116.383933,39.899213,26070.0,15742,
44512,2,2008-11-04 12:32:45,2008-11-04 13:19:45,116.337288,39.926208,2820.0,14989,
45509,2,2008-11-04 14:46:10,2008-11-05 00:27:13,116.338226,39.92612,34863.0,14989,"User 2 will move from grid 14989 to grid 15743, arriving around in about 4 days, on 2008-11-10."
45830,2,2008-11-05 00:42:53,2008-11-05 03:44:46,116.379018,39.899026,10913.0,15742,
45978,2,2008-11-05 04:16:01,2008-11-06 00:14:02,116.383936,39.899327,71881.0,15742,
46264,2,2008-11-06 00:49:52,2008-11-06 03:46:41,116.38392,39.899201,10609.0,15742,
46343,2,2008-11-06 03:46:41,2008-11-06 04:24:06,116.383839,39.900445,2245.0,15742,
