,userID,stime,etime,lon,lat,duration,grid,context
112,1,2008-10-23 05:59:59,2008-10-23 10:32:53,116.325033,39.979672,16374.0,14806,"User 1 will move from grid 14806 to grid 14617, arriving around later today, in the morning."
673,1,2008-10-23 11:03:36,2008-10-23 23:49:59,116.306654,40.016016,45983.0,14621,"User 1 will move from grid 14621 to grid 14992, arriving around in about 4 weeks, specifically next Wednesday."
1531,1,2008-10-24 00:14:57,2008-10-24 01:48:27,116.325005,39.978826,5610.0,14806,"User 1 will move from grid 14806 to grid 14617, arriving around 2008-10-24 01:54:17."
1724,1,2008-10-24 01:54:17,2008-10-24 03:21:04,116.310839,39.980082,5207.0,14617,"User 1 will move from grid 14617 to grid 15005, arriving around in about 1 days, on 2008-10-26."
2251,1,2008-10-24 03:54:19,2008-10-24 05:30:43,116.325061,39.979697,5784.0,14806,"User 1 will move from grid 14806 to grid 12728, arriving around 2008-10-25 09:20:25."
2589,1,2008-10-24 05:35:56,2008-10-24 06:24:24,116.310938,39.980088,2908.0,14617,"User 1 will move from grid 14617 to grid 12728, arriving around in about 1 days, on 2008-10-25."
3031,1,2008-10-24 06:32:43,2008-10-24 23:44:06,116.325059,39.979501,61883.0,14806,"User 1 will move from grid 14806 to grid 14994, arriving around in about 1 weeks, specifically next Saturday."
4533,1,2008-10-25 01:25:52,2008-10-25 02:18:19,116.207124,39.992479,3147.0,12917,"User 1 will move from grid 12917 to grid 14617, arriving around 2008-10-28 11:05:33."
5079,1,2008-10-25 02:26:49,2008-10-25 02:57:28,116.195352,40.000141,1839.0,12729,"User 1 will move from grid 12729 to grid 11973, arriving around 2008-10-25 05:45:34."
5423,1,2008-10-25 02:57:28,2008-10-25 03:43:29,116.183548,40.004343,2761.0,12541,"User 1 will move from grid 12541 to grid 14616, arriving around 2008-10-30 06:56:27."
5761,1,2008-10-25 03:43:29,2008-10-25 04:57:47,116.171607,40.001123,4458.0,12351,"User 1 will move from grid 12351 to grid 14617, arriving around in about 5 days, on 2008-10-30."
6760,1,2008-10-25 05:45:34,2008-10-25 06:48:51,116.148201,39.995803,3797.0,11973,"User 1 will move from grid 11973 to grid 12540, arriving around later today, in the morning."
7950,1,2008-10-25 08:00:44,2008-10-25 08:45:34,116.183612,39.995657,2690.0,12540,
8357,1,2008-10-25 08:48:49,2008-10-25 09:20:25,116.188149,39.989024,1896.0,12728,"User 1 will move from grid 12728 to grid 15751, arriving around 2008-10-26 03:54:25."
8564,1,2008-10-25 09:20:25,2008-10-25 10:11:02,116.188189,39.989112,3037.0,12728,
9981,1,2008-10-25 11:12:47,2008-10-25 23:45:36,116.312875,40.007134,45169.0,14620,"User 1 will move from grid 14620 to grid 14994, arriving around later today, in the morning."
11001,1,2008-10-26 00:14:22,2008-10-26 02:51:00,116.338655,40.070093,9398.0,15005,
12538,1,2008-10-26 03:54:25,2008-10-26 06:28:05,116.383945,39.977665,9220.0,15751,"User 1 will move from grid 15751 to grid 14621, arriving around later today, in the morning."
13674,1,2008-10-26 06:58:27,2008-10-26 08:31:23,116.336633,39.97512,5576.0,14994,
14751,1,2008-10-26 08:56:02,2008-10-26 23:52:09,116.30664,40.016018,53767.0,14621,
16402,1,2008-10-27 00:31:34,2008-10-27 04:09:54,116.327223,39.980018,13100.0,14806,
16978,1,2008-10-27 04:48:41,2008-10-27 11:21:40,116.3275,39.98003,23579.0,14806,
17643,1,2008-10-27 12:05:24,2008-10-27 23:38:40,116.313153,40.011661,41596.0,14620,"User 1 will move from grid 14620 to grid 16309, arriving around 2008-11-01 07:12:06."
18455,1,2008-10-28 00:05:15,2008-10-28 10:31:56,116.325373,39.978548,37601.0,14806,
18783,1,2008-10-28 11:05:33,2008-10-28 13:21:25,116.307687,39.979795,8152.0,14617,"User 1 will move from grid 14617 to grid 14621, arriving around 2008-10-29 11:31:57."
18995,1,2008-10-28 13:32:52,2008-10-28 23:39:36,116.312918,40.00713,36404.0,14620,
19684,1,2008-10-29 00:13:38,2008-10-29 11:07:17,116.325059,39.97761,39219.0,14806,"User 1 will move from grid 14806 to grid 14621, arriving around in about 3 days, on 2008-11-02."
20240,1,2008-10-29 11:31:57,2008-10-29 23:51:12,116.306419,40.016026,44355.0,14621,
20980,1,2008-10-30 00:11:34,2008-10-30 05:20:59,116.327306,39.979967,18565.0,14806,"User 1 will move from grid 14806 to grid 14807, arriving around in about 2 weeks, specifically next Tuesday."
21261,1,2008-10-30 05:27:12,2008-10-30 06:31:42,116.310919,39.980099,3870.0,14617,
21730,1,2008-10-30 06:56:27,2008-10-30 08:08:18,116.313277,39.975508,4311.0,14616,"User 1 will move from grid 14616 to grid 14809, arriving around in about 3 weeks, specifically next Monday."
21867,1,2008-10-30 08:12:41,2008-10-30 13:16:22,116.32504,39.975324,18221.0,14805,"User 1 will move from grid 14805 to grid 14992, arriving around in about 1 weeks, specifically next Friday."
22339,1,2008-10-30 13:37:35,2008-10-30 23:48:27,116.313144,40.009391,36652.0,14620,"User 1 will move from grid 14620 to grid 15005, arriving around 2008-11-01 01:40:57."
22960,1,2008-10-31 00:08:33,2008-10-31 05:51:59,116.327276,39.980044,20606.0,14806,"User 1 will move from grid 14806 to grid 14816, arriving around later today, late at night."
23712,1,2008-10-31 07:01:13,2008-10-31 07:57:20,116.327962,39.971098,3367.0,14805,
23800,1,2008-10-31 07:57:25,2008-11-01 00:42:36,116.327313,39.978584,60311.0,14806,"User 1 will move from grid 14806 to grid 14621, arriving around in the next month."
24623,1,2008-11-01 01:09:37,2008-11-01 01:40:18,116.325105,40.069395,1841.0,14816,"User 1 will move from grid 14816 to grid 14801, arriving around in about 1 weeks, specifically next Sunday."
24802,1,2008-11-01 01:40:57,2008-11-01 04:07:40,116.338658,40.070064,8803.0,15005,"User 1 will move from grid 15005 to grid 14621, arriving around later today, late at night."
25847,1,2008-11-01 04:35:55,2008-11-01 05:47:08,116.306587,40.016033,4273.0,14621,
27476,1,2008-11-01 07:12:06,2008-11-01 08:00:54,116.419632,39.902831,2928.0,16309,"User 1 will move from grid 16309 to grid 15005, arriving around in about 2 weeks, specifically next Saturday."
27528,1,2008-11-01 08:00:54,2008-11-02 03:08:36,116.331583,39.975457,68862.0,14994,
