,userID,stime,etime,lon,lat,duration,grid,context
177,52,2008-01-16 09:03:50,2008-01-17 09:24:49,116.34855,39.9829666666667,87659.0,15184,"User 52 will move from grid 15184 to grid 16310, arriving around in about 9 months."
280,52,2008-01-17 10:03:38,2008-01-17 23:31:13,116.312766666667,39.9750333333333,48455.0,14616,"User 52 will move from grid 14616 to grid 14427, arriving around in about 8 months."
440,52,2008-01-18 00:39:48,2008-01-18 06:56:53,116.418833333333,39.9245666666667,22625.0,16312,"User 52 will move from grid 16312 to grid 14427, arriving around in about 9 months."
590,52,2008-01-18 07:54:06,2008-01-19 06:56:29,116.348616666667,39.9829833333333,82943.0,15184,"User 52 will move from grid 15184 to grid 13475, arriving around in about 6 months."
852,52,2008-02-23 04:46:42,2008-02-23 08:48:40,116.301333333333,39.9844,14518.0,14428,"User 52 will move from grid 14428 to grid 15185, arriving around in about 3 months."
898,52,2008-02-23 09:08:51,2008-02-26 02:46:26,116.350666666667,39.9853166666667,236255.0,15184,"User 52 will move from grid 15184 to grid 15373, arriving around in about 1 weeks, specifically next Tuesday."
915,52,2008-02-26 03:02:06,2008-02-26 03:43:19,116.419483333333,39.9363333333333,2473.0,16313,"User 52 will move from grid 16313 to grid 15554, arriving around in about 3 months."
918,52,2008-02-26 03:43:19,2008-02-28 10:09:50,116.355183333333,39.9804166666667,195991.0,15373,"User 52 will move from grid 15373 to grid 13665, arriving around in about 3 months."
1084,52,2008-02-28 11:28:23,2008-03-02 12:10:59,116.246933333333,39.90845,261756.0,13664,"User 52 will move from grid 13664 to grid 14428, arriving around in about 3 months."
1172,52,2008-03-02 12:59:06,2008-03-02 13:51:11,116.544033333333,39.9261833333333,3125.0,18391,"User 52 will move from grid 18391 to grid 14429, arriving around 2008-05-26 14:44:01."
1194,52,2008-03-02 14:22:58,2008-03-04 00:22:23,116.352366666667,39.9846,122365.0,15373,"User 52 will move from grid 15373 to grid 15373, arriving around in about 3 months."
1201,52,2008-03-04 00:26:04,2008-03-04 06:28:14,116.408083333333,39.9869666666667,21730.0,16130,"User 52 will move from grid 16130 to grid 14996, arriving around in about 5 months."
1296,52,2008-03-04 07:21:23,2008-03-11 00:33:21,116.35475,39.98035,580318.0,15373,"User 52 will move from grid 15373 to grid 15185, arriving around in about 3 months."
1307,52,2008-03-11 00:33:21,2008-03-13 07:16:29,116.396566666667,39.9865166666667,196988.0,15941,"User 52 will move from grid 15941 to grid 14618, arriving around in about 2 months."
1337,52,2008-03-13 07:52:36,2008-03-14 05:29:12,116.253933333333,39.9063833333333,77796.0,13664,"User 52 will move from grid 13664 to grid 14429, arriving around in about 3 months."
1364,52,2008-03-14 05:36:51,2008-03-14 08:37:57,116.3512,39.9853333333333,10866.0,15184,"User 52 will move from grid 15184 to grid 16130, arriving around 2008-05-21 10:32:39."
1409,52,2008-03-14 08:57:28,2008-03-15 05:24:23,116.350816666667,39.9852666666667,73615.0,15184,"User 52 will move from grid 15184 to grid 14429, arriving around 2008-05-21 04:21:52."
1439,52,2008-03-15 05:31:21,2008-03-18 11:56:29,116.306966666667,39.9892166666667,282308.0,14618,"User 52 will move from grid 14618 to grid 13475, arriving around in about 3 months."
1536,52,2008-03-18 13:19:54,2008-03-19 07:19:35,116.349016666667,39.98525,64781.0,15184,"User 52 will move from grid 15184 to grid 14429, arriving around in about 2 months."
2054,52,2008-05-20 09:55:05,2008-05-20 11:25:59,116.348612,39.985318,5454.0,15184,"User 52 will move from grid 15184 to grid 13664, arriving around in about 1 days, on 2008-05-22."
2726,52,2008-05-20 11:30:05,2008-05-20 12:01:38,116.351281,39.98009,1893.0,15184,"User 52 will move from grid 15184 to grid 15373, arriving around in about 3 weeks, specifically next Wednesday."
3577,52,2008-05-20 12:47:26,2008-05-20 14:17:16,116.306233,39.980193,5390.0,14617,"User 52 will move from grid 14617 to grid 14806, arriving around 2008-05-23 05:16:04."
4023,52,2008-05-20 14:25:14,2008-05-21 03:25:40,116.355465,39.989025,46826.0,15374,"User 52 will move from grid 15374 to grid 14617, arriving around in about 2 months."
6384,52,2008-05-21 04:21:52,2008-05-21 06:40:05,116.300976,39.989052,8293.0,14429,"User 52 will move from grid 14429 to grid 14995, arriving around in about 1 days, on 2008-05-23."
6904,52,2008-05-21 06:57:01,2008-05-21 07:28:37,116.301448,39.983326,1896.0,14428,"User 52 will move from grid 14428 to grid 14806, arriving around in about 2 months."
7446,52,2008-05-21 07:40:27,2008-05-21 10:13:53,116.348588,39.98481,9206.0,15184,"User 52 will move from grid 15184 to grid 14616, arriving around 2008-05-28 09:46:28."
8138,52,2008-05-21 10:32:39,2008-05-21 12:15:43,116.407486,39.987031,6184.0,16130,"User 52 will move from grid 16130 to grid 14806, arriving around 2008-07-17 11:12:56."
8793,52,2008-05-21 12:35:03,2008-05-21 13:13:39,116.367752,39.908151,2316.0,15554,"User 52 will move from grid 15554 to grid 14618, arriving around in about 4 days, on 2008-05-26."
9264,52,2008-05-21 13:13:39,2008-05-21 13:51:09,116.367815,39.908078,2250.0,15554,"User 52 will move from grid 15554 to grid 14988, arriving around in about 2 weeks, specifically next Saturday."
10946,52,2008-05-21 14:29:41,2008-05-22 09:01:58,116.348547,39.985182,66737.0,15184,"User 52 will move from grid 15184 to grid 14995, arriving around later today, in the morning."
12432,52,2008-05-22 09:05:54,2008-05-22 09:44:06,116.336432,39.985253,2292.0,14995,"User 52 will move from grid 14995 to grid 15373, arriving around 2008-05-28 12:02:02."
14296,52,2008-05-22 10:37:34,2008-05-22 12:38:08,116.254214,39.906313,7234.0,13664,"User 52 will move from grid 13664 to grid 16884, arriving around in about 2 months."
15765,52,2008-05-22 13:05:36,2008-05-23 04:40:08,116.246647,39.91376,56072.0,13665,"User 52 will move from grid 13665 to grid 14990, arriving around in about 2 weeks, specifically next Saturday."
16553,52,2008-05-23 05:16:04,2008-05-23 05:56:50,116.327432,39.980093,2446.0,14806,"User 52 will move from grid 14806 to grid 13664, arriving around in about 6 days, on 2008-05-29."
16875,52,2008-05-23 05:57:08,2008-05-23 06:46:28,116.329809,39.980081,2960.0,14995,"User 52 will move from grid 14995 to grid 14427, arriving around in about 3 months."
17296,52,2008-05-23 06:52:00,2008-05-25 05:31:31,116.348666,39.985234,167971.0,15184,"User 52 will move from grid 15184 to grid 14616, arriving around 2008-06-09 10:32:51."
20955,52,2008-05-25 08:35:47,2008-05-25 09:06:57,116.306828,39.98905,1870.0,14618,"User 52 will move from grid 14618 to grid 14800, arriving around 2008-05-25 09:35:01."
21932,52,2008-05-25 09:35:01,2008-05-25 11:00:53,116.327531,39.926153,5152.0,14800,
24976,52,2008-05-25 13:08:33,2008-05-26 05:59:31,116.348685,39.985283,60658.0,15184,"User 52 will move from grid 15184 to grid 13664, arriving around in about 1 days, on 2008-05-27."
40103,52,2008-05-26 05:59:57,2008-05-26 12:36:53,116.352828,39.985462,23816.0,15374,"User 52 will move from grid 15374 to grid 14990, arriving around in about 5 days, on 2008-06-01."
41533,52,2008-05-26 13:00:41,2008-05-26 14:19:49,116.30653,39.989063,4748.0,14618,"User 52 will move from grid 14618 to grid 13664, arriving around in about 1 weeks, specifically next Tuesday."
43275,52,2008-05-26 14:44:01,2008-05-26 16:36:53,116.301355,39.989595,6772.0,14429,"User 52 will move from grid 14429 to grid 14616, arriving around in about 4 days, on 2008-05-31."
44935,52,2008-05-26 17:01:13,2008-05-27 07:44:55,116.348733,39.985243,53022.0,15184,"User 52 will move from grid 15184 to grid 14617, arriving around in about 3 weeks, specifically next Sunday."
46762,52,2008-05-27 08:53:55,2008-05-27 10:13:57,116.246747,39.908068,4802.0,13664,"User 52 will move from grid 13664 to grid 14617, arriving around 2008-05-31 06:35:36."
49338,52,2008-05-27 11:34:49,2008-05-27 12:46:55,116.348736,39.985121,4326.0,15184,"User 52 will move from grid 15184 to grid 14989, arriving around in about 3 days, on 2008-05-31."
51154,52,2008-05-27 13:20:35,2008-05-28 09:24:34,116.353727,39.980315,72239.0,15373,
53061,52,2008-05-28 09:46:28,2008-05-28 11:31:42,116.313173,39.974833,6314.0,14616,
54490,52,2008-05-28 12:02:02,2008-05-29 06:37:05,116.352646,39.980106,66903.0,15373,
57188,52,2008-05-29 07:55:31,2008-05-30 10:08:07,116.253967,39.906068,94356.0,13664,"User 52 will move from grid 13664 to grid 14617, arriving around 2008-05-31 11:00:50."
59392,52,2008-05-30 11:29:47,2008-05-31 03:42:52,116.348639,39.985384,58385.0,15185,"User 52 will move from grid 15185 to grid 15185, arriving around in about 2 days, on 2008-06-02."
61797,52,2008-05-31 03:56:24,2008-05-31 06:35:36,116.313068,39.974733,9552.0,14616,"User 52 will move from grid 14616 to grid 14996, arriving around 2008-06-20 10:30:31."
62064,52,2008-05-31 06:35:36,2008-05-31 07:18:40,116.309965,39.980577,2584.0,14617,"User 52 will move from grid 14617 to grid 13475, arriving around 2008-06-05 10:10:51."
62891,52,2008-05-31 07:31:14,2008-05-31 09:33:06,116.34855,39.985121,7312.0,15184,"User 52 will move from grid 15184 to grid 14806, arriving around in about 2 weeks, specifically next Monday."
63698,52,2008-05-31 09:54:14,2008-05-31 10:40:14,116.336469,39.926839,2760.0,14989,
