,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
0,99,2007-11-30 09:55:39,2007-11-30 13:12:19,116.3309,39.97565,11800.0,14994,"User 99 will move from grid 14994 to grid 16312, arriving around in the next month.","User 99 will move from grid 14994 to grid 16312, at 2008-01-05 10:08:26."
6,99,2007-11-30 13:12:19,2007-12-01 08:24:03,116.3008,39.9872,69104.0,14429,,
11,99,2007-12-01 08:25:14,2007-12-01 08:59:50,116.30935,39.9887666666667,2076.0,14618,"User 99 will move from grid 14618 to grid 14617, at 2007-12-01 08:59:50.","User 99 will move from grid 14618 to grid 14617, at 2007-12-01 08:59:50."
26,99,2007-12-01 08:59:50,2007-12-01 10:53:22,116.313966666667,39.9839833333333,6812.0,14617,,
56,99,2007-12-01 10:59:20,2007-12-02 01:22:45,116.309116666667,39.9891833333333,51805.0,14618,"User 99 will move from grid 14618 to grid 14986, at 2007-12-30 04:20:21.","User 99 will move from grid 14618 to grid 14986, at 2007-12-30 04:20:21."
68,99,2007-12-26 13:40:38,2007-12-30 03:58:56,116.304283333333,39.9878,310698.0,14429,"User 99 will move from grid 14429 to grid 14987, arriving around later today, in the morning.","User 99 will move from grid 14429 to grid 14987, at 2007-12-30 05:19:31."
89,99,2007-12-30 04:20:21,2007-12-30 05:14:06,116.336483333333,39.9040833333333,3225.0,14986,"User 99 will move from grid 14986 to grid 16124, at 2008-01-05 07:59:31.","User 99 will move from grid 14986 to grid 16124, at 2008-01-05 07:59:31."
108,99,2007-12-30 05:19:31,2007-12-30 11:06:30,116.338183333333,39.9084833333333,20819.0,14987,,
110,99,2007-12-30 11:06:30,2007-12-31 13:13:00,116.304783333333,39.98835,93990.0,14429,"User 99 will move from grid 14429 to grid 16312, at 2008-01-05 09:00:46.","User 99 will move from grid 14429 to grid 16312, at 2008-01-05 09:00:46."
121,99,2007-12-31 13:13:00,2008-01-05 04:02:09,116.30105,39.9857,398949.0,14429,,
122,99,2008-01-05 04:02:09,2008-01-05 07:35:09,116.30445,39.9879666666667,12780.0,14429,,
144,99,2008-01-05 07:59:31,2008-01-05 08:33:32,116.40675,39.9320333333333,2041.0,16124,,
171,99,2008-01-05 09:00:46,2008-01-05 10:08:26,116.411616666667,39.92605,4060.0,16312,,
172,99,2008-01-05 10:08:26,2008-01-07 10:41:26,116.410933333333,39.9264833333333,174780.0,16312,,
180,99,2008-01-18 04:20:42,2008-01-18 05:41:41,116.85485,40.3341166666667,4859.0,23350,"User 99 will move from grid 23350 to grid 14617, arriving around later today, in the morning.","User 99 will move from grid 23350 to grid 14617, at 2008-01-18 10:43:23."
187,99,2008-01-18 05:41:41,2008-01-18 06:47:55,116.8555,40.3342166666667,3974.0,23350,"User 99 will move from grid 23350 to grid 14616, at 2008-03-15 08:00:36.","User 99 will move from grid 23350 to grid 14616, at 2008-03-15 08:00:36."
222,99,2008-01-18 07:30:05,2008-01-18 08:06:22,116.855883333333,40.3324333333333,2177.0,23350,,
234,99,2008-01-18 08:06:52,2008-01-18 09:02:39,116.8557,40.33155,3347.0,23350,,
287,99,2008-01-18 10:43:23,2008-01-18 13:05:48,116.31045,39.9799166666667,8545.0,14617,,
1180,99,2008-02-23 05:34:44,2008-02-23 06:30:37,116.309583333333,39.9885666666667,3353.0,14618,,
1210,99,2008-03-15 08:00:36,2008-03-15 11:57:07,116.3136,39.96885,14191.0,14616,,
1236,99,2008-03-15 12:08:42,2008-03-16 02:08:21,116.299033333333,39.9856666666667,50379.0,14429,,
