,userID,stime,etime,lon,lat,duration,grid,context
72,145,2008-04-29 06:23:08,2008-04-29 07:24:45,116.305573,39.971319,3697.0,14616,"User 145 will move from grid 14616 to grid 14052, arriving around 2008-05-24 02:57:12."
1363,145,2008-04-29 07:56:46,2008-04-29 08:31:56,116.324896,39.9659,2110.0,14804,"User 145 will move from grid 14804 to grid 14797, arriving around in about 1 days, on 2008-04-30."
1738,145,2008-04-29 08:42:19,2008-04-30 08:42:21,116.305922,39.971127,86402.0,14616,"User 145 will move from grid 14616 to grid 14618, arriving around in about 2 months."
2570,145,2008-04-30 09:54:51,2008-04-30 10:54:31,116.324594,39.895701,3580.0,14797,
4224,145,2008-05-17 10:38:01,2008-05-17 16:04:05,116.306175,39.971068,19564.0,14616,"User 145 will move from grid 14616 to grid 14427, arriving around in about 6 days, on 2008-05-24."
4295,145,2008-05-17 16:04:05,2008-05-24 01:35:12,116.30544,39.971194,552667.0,14616,
4334,145,2008-05-24 01:36:27,2008-05-24 02:57:12,116.275026,39.989101,4845.0,14051,
4685,145,2008-05-24 02:57:12,2008-05-24 07:03:42,116.274223,39.998052,14790.0,14052,"User 145 will move from grid 14052 to grid 13863, arriving around later today, in the morning."
5729,145,2008-05-24 07:27:43,2008-05-24 09:05:46,116.266074,39.996615,5883.0,13863,
7149,145,2008-05-24 09:18:06,2008-05-24 11:13:11,116.273054,39.989059,6905.0,14051,
8021,145,2008-05-24 11:32:16,2008-05-24 12:02:41,116.30146,39.969534,1825.0,14427,
8338,145,2008-05-24 12:17:36,2008-05-24 13:36:31,116.311469,39.970053,4735.0,14616,
9189,145,2008-07-03 04:35:48,2008-07-03 06:19:23,116.316511,39.989143,6215.0,14618,
9605,145,2008-07-03 06:56:18,2008-07-03 07:38:39,116.308316,39.968925,2541.0,14616,
