,userID,stime,etime,lon,lat,duration,grid,context
426,44,2009-02-03 11:31:04,2009-02-03 23:22:08,116.325145,40.078991,42664.0,14817,"User 44 will move from grid 14817 to grid 14804, arriving around 2009-02-15 06:50:29."
740,44,2009-02-03 23:50:23,2009-02-04 06:37:17,116.332423,39.979623,24414.0,14995,"User 44 will move from grid 14995 to grid 14816, arriving around in about 2 weeks, specifically next Friday."
2091,44,2009-02-15 03:51:29,2009-02-15 06:39:03,116.395662,39.968712,10054.0,15939,"User 44 will move from grid 15939 to grid 14616, arriving around later today, in the morning."
2483,44,2009-02-15 06:50:29,2009-02-15 08:11:24,116.324705,39.966185,4855.0,14804,"User 44 will move from grid 14804 to grid 14428, arriving around in about 1 weeks, specifically next Sunday."
3034,44,2009-02-15 08:20:54,2009-02-15 08:51:34,116.313271,39.96976,1840.0,14616,"User 44 will move from grid 14616 to grid 14805, arriving around 2009-02-15 08:57:49."
3215,44,2009-02-15 08:57:49,2009-02-15 10:47:44,116.325296,39.97496,6595.0,14805,"User 44 will move from grid 14805 to grid 14627, arriving around in about 3 weeks, specifically next Wednesday."
3952,44,2009-02-15 10:48:34,2009-02-15 13:04:59,116.321526,39.980067,8185.0,14806,"User 44 will move from grid 14806 to grid 14806, arriving around later today, in the afternoon."
4002,44,2009-02-15 13:22:24,2009-02-15 13:55:49,116.327516,39.980345,2005.0,14806,"User 44 will move from grid 14806 to grid 14806, arriving around 2009-02-15 14:22:54."
4393,44,2009-02-15 14:22:54,2009-02-17 06:20:38,116.325001,39.979559,143864.0,14806,"User 44 will move from grid 14806 to grid 14816, arriving around in about 5 days, on 2009-02-22."
4626,44,2009-02-17 06:38:03,2009-02-17 07:47:58,116.313221,40.069772,4195.0,14627,
5414,44,2009-02-17 07:57:32,2009-02-17 23:17:27,116.324991,40.079824,55195.0,14817,
5872,44,2009-02-18 00:00:07,2009-02-19 05:36:04,116.332883,39.979889,106557.0,14995,"User 44 will move from grid 14995 to grid 12916, arriving around in about 5 months."
6066,44,2009-02-19 05:38:49,2009-02-19 08:11:09,116.331398,39.971129,9140.0,14994,"User 44 will move from grid 14994 to grid 14996, arriving around 2009-02-25 04:03:05."
7881,44,2009-02-19 08:24:04,2009-02-19 08:54:59,116.332615,39.979073,1855.0,14995,
8562,44,2009-02-19 09:19:29,2009-02-19 11:25:24,116.333453,39.971493,7555.0,14994,"User 44 will move from grid 14994 to grid 14806, arriving around in about 1 weeks, specifically next Saturday."
9386,44,2009-02-19 11:44:54,2009-02-19 23:38:09,116.326017,40.078969,42795.0,14817,
9678,44,2009-02-20 00:10:39,2009-02-20 12:22:38,116.321496,40.066672,43919.0,14816,
10792,44,2009-02-20 13:23:10,2009-02-22 09:25:59,116.325332,40.079004,158569.0,14817,
11867,44,2009-02-22 10:51:38,2009-02-22 12:06:58,116.301038,39.984505,4520.0,14428,"User 44 will move from grid 14428 to grid 14808, arriving around in the next month."
13377,44,2009-02-22 14:43:23,2009-02-22 22:18:18,116.325851,40.078384,27295.0,14817,
13690,44,2009-02-22 23:07:28,2009-02-24 12:29:42,116.327595,40.073634,134534.0,14816,"User 44 will move from grid 14816 to grid 14809, arriving around in the next month."
14432,44,2009-02-24 13:40:27,2009-02-24 23:14:42,116.325935,40.078964,34455.0,14817,
15735,44,2009-02-25 01:17:20,2009-02-25 01:56:55,116.332972,39.971267,2375.0,14994,"User 44 will move from grid 14994 to grid 14428, arriving around 2009-02-27 10:23:18."
16411,44,2009-02-25 02:11:20,2009-02-25 02:57:15,116.333336,39.971171,2755.0,14994,"User 44 will move from grid 14994 to grid 14617, arriving around in about 3 days, on 2009-02-28."
