,userID,stime,etime,lon,lat,duration,grid,context
2005,84,2008-07-22 00:37:47,2008-07-22 07:21:10,116.430119,39.935095,24203.0,16502,"User 84 will move from grid 16502 to grid 14996, arriving around 2008-08-19 11:52:29."
2622,84,2008-07-22 07:40:24,2008-07-22 08:17:02,116.418127,39.980101,2198.0,16318,"User 84 will move from grid 16318 to grid 14805, arriving around 2008-07-22 12:30:13."
4110,84,2008-07-22 09:14:36,2008-07-22 10:07:41,116.430326,39.934999,3185.0,16502,"User 84 will move from grid 16502 to grid 14617, arriving around 2008-07-22 11:25:21."
6402,84,2008-07-22 11:25:21,2008-07-22 12:27:01,116.310897,39.980049,3700.0,14617,"User 84 will move from grid 14617 to grid 13671, arriving around 2008-11-02 05:47:46."
6923,84,2008-07-22 12:30:13,2008-07-22 14:11:07,116.325027,39.974967,6054.0,14805,"User 84 will move from grid 14805 to grid 15554, arriving around 2008-07-23 14:05:30."
7405,84,2008-07-22 14:16:59,2008-07-22 23:42:38,116.327349,39.980197,33939.0,14806,"User 84 will move from grid 14806 to grid 3049, arriving around in about 10 months."
8948,84,2008-07-23 00:47:08,2008-07-23 11:09:36,116.429993,39.934385,37348.0,16502,"User 84 will move from grid 16502 to grid 14995, arriving around in about 2 months."
9135,84,2008-07-23 11:09:36,2008-07-23 14:05:30,116.37115,39.905295,10554.0,15554,"User 84 will move from grid 15554 to grid 19164, arriving around in the next month."
9449,84,2008-07-23 14:05:30,2008-07-23 14:39:28,116.367624,39.908762,2038.0,15554,"User 84 will move from grid 15554 to grid 13863, arriving around in about 2 months."
10653,84,2008-07-23 15:01:00,2008-07-24 10:28:56,116.327845,39.971124,70076.0,14805,"User 84 will move from grid 14805 to grid 17063, arriving around 2008-10-13 07:20:02."
11973,84,2008-07-24 11:13:14,2008-07-24 13:25:44,116.401287,39.989101,7950.0,16130,"User 84 will move from grid 16130 to grid 14996, arriving around in about 1 days, on 2008-07-26."
12893,84,2008-07-24 13:53:34,2008-07-25 02:54:32,116.336743,39.975232,46858.0,14994,"User 84 will move from grid 14994 to grid 9934, arriving around in about 4 months."
13449,84,2008-07-25 03:10:24,2008-07-25 12:31:55,116.429962,39.935079,33691.0,16502,"User 84 will move from grid 16502 to grid 15549, arriving around in about 4 weeks, specifically next Thursday."
14814,84,2008-07-25 13:02:31,2008-07-26 11:27:07,116.325148,39.979734,80676.0,14806,"User 84 will move from grid 14806 to grid 16313, arriving around in about 3 months."
16307,84,2008-07-26 12:25:45,2008-07-27 12:39:31,116.336684,39.985487,87226.0,14996,"User 84 will move from grid 14996 to grid 16884, arriving around 2008-08-03 08:30:23."
17110,84,2008-07-27 12:53:23,2008-07-31 23:26:07,116.327023,39.980086,383564.0,14806,"User 84 will move from grid 14806 to grid 16121, arriving around in about 3 months."
20531,84,2008-08-01 01:13:55,2008-08-03 07:48:07,116.43265,39.932407,196452.0,16502,"User 84 will move from grid 16502 to grid 9189, arriving around in about 9 months."
21487,84,2008-08-03 08:30:23,2008-08-03 09:34:56,116.454592,39.976308,3873.0,16884,"User 84 will move from grid 16884 to grid 18206, arriving around in about 3 weeks, specifically next Sunday."
24424,84,2008-08-19 00:22:15,2008-08-19 10:59:43,116.431024,39.934793,38248.0,16502,"User 84 will move from grid 16502 to grid 14996, arriving around in about 3 weeks, specifically next Wednesday."
26077,84,2008-08-19 11:52:29,2008-08-19 23:24:43,116.336655,39.985458,41534.0,14996,"User 84 will move from grid 14996 to grid 14995, arriving around in about 4 weeks, specifically next Tuesday."
27845,84,2008-08-20 00:18:20,2008-08-20 11:44:08,116.430996,39.932214,41148.0,16502,"User 84 will move from grid 16502 to grid 15176, arriving around in about 3 weeks, specifically next Tuesday."
29765,84,2008-08-20 12:50:30,2008-08-21 00:08:26,116.327272,39.980232,40676.0,14806,"User 84 will move from grid 14806 to grid 16318, arriving around 2008-09-12 10:31:18."
29799,84,2008-08-21 00:08:26,2008-08-21 01:03:23,116.329936,39.974659,3297.0,14994,
30340,84,2008-08-21 01:16:13,2008-08-22 06:45:32,116.372081,39.862642,106159.0,15549,
32507,84,2008-08-22 07:58:08,2008-08-24 00:19:22,116.327316,39.980142,145274.0,14806,"User 84 will move from grid 14806 to grid 14805, arriving around in about 1 weeks, specifically next Monday."
35288,84,2008-08-24 02:03:24,2008-08-24 02:43:18,116.325003,39.984312,2394.0,14806,"User 84 will move from grid 14806 to grid 14052, arriving around in about 3 weeks, specifically next Saturday."
38292,84,2008-08-24 04:30:50,2008-08-24 05:11:50,116.537039,39.964772,2460.0,18206,"User 84 will move from grid 18206 to grid 13862, arriving around in about 3 weeks, specifically next Saturday."
42169,84,2008-08-24 08:02:09,2008-08-24 23:28:03,116.328344,39.980095,55554.0,14806,"User 84 will move from grid 14806 to grid 15176, arriving around in about 2 weeks, specifically next Tuesday."
43901,84,2008-08-25 00:29:54,2008-08-25 10:01:01,116.431002,39.932187,34267.0,16502,"User 84 will move from grid 16502 to grid 16134, arriving around in about 11 months."
45737,84,2008-08-25 10:59:43,2008-08-25 14:05:37,116.336747,39.975241,11154.0,14994,"User 84 will move from grid 14994 to grid 15176, arriving around in about 3 weeks, specifically next Friday."
