,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
16,108,2007-10-02 14:43:06,2007-10-03 07:59:05,116.324233333333,39.96635,62159.0,14804,"User 108 will move from grid 14804 to grid 18958, at 2007-10-03 10:29:41.","User 108 will move from grid 14804 to grid 18958, at 2007-10-03 10:29:41."
19,108,2007-10-03 07:59:05,2007-10-03 10:29:41,116.32985,39.9755666666667,9036.0,14994,"User 108 will move from grid 14994 to grid 30379, arriving around later today, in the morning.","User 108 will move from grid 14994 to grid 30379, at 2007-10-04 05:20:28."
21,108,2007-10-03 10:29:41,2007-10-03 23:03:10,116.582366666667,39.9272166666667,45209.0,18958,"User 108 will move from grid 18958 to grid 17822, at 2007-10-03 23:16:43.","User 108 will move from grid 18958 to grid 17822, at 2007-10-03 23:16:43."
41,108,2007-10-03 23:16:43,2007-10-03 23:56:29,116.512433333333,39.9067833333333,2386.0,17822,"User 108 will move from grid 17822 to grid 15553, arriving around later today, late at night.","User 108 will move from grid 17822 to grid 15553, at 2007-10-03 23:56:29."
44,108,2007-10-03 23:56:29,2007-10-04 00:34:34,116.369816666667,39.8984166666667,2285.0,15553,"User 108 will move from grid 15553 to grid 14808, arriving around in about 2 days, on 2007-10-06.","User 108 will move from grid 15553 to grid 14808, at 2007-10-06 09:05:54."
221,108,2007-10-04 04:03:44,2007-10-04 05:17:00,117.273183333333,40.6548,4396.0,30190,,
238,108,2007-10-04 05:20:28,2007-10-04 06:20:21,117.285316666667,40.6587166666667,3593.0,30379,,
262,108,2007-10-04 06:20:21,2007-10-04 07:03:42,117.278883333333,40.65975,2601.0,30190,,
285,108,2007-10-04 07:03:42,2007-10-06 00:41:32,117.273383333333,40.6543666666667,149870.0,30190,,
291,108,2007-10-06 00:41:32,2007-10-06 08:25:11,116.321583333333,39.9814666666667,27819.0,14806,"User 108 will move from grid 14806 to grid 14805, arriving around in about 2 days, on 2007-10-08.","User 108 will move from grid 14806 to grid 14805, at 2007-10-08 14:47:36."
326,108,2007-10-06 08:34:51,2007-10-06 09:05:54,116.321,39.9899,1863.0,14807,,
348,108,2007-10-06 09:05:54,2007-10-06 09:38:04,116.325183333333,39.9945333333333,1930.0,14808,,
378,108,2007-10-06 09:52:11,2007-10-06 14:24:35,116.320883333333,39.9881166666667,16344.0,14807,,
384,108,2007-10-06 14:24:35,2007-10-07 07:15:14,116.31735,39.97965,60639.0,14806,,
401,108,2007-10-07 07:37:09,2007-10-07 09:12:25,116.327083333333,39.9898,5716.0,14807,,
418,108,2007-10-07 09:12:25,2007-10-07 09:56:01,116.324516666667,39.9938166666667,2616.0,14807,,
449,108,2007-10-07 10:17:40,2007-10-08 00:42:52,116.32725,39.9908,51912.0,14807,,
458,108,2007-10-08 00:42:52,2007-10-08 14:47:36,116.322416666667,39.9849166666667,50684.0,14806,,
461,108,2007-10-08 14:47:36,2007-10-09 00:35:34,116.319316666667,39.9739333333333,35278.0,14805,,
