,userID,stime,etime,lon,lat,duration,grid,context
82,126,2008-04-02 18:04:39,2008-04-04 01:00:39,116.3496966,39.96628,111360.0,15182,"User 126 will move from grid 15182 to grid 15935, arriving around in about 3 weeks, specifically next Saturday."
162,126,2008-04-04 02:07:56,2008-04-04 03:29:24,116.226466666667,39.9798333333333,4888.0,13294,"User 126 will move from grid 13294 to grid 14427, arriving around in about 1 weeks, specifically next Saturday."
222,126,2008-04-04 04:39:00,2008-04-05 04:47:37,116.327283333333,40.00785,86917.0,14809,"User 126 will move from grid 14809 to grid 34267, arriving around in about 2 months."
250,126,2008-04-05 05:43:17,2008-04-05 10:44:31,116.399366666667,39.9626333333333,18074.0,16127,"User 126 will move from grid 16127 to grid 14994, arriving around 2008-06-14 14:09:55."
285,126,2008-04-05 11:33:02,2008-04-05 14:36:47,116.389016666667,39.9353166666667,11025.0,15935,"User 126 will move from grid 15935 to grid 16127, arriving around 2008-04-26 14:08:40."
301,126,2008-04-05 14:36:47,2008-04-05 15:08:02,116.384533333333,39.9348666666667,1875.0,15746,"User 126 will move from grid 15746 to grid 16131, arriving around in about 2 months."
314,126,2008-04-05 15:13:25,2008-04-12 15:04:09,116.401866666667,39.9560833333333,604244.0,16126,"User 126 will move from grid 16126 to grid 14994, arriving around 2008-12-24 09:13:39."
401,126,2008-04-12 15:12:31,2008-04-12 16:42:33,116.384695,39.9634733,5402.0,15749,"User 126 will move from grid 15749 to grid 15575, arriving around in about 8 months."
423,126,2008-04-12 16:47:38,2008-04-14 16:39:11,116.3011433,39.976075,172293.0,14427,"User 126 will move from grid 14427 to grid 22430, arriving around in about 4 weeks, specifically next Sunday."
548,126,2008-04-14 17:22:19,2008-04-14 20:51:14,116.4197883,39.96994,12535.0,16317,"User 126 will move from grid 16317 to grid 16506, arriving around in about 6 months."
2641,126,2008-04-22 12:14:51,2008-04-22 12:49:36,116.419206,39.97132,2085.0,16317,"User 126 will move from grid 16317 to grid 14996, arriving around in about 2 months."
2932,126,2008-04-22 12:49:36,2008-04-22 14:30:24,116.418549,39.97105,6048.0,16317,"User 126 will move from grid 16317 to grid 16694, arriving around in the next month."
4731,126,2008-04-22 14:40:15,2008-04-26 10:53:34,116.336683,39.97507,331999.0,14994,"User 126 will move from grid 14994 to grid 16498, arriving around in the next month."
5721,126,2008-04-26 11:32:36,2008-04-26 12:03:19,116.395665,39.932231,1843.0,15935,"User 126 will move from grid 15935 to grid 16316, arriving around in the next month."
