,userID,stime,etime,lon,lat,duration,grid,context
1196,168,2009-09-29 01:44:22,2009-09-29 11:49:10,116.332857,39.979929,36288.0,14995,"User 168 will move from grid 14995 to grid 14801, arriving around in about 20 months."
61618,168,2009-10-08 23:36:11,2009-10-09 23:37:05,116.332804,39.980048,86454.0,14995,"User 168 will move from grid 14995 to grid 15194, arriving around in about 2 days, on 2009-10-11."
62623,168,2009-10-10 00:11:48,2009-10-11 23:53:54,116.332876,39.979937,171726.0,14995,"User 168 will move from grid 14995 to grid 16139, arriving around in about 20 months."
62793,168,2009-10-11 23:56:42,2009-10-12 23:51:03,116.345055,40.070263,86061.0,15194,"User 168 will move from grid 15194 to grid 19202, arriving around in about 20 months."
63114,168,2011-05-28 14:49:36,2011-05-29 00:44:04,116.404672,40.06699,35668.0,16139,"User 168 will move from grid 16139 to grid 19000, arriving around 2011-05-29 09:08:42."
67369,168,2011-05-29 02:11:44,2011-05-29 08:26:28,116.590267,40.420757,22484.0,19202,"User 168 will move from grid 19202 to grid 15172, arriving around in about 3 weeks, specifically next Saturday."
69359,168,2011-05-29 09:08:42,2011-05-29 10:09:19,116.584089,40.307531,3637.0,19000,"User 168 will move from grid 19000 to grid 16139, arriving around 2011-05-29 10:59:41."
71634,168,2011-05-29 10:59:41,2011-05-29 22:30:20,116.406343,40.069955,41439.0,16139,
73722,168,2011-05-29 23:27:13,2011-05-30 13:23:05,116.30342,39.979915,50152.0,14428,
74953,168,2011-05-30 13:55:26,2011-05-30 22:37:24,116.407339,40.061074,31318.0,16138,"User 168 will move from grid 16138 to grid 14805, arriving around in about 4 weeks, specifically next Wednesday."
77154,168,2011-05-30 23:36:48,2011-05-31 06:43:53,116.303418,39.979983,25625.0,14428,"User 168 will move from grid 14428 to grid 15171, arriving around in the next month."
77584,168,2011-05-31 06:53:35,2011-05-31 22:27:59,116.325067,39.936893,56064.0,14801,
81528,168,2011-06-18 04:21:23,2011-06-18 10:23:03,116.342688,39.872118,21700.0,15172,"User 168 will move from grid 15172 to grid 16139, arriving around in about 3 weeks, specifically next Friday."
84084,168,2011-06-18 11:18:14,2011-06-20 22:34:50,116.407342,40.061008,213396.0,16138,
