,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
0,176,2007-11-30 09:33:31,2007-11-30 10:05:36,116.330316666667,39.97635,1925.0,14994,"User 176 will move from grid 14994 to grid 14808, at 2007-12-01 02:04:30.","User 176 will move from grid 14994 to grid 14808, at 2007-12-01 02:04:30."
61,176,2007-11-30 10:28:14,2007-11-30 11:59:53,116.337016666667,39.9917166666667,5499.0,14996,"User 176 will move from grid 14996 to grid 15185, at 2007-11-30 12:02:08.","User 176 will move from grid 14996 to grid 15185, at 2007-11-30 12:02:08."
72,176,2007-11-30 12:02:08,2007-11-30 12:38:22,116.34235,39.9921166666667,2174.0,15185,,
112,176,2007-11-30 13:14:05,2007-12-01 01:32:37,116.304433333333,39.9711,44312.0,14427,"User 176 will move from grid 14427 to grid 14236, at 2007-12-09 07:14:36.","User 176 will move from grid 14427 to grid 14236, at 2007-12-09 07:14:36."
122,176,2007-12-01 02:04:30,2007-12-01 04:35:12,116.322066666667,39.99805,9042.0,14808,"User 176 will move from grid 14808 to grid 14428, at 2007-12-05 09:52:38.","User 176 will move from grid 14808 to grid 14428, at 2007-12-05 09:52:38."
129,176,2007-12-01 04:35:12,2007-12-01 05:12:49,116.324,40.0093333333333,2257.0,14809,,
135,176,2007-12-01 05:12:49,2007-12-02 01:19:36,116.324316666667,40.0049,72407.0,14809,"User 176 will move from grid 14809 to grid 15179, arriving around in about 4 days, on 2007-12-06.","User 176 will move from grid 14809 to grid 15179, at 2007-12-06 01:36:00."
148,176,2007-12-02 01:28:33,2007-12-05 09:26:10,116.312716666667,39.9709166666667,287857.0,14616,,
163,176,2007-12-05 09:52:38,2007-12-05 11:45:37,116.30185,39.9778,6779.0,14428,"User 176 will move from grid 14428 to grid 22443, arriving around in about 1 days, on 2007-12-07.","User 176 will move from grid 14428 to grid 22443, at 2007-12-07 05:19:11."
199,176,2007-12-05 12:10:46,2007-12-06 00:59:24,116.312683333333,39.9687666666667,46118.0,14616,"User 176 will move from grid 14616 to grid 21370, at 2007-12-07 04:33:28.","User 176 will move from grid 14616 to grid 21370, at 2007-12-07 04:33:28."
207,176,2007-12-06 00:59:24,2007-12-06 01:36:00,116.3007,39.9701833333333,2196.0,14427,"User 176 will move from grid 14427 to grid 14428, arriving around in about 2 days, on 2007-12-08.","User 176 will move from grid 14427 to grid 14428, at 2007-12-08 02:08:51."
209,176,2007-12-06 01:36:00,2007-12-06 03:12:07,116.346666666667,39.9394,5767.0,15179,,
216,176,2007-12-06 03:14:52,2007-12-07 03:20:06,116.304183333333,39.9710833333333,86714.0,14427,,
246,176,2007-12-07 03:52:13,2007-12-07 04:23:11,116.321466666667,40.0082166666667,1858.0,14809,,
262,176,2007-12-07 04:33:28,2007-12-07 05:19:11,116.735033333333,39.51995,2743.0,21370,,
263,176,2007-12-07 05:19:11,2007-12-08 01:30:56,116.79015,40.6757833333333,72705.0,22443,,
287,176,2007-12-08 02:08:51,2007-12-08 03:10:45,116.2991,39.9796333333333,3714.0,14428,,
305,176,2007-12-08 03:15:54,2007-12-09 06:49:19,116.30425,39.9708166666667,99205.0,14427,,
321,176,2007-12-09 07:14:36,2007-12-09 09:31:45,116.283383333333,39.9561166666667,8229.0,14236,,
336,176,2007-12-09 09:44:36,2007-12-09 10:52:03,116.313283333333,39.9689833333333,4047.0,14616,,
