,userID,stime,etime,lon,lat,duration,grid,context
0,110,2007-11-30 14:37:35,2007-11-30 18:13:28,116.3284666,39.97598,12953.0,14805,"User 110 will move from grid 14805 to grid 13857, arriving around in about 1 weeks, specifically next Saturday."
103,110,2007-11-30 18:34:45,2007-12-01 16:27:50,116.3092216,39.989065,78785.0,14618,"User 110 will move from grid 14618 to grid 12535, arriving around in about 4 days, on 2007-12-05."
114,110,2007-12-01 16:27:50,2007-12-01 18:10:42,116.3097533,39.9873466,6172.0,14618,"User 110 will move from grid 14618 to grid 14995, arriving around in about 2 days, on 2007-12-04."
174,110,2007-12-01 18:10:42,2007-12-04 12:37:36,116.3099716,39.9890599,239214.0,14618,"User 110 will move from grid 14618 to grid 15553, arriving around 2007-12-14 15:22:18."
184,110,2007-12-04 12:49:48,2007-12-04 14:33:40,116.3307399,39.9774583,6232.0,14995,"User 110 will move from grid 14995 to grid 15179, arriving around in the next month."
205,110,2007-12-04 14:34:51,2007-12-05 16:07:59,116.3089549,39.9891166,91988.0,14618,"User 110 will move from grid 14618 to grid 14617, arriving around in about 3 days, on 2007-12-08."
357,110,2007-12-05 16:36:43,2007-12-08 11:30:48,116.1821349,39.9569483,240845.0,12535,"User 110 will move from grid 12535 to grid 16124, arriving around in about 4 weeks, specifically next Saturday."
442,110,2007-12-08 11:59:12,2007-12-08 14:50:03,116.2677383,39.9439533,10251.0,13857,"User 110 will move from grid 13857 to grid 14616, arriving around 2007-12-08 17:55:06."
564,110,2007-12-08 15:50:47,2007-12-08 17:23:11,116.3089333,39.9900866,5544.0,14618,"User 110 will move from grid 14618 to grid 14805, arriving around in about 2 weeks, specifically next Wednesday."
602,110,2007-12-08 17:55:06,2007-12-08 20:00:16,116.3132733,39.9706999,7510.0,14616,
697,110,2007-12-08 20:00:16,2007-12-08 20:53:27,116.3111433,39.9766116,3191.0,14617,
759,110,2007-12-08 21:11:27,2007-12-14 14:42:09,116.2998816,39.9839433,495042.0,14428,
848,110,2007-12-14 15:22:18,2007-12-14 16:12:00,116.3684783,39.8981466,2982.0,15553,
1050,110,2007-12-14 17:29:30,2007-12-14 18:10:39,116.3100449,39.9906716,2469.0,14618,
1090,110,2007-12-14 18:10:39,2007-12-14 21:17:28,116.3083249,39.9890416,11209.0,14618,
1250,110,2007-12-26 13:39:31,2007-12-26 15:45:17,116.3265766,39.9750766,7546.0,14805,"User 110 will move from grid 14805 to grid 14617, arriving around 2008-01-18 18:48:17."
1315,110,2007-12-26 15:59:19,2007-12-29 17:12:17,116.299775,39.9914766,263578.0,14429,"User 110 will move from grid 14429 to grid 15185, arriving around 2008-01-19 15:52:14."
1340,110,2007-12-29 17:14:12,2007-12-29 20:46:06,116.3132033,39.9907483,12714.0,14618,
1489,110,2007-12-29 21:03:27,2008-01-05 11:54:47,116.3013966,39.9861999,571880.0,14429,"User 110 will move from grid 14429 to grid 14808, arriving around in about 2 months."
