,userID,stime,etime,lon,lat,duration,grid,context
61,35,2009-02-09 10:53:38,2009-02-09 13:27:23,116.327073,39.989252,9225.0,14807,"User 35 will move from grid 14807 to grid 14616, arriving around 2009-03-07 01:21:21."
307,35,2009-02-09 13:39:58,2009-02-09 21:57:36,116.301199,40.01539,29858.0,14432,"User 35 will move from grid 14432 to grid 14805, arriving around in about 3 weeks, specifically next Monday."
536,35,2009-02-09 22:08:46,2009-02-10 00:41:17,116.31353,39.984043,9151.0,14617,"User 35 will move from grid 14617 to grid 14428, arriving around 2009-02-10 03:11:56."
857,35,2009-02-10 00:57:47,2009-02-10 02:54:46,116.301084,40.015363,7019.0,14432,"User 35 will move from grid 14432 to grid 14428, arriving around 2009-02-11 02:56:02."
1164,35,2009-02-10 03:11:56,2009-02-10 06:09:09,116.29922,39.979944,10633.0,14428,
1310,35,2009-02-10 06:17:04,2009-02-10 07:25:54,116.325172,39.981228,4130.0,14806,"User 35 will move from grid 14806 to grid 14428, arriving around in about 3 weeks, specifically next Tuesday."
1359,35,2009-02-10 07:25:54,2009-02-10 10:52:34,116.324788,39.981532,12400.0,14806,"User 35 will move from grid 14806 to grid 15378, arriving around 2009-02-15 02:01:08."
1422,35,2009-02-10 10:56:34,2009-02-10 13:12:24,116.327085,39.989259,8150.0,14807,"User 35 will move from grid 14807 to grid 14427, arriving around in about 2 weeks, specifically next Monday."
1654,35,2009-02-10 13:23:19,2009-02-10 21:59:07,116.301297,40.015367,30948.0,14432,"User 35 will move from grid 14432 to grid 14621, arriving around in about 2 weeks, specifically next Saturday."
1896,35,2009-02-10 22:11:12,2009-02-11 02:19:17,116.32085,39.98877,14885.0,14807,"User 35 will move from grid 14807 to grid 14617, arriving around in about 6 days, on 2009-02-17."
2474,35,2009-02-11 02:56:02,2009-02-11 06:00:47,116.301275,39.977863,11085.0,14428,"User 35 will move from grid 14428 to grid 14428, arriving around 2009-03-05 02:44:27."
2627,35,2009-02-11 06:09:37,2009-02-11 07:04:07,116.324985,39.981217,3270.0,14806,
2677,35,2009-02-11 07:04:07,2009-02-11 10:57:18,116.324665,39.981266,13991.0,14806,"User 35 will move from grid 14806 to grid 14994, arriving around in about 3 weeks, specifically next Wednesday."
2761,35,2009-02-11 10:59:03,2009-02-11 12:11:23,116.327392,39.989262,4340.0,14807,"User 35 will move from grid 14807 to grid 14617, arriving around later today, late at night."
3116,35,2009-02-11 12:27:33,2009-02-11 21:58:05,116.301152,40.015376,34232.0,14432,"User 35 will move from grid 14432 to grid 14997, arriving around in about 3 days, on 2009-02-15."
3357,35,2009-02-11 22:10:25,2009-02-12 01:52:38,116.313398,39.983805,13333.0,14617,"User 35 will move from grid 14617 to grid 14428, arriving around 2009-02-13 02:47:17."
3509,35,2009-02-12 01:55:23,2009-02-12 02:25:38,116.32494,39.991386,1815.0,14807,"User 35 will move from grid 14807 to grid 14428, arriving around 2009-02-12 04:04:28."
4540,35,2009-02-12 04:04:28,2009-02-12 05:49:30,116.30137,39.978196,6302.0,14428,"User 35 will move from grid 14428 to grid 14617, arriving around in about 3 weeks, specifically next Wednesday."
4677,35,2009-02-12 06:00:20,2009-02-12 07:18:10,116.325011,39.98102,4670.0,14806,"User 35 will move from grid 14806 to grid 14617, arriving around 2009-02-22 22:06:29."
4746,35,2009-02-12 07:18:10,2009-02-12 10:59:49,116.324856,39.981092,13299.0,14806,
4994,35,2009-02-12 11:01:34,2009-02-12 13:22:44,116.325288,39.991173,8470.0,14807,"User 35 will move from grid 14807 to grid 14428, arriving around 2009-02-17 02:38:23."
5162,35,2009-02-12 13:28:14,2009-02-12 14:22:49,116.318732,39.980061,3275.0,14806,"User 35 will move from grid 14806 to grid 14805, arriving around in about 2 months."
5415,35,2009-02-12 14:45:29,2009-02-12 21:59:49,116.301173,40.015377,26060.0,14432,"User 35 will move from grid 14432 to grid 14994, arriving around in about 3 weeks, specifically next Monday."
5713,35,2009-02-12 22:13:54,2009-02-13 02:39:42,116.32082,39.988927,15948.0,14807,"User 35 will move from grid 14807 to grid 14994, arriving around in about 2 months."
5906,35,2009-02-13 02:47:17,2009-02-13 05:52:31,116.301247,39.978257,11114.0,14428,"User 35 will move from grid 14428 to grid 15379, arriving around in about 1 weeks, specifically next Sunday."
6080,35,2009-02-13 06:03:56,2009-02-13 07:35:01,116.325185,39.981193,5465.0,14806,"User 35 will move from grid 14806 to grid 14805, arriving around in about 1 weeks, specifically next Monday."
6143,35,2009-02-13 07:35:01,2009-02-13 10:54:00,116.324845,39.980992,11939.0,14806,"User 35 will move from grid 14806 to grid 14616, arriving around later today, late at night."
6250,35,2009-02-13 10:56:15,2009-02-13 13:40:15,116.327069,39.989107,9840.0,14807,"User 35 will move from grid 14807 to grid 14428, arriving around in the next month."
6506,35,2009-02-13 13:54:10,2009-02-14 00:54:21,116.301206,40.015358,39611.0,14432,"User 35 will move from grid 14432 to grid 14805, arriving around in about 2 days, on 2009-02-16."
6840,35,2009-02-14 01:15:11,2009-02-14 03:00:47,116.315996,39.971229,6336.0,14616,"User 35 will move from grid 14616 to grid 14617, arriving around 2009-02-16 01:45:13."
7145,35,2009-02-14 03:19:57,2009-02-14 05:33:47,116.301324,40.015426,8030.0,14432,"User 35 will move from grid 14432 to grid 15379, arriving around 2009-02-14 05:55:02."
8050,35,2009-02-14 05:55:02,2009-02-14 09:29:27,116.360506,40.030468,12865.0,15379,"User 35 will move from grid 15379 to grid 14997, arriving around 2009-02-14 09:47:37."
8351,35,2009-02-14 09:47:37,2009-02-14 13:22:22,116.331212,39.997936,12885.0,14997,"User 35 will move from grid 14997 to grid 14428, arriving around in the next month."
8621,35,2009-02-14 13:33:32,2009-02-15 01:40:38,116.301221,40.015376,43626.0,14432,
8932,35,2009-02-15 02:01:08,2009-02-15 05:23:53,116.360173,40.030259,12165.0,15378,"User 35 will move from grid 15378 to grid 14428, arriving around 2009-02-16 02:53:58."
9518,35,2009-02-15 06:23:18,2009-02-15 09:29:09,116.301283,40.015379,11151.0,14432,
9769,35,2009-02-15 09:40:29,2009-02-15 13:46:29,116.330766,39.99788,14760.0,14997,"User 35 will move from grid 14997 to grid 14617, arriving around in about 3 days, on 2009-02-18."
10129,35,2009-02-15 13:58:59,2009-02-15 21:54:59,116.301325,40.0154,28560.0,14432,"User 35 will move from grid 14432 to grid 14994, arriving around 2009-02-19 02:42:30."
10435,35,2009-02-15 22:08:29,2009-02-16 00:40:08,116.320871,39.989035,9099.0,14807,
10515,35,2009-02-16 00:40:08,2009-02-16 01:38:43,116.324981,39.981283,3515.0,14806,"User 35 will move from grid 14806 to grid 14428, arriving around 2009-02-17 03:45:13."
10663,35,2009-02-16 01:45:13,2009-02-16 02:46:28,116.310786,39.980196,3675.0,14617,
10856,35,2009-02-16 02:53:58,2009-02-16 05:51:39,116.301096,39.977586,10661.0,14428,"User 35 will move from grid 14428 to grid 14428, arriving around 2009-02-20 02:45:16."
11071,35,2009-02-16 06:05:59,2009-02-16 06:38:38,116.32513,39.974926,1959.0,14805,"User 35 will move from grid 14805 to grid 14428, arriving around in about 2 weeks, specifically next Monday."
11803,35,2009-02-16 07:44:38,2009-02-16 10:58:03,116.321227,39.980157,11605.0,14806,
12111,35,2009-02-16 10:59:48,2009-02-16 13:14:58,116.325117,39.992095,8110.0,14807,"User 35 will move from grid 14807 to grid 14616, arriving around 2009-02-28 03:31:42."
12361,35,2009-02-16 13:26:13,2009-02-16 21:55:37,116.301349,40.015451,30564.0,14432,"User 35 will move from grid 14432 to grid 14428, arriving around in about 2 months."
12663,35,2009-02-16 22:12:02,2009-02-17 02:06:08,116.320742,39.988998,14046.0,14807,"User 35 will move from grid 14807 to grid 14427, arriving around 2009-02-24 01:38:33."
13057,35,2009-02-17 02:38:23,2009-02-17 03:21:33,116.301322,39.978201,2590.0,14428,"User 35 will move from grid 14428 to grid 14428, arriving around 2009-02-18 02:52:35."
13735,35,2009-02-17 03:45:13,2009-02-17 11:08:58,116.298904,39.980629,26625.0,14428,"User 35 will move from grid 14428 to grid 14994, arriving around 2009-03-02 01:16:40."
13982,35,2009-02-17 11:29:03,2009-02-17 21:56:51,116.301397,40.01544,37668.0,14432,"User 35 will move from grid 14432 to grid 14805, arriving around in about 2 months."
14304,35,2009-02-17 22:11:16,2009-02-18 02:31:35,116.31349,39.983935,15619.0,14617,"User 35 will move from grid 14617 to grid 14427, arriving around 2009-02-23 01:25:34."
14499,35,2009-02-18 02:52:35,2009-02-18 05:49:54,116.300855,39.978247,10639.0,14428,"User 35 will move from grid 14428 to grid 14617, arriving around in the next month."
14691,35,2009-02-18 05:57:24,2009-02-18 07:01:17,116.325137,39.981228,3833.0,14806,"User 35 will move from grid 14806 to grid 14428, arriving around 2009-02-19 04:15:00."
